participant,condition,window_index,head_rotation_rad_min,head_rotation_rad_max,head_rotation_rad_rms,head_rotation_rad_mean,blink_aperture_min,blink_aperture_max,blink_aperture_rms,blink_aperture_mean,mouth_aperture_min,mouth_aperture_max,mouth_aperture_rms,mouth_aperture_mean,pupil_dx_min,pupil_dx_max,pupil_dx_rms,pupil_dx_mean,pupil_dy_min,pupil_dy_max,pupil_dy_rms,pupil_dy_mean,pupil_metric_min,pupil_metric_max,pupil_metric_rms,pupil_metric_mean,center_face_magnitude_min,center_face_magnitude_max,center_face_magnitude_rms,center_face_magnitude_mean,center_face_x_min,center_face_x_max,center_face_x_rms,center_face_x_mean,center_face_y_min,center_face_y_max,center_face_y_rms,center_face_y_mean
407,M,12,-0.066501191,0.112423519,0.035977736,0.025102963,0.009747568,0.205142196,0.163193933,0.154875958,1.52e-05,0.187456169,0.026184764,0.020746551,-0.019699984,0.009877898,0.005942816,-0.002859573,-0.039464886,0.019797065,0.019935087,-0.016018069,0.02344801,0.055538853,0.041312406,0.040852414,0.011269402,0.226387397,0.088517755,0.078843099,0.003889552,0.216747264,0.060802814,0.049385829,0.007674633,0.216147564,0.064330481,0.053212781
407,M,13,-0.030208185,0.130118039,0.050948484,0.04200101,0.005341693,0.205142196,0.163318667,0.154829382,1.52e-05,0.135657007,0.027416361,0.022257514,-0.019699984,0.012095946,0.005497681,-0.001944164,-0.038828906,0.018759126,0.018971586,-0.015802324,0.022678325,0.055538853,0.040391502,0.040010357,0.017540029,0.267483142,0.111338456,0.099718393,0.003875649,0.172324353,0.067599178,0.057055885,0.007674633,0.227164917,0.08846809,0.074428981
407,M,14,-0.01463549,0.130118039,0.055138989,0.048183179,0.005341693,0.200589355,0.160952302,0.152806306,8.76e-05,0.135657007,0.026996485,0.022230808,-0.018713465,0.012095946,0.006181314,-0.002859303,-0.036803241,0.015886301,0.019017304,-0.016309527,0.022560558,0.052165164,0.040624305,0.040277831,0.010789534,0.267483142,0.10270733,0.090372674,0.003597732,0.172324353,0.052168293,0.040612829,0.0081936,0.227164917,0.08847183,0.077412147
408,H,0,-0.193133356,0.123927945,0.040740481,0.001870934,0.002916816,0.208944045,0.165778653,0.160061399,4.87e-07,0.318579434,0.057339056,0.021044712,-0.015203517,0.010821134,0.004305666,-0.00058817,-0.044660385,0.017268609,0.022542185,-0.019983812,0.025405419,0.058792072,0.041805858,0.041424603,0.015305719,0.438738163,0.161207835,0.142774609,0.003754551,0.304495499,0.106696768,0.086027771,0.007935773,0.42251113,0.120846041,0.096269332
408,H,1,-0.193133356,0.076946173,0.037126947,-0.00592582,0.002916816,0.207957946,0.167333742,0.162994239,6.9e-08,0.236172894,0.035155511,0.010488506,-0.011794861,0.011220683,0.003740636,0.00038787,-0.044660385,0.017215854,0.023481516,-0.021071413,0.026709227,0.058792072,0.042619181,0.042254209,0.016832203,0.575079552,0.166009809,0.141249345,0.003265192,0.27354383,0.087582365,0.068897679,0.008352446,0.555364634,0.141026899,0.109154512
408,H,2,-0.097350122,0.088266881,0.028752471,-0.007926065,0.015292725,0.208099059,0.167550815,0.163113823,6.9e-08,0.241984141,0.03972717,0.012634077,-0.014762544,0.013868937,0.004259982,0.000366021,-0.044761595,0.017215854,0.023512089,-0.021078782,0.02454115,0.057792953,0.042757084,0.042388191,0.016832203,0.575079552,0.167482401,0.145796955,0.003265192,0.25372049,0.09600851,0.077462276,0.008352446,0.555364634,0.137232361,0.107180765
408,H,3,-0.222898771,0.146254378,0.0489899,-0.011652783,0.012359729,0.208099059,0.166153063,0.161287965,1.6e-08,0.307006695,0.061288555,0.024756273,-0.014762544,0.013868937,0.004407809,-0.000459032,-0.044761595,0.022197142,0.02383454,-0.021442571,0.02454115,0.057792953,0.043037245,0.042671806,0.018551783,0.574139565,0.187847492,0.162678583,0.003696367,0.358659174,0.112029676,0.090843263,0.009702741,0.538642478,0.150784721,0.119117618
408,H,4,-0.222898771,0.146254378,0.051624152,-0.015517513,0.012359729,0.211974949,0.164494927,0.157633622,1.6e-08,0.307006695,0.057708322,0.021460768,-0.015405885,0.011787605,0.004236292,-0.000467299,-0.04671136,0.022197142,0.02288982,-0.019838443,0.026316146,0.058422095,0.042515623,0.042088507,0.018551783,0.574139565,0.201405311,0.174537828,0.001936503,0.358659174,0.113676786,0.090789318,0.009740797,0.538642478,0.166257896,0.133767189
408,H,5,-0.190465138,0.084467823,0.057965203,-0.035811182,0.009970193,0.211974949,0.167709838,0.161001961,1.01e-08,0.242418347,0.033943184,0.009408834,-0.015405885,0.011787605,0.004164961,-0.000186073,-0.04671136,0.023587551,0.022219102,-0.019184611,0.024380561,0.064972318,0.04242351,0.041976543,0.017544343,0.496000297,0.185479197,0.16153766,0.001936503,0.341099817,0.106852159,0.082331479,0.010902293,0.48774417,0.151608538,0.122905209
408,H,6,-0.244553832,0.105792292,0.072755701,-0.049990025,0.009970193,0.208341793,0.163594467,0.155728349,1.01e-08,0.331164089,0.049644526,0.014195408,-0.01224628,0.010549518,0.004213294,-0.001131113,-0.042631553,0.023587551,0.021897251,-0.018243252,0.024380561,0.064972318,0.042281329,0.041847202,0.014822826,0.728372045,0.227947395,0.186782714,0.004205846,0.341099817,0.104255218,0.084106073,0.010902293,0.705383136,0.202708817,0.15222348
408,H,7,-0.244553832,0.105792292,0.060867838,-0.030165188,0.013076593,0.233901766,0.157923815,0.148069796,1.66e-07,0.35255627,0.077034378,0.033457302,-0.013443639,0.011889833,0.004622364,-0.002153155,-0.051098543,0.022582628,0.022062983,-0.017405808,0.024403699,0.069971516,0.042056262,0.041556235,0.013490207,0.728372045,0.255189557,0.21434075,0.003739914,0.360418045,0.11442045,0.096723451,0.009822378,0.705383136,0.228100132,0.177767721
408,H,8,-0.163757466,0.150503736,0.05415134,-0.021195604,0.013076593,0.233901766,0.157015451,0.146670929,1.66e-07,0.35255627,0.068858755,0.029754706,-0.013443639,0.011889833,0.004447568,-0.00156374,-0.051098543,0.022582628,0.02264657,-0.017839003,0.024403699,0.069971516,0.042504764,0.041994963,0.012010747,0.611210085,0.235342858,0.195741424,0.002765521,0.360418045,0.110889068,0.090505231,0.009658697,0.588575269,0.207581009,0.159380005
408,H,9,-0.244055062,0.150503736,0.063953389,-0.029688813,0.007236187,0.209454286,0.162586858,0.153430345,3.8e-07,0.252449718,0.048224799,0.017184078,-0.011646459,0.011117538,0.003922332,-0.000743575,-0.041261524,0.019839333,0.021448452,-0.017482433,0.023603027,0.059389389,0.042090653,0.041678556,0.012010747,0.59436575,0.214282178,0.172137333,0.002765521,0.24439862,0.080795264,0.062878154,0.009658697,0.572421622,0.198466564,0.150865711
408,H,10,-0.244055062,0.088168072,0.063568169,-0.030021703,0.007236187,0.220296725,0.166404956,0.158538139,3.8e-07,0.283429653,0.049165284,0.017171361,-0.012362387,0.009784235,0.003882411,-0.00100526,-0.041399411,0.020407941,0.021389579,-0.018018877,0.023603027,0.059389389,0.041638929,0.041276785,0.022157359,0.613469443,0.209292519,0.172997442,0.002020512,0.401989395,0.109430938,0.078751782,0.006364069,0.612931267,0.178404676,0.13337243
408,H,11,-0.196310985,0.10712341,0.058570771,-0.030026738,0.008327508,0.220296725,0.164475627,0.15671652,1.19e-07,0.340465897,0.04998258,0.016084668,-0.012362387,0.010284945,0.003896439,-0.000666241,-0.041399411,0.023582636,0.021620401,-0.018319181,0.026199416,0.055905954,0.04144013,0.041128063,0.022157359,0.613469443,0.18471171,0.15250155,0.002020512,0.401989395,0.113353836,0.082553234,0.006364069,0.612931267,0.145840062,0.106657525
408,H,12,-0.260338915,0.124576369,0.07310476,-0.044513622,0.008327508,0.210124676,0.161404843,0.153220607,1e-07,0.340465897,0.04757882,0.014780271,-0.012829225,0.010814682,0.003728101,-2.61e-05,-0.042006231,0.023582636,0.02197645,-0.0184039,0.026199416,0.061667665,0.041958215,0.041567193,0.013524633,0.565981567,0.189675431,0.156565009,0.003105728,0.349740215,0.108581368,0.082227063,0.009728183,0.533974014,0.155521239,0.115061189
408,H,13,-0.260338915,0.124576369,0.068309069,-0.041810478,0.010720546,0.208260101,0.164379594,0.157325893,1e-07,0.294941677,0.033683213,0.009636498,-0.01600755,0.01488989,0.004268956,0.000250728,-0.043960659,0.023958798,0.022508118,-0.019274245,0.025590633,0.061667665,0.042758208,0.042319681,0.013524633,0.776064829,0.201454938,0.160350788,0.003583366,0.375714241,0.113316666,0.086147699,0.006290187,0.679849438,0.166563577,0.114810322
408,H,14,-0.156323213,0.077236245,0.041727702,-0.024081265,0.010322977,0.210371153,0.164854626,0.158053385,4.3e-07,0.249402087,0.032262041,0.009589165,-0.01600755,0.01488989,0.004434583,0.000448316,-0.043960659,0.023958798,0.022065773,-0.019051164,0.025590633,0.059699755,0.042523608,0.042147074,0.020049825,0.776064829,0.177551378,0.140015028,0.002399798,0.375714241,0.096358019,0.072208526,0.006290187,0.679849438,0.149129554,0.105260558
408,L,0,-0.113632933,0.137211752,0.027987218,-0.005752825,0.015345084,0.212323612,0.172707574,0.16591543,1.77e-07,0.274770322,0.04123362,0.012803638,-0.013513169,0.010017085,0.004136455,-0.000710053,-0.045383174,0.020254274,0.020258373,-0.017346119,0.026344855,0.059405326,0.040866772,0.04056286,0.013222975,0.497905877,0.145709861,0.124050591,0.002653538,0.227796143,0.077660791,0.062692761,0.007016175,0.464132562,0.12328895,0.097798161
408,L,1,-0.092602294,0.06516677,0.018116664,-0.006296256,0.013084668,0.212323612,0.180771796,0.176507454,2.13e-08,0.020551279,0.005080919,0.003557529,-0.012012244,0.010017085,0.003594115,0.000332478,-0.04105129,0.020254274,0.019053963,-0.017171917,0.026878854,0.053928394,0.04005226,0.039824176,0.013785026,0.307514638,0.133699676,0.126260084,0.002653538,0.168504068,0.07857434,0.066116274,0.007016175,0.290831828,0.108174288,0.098924869
408,L,2,-0.092602294,0.089476706,0.019909205,-0.00499355,0.013084668,0.209841525,0.179259417,0.175455709,2.13e-08,0.249374134,0.018423004,0.004663333,-0.012922754,0.009625407,0.003968364,-0.000461918,-0.04105129,0.015867435,0.019149908,-0.017453667,0.025818635,0.052895769,0.039977804,0.039780214,0.013785026,0.307514638,0.127209374,0.117666663,0.001665268,0.179669382,0.077045656,0.062705958,0.006644749,0.271238169,0.101223474,0.090985782
408,L,3,-0.087402133,0.194225428,0.032579506,0.006095833,0.013719665,0.209841525,0.175958806,0.171834976,2.33e-06,0.285171372,0.03673695,0.01065569,-0.012922754,0.009638635,0.004191866,-0.000832556,-0.044187298,0.016905746,0.019730024,-0.017700283,0.025818635,0.054261287,0.040546765,0.040327153,0.013935864,0.441878098,0.121222261,0.10530305,0.001665268,0.221768827,0.071574167,0.057809742,0.006644749,0.382468726,0.097836472,0.079159099
408,L,4,-0.09015152,0.194225428,0.034170187,0.001403323,0.019972691,0.211230115,0.171808567,0.167354993,1.13e-07,0.285171372,0.048967681,0.016906305,-0.011780968,0.009638635,0.003962475,9.63e-05,-0.044187298,0.017973472,0.020899584,-0.018699984,0.026146482,0.054901765,0.041229261,0.040975285,0.012146624,0.441878098,0.151867325,0.132154648,0.004232411,0.278876346,0.105141853,0.0904416,0.006015343,0.395502735,0.109585014,0.083373161
408,L,5,-0.138509825,0.05976955,0.040653032,-0.02478828,0.01996107,0.211230115,0.167504924,0.163631009,3.49e-10,0.240562961,0.037158839,0.01018258,-0.014196249,0.009333153,0.004121098,-0.000847877,-0.042310253,0.018066153,0.021688895,-0.019797745,0.026604542,0.054901765,0.041777027,0.041563979,0.007120158,0.603137504,0.149705668,0.115142894,0.002034207,0.296056177,0.102975416,0.081741611,0.005584171,0.547969245,0.108663935,0.070093051
408,L,6,-0.138509825,0.075124647,0.041072525,-0.024513903,0.01996107,0.203801316,0.169631948,0.167155155,2.04e-12,0.015588424,0.002576651,0.001363148,-0.016971136,0.009963325,0.0057392,-0.003486043,-0.042246638,0.018066153,0.021487731,-0.020273459,0.027855788,0.053317314,0.042221405,0.042062784,0.007120158,0.603137504,0.100720799,0.063710275,0.002034207,0.296056177,0.061419121,0.041036034,0.005584171,0.547969245,0.079827131,0.043654377
408,L,7,-0.093233037,0.075124647,0.029047692,-0.017013636,0.022515151,0.202649938,0.171376941,0.169179109,2.04e-12,0.015616271,0.00252381,0.001297365,-0.016971136,0.009963325,0.006227299,-0.004297468,-0.037055402,0.015096526,0.021009464,-0.019954761,0.028072648,0.052565598,0.042006467,0.041844424,0.009955127,0.327131365,0.065536002,0.047759903,0.002812596,0.139545234,0.035194446,0.025013143,0.00566072,0.322694601,0.055283981,0.036315677
408,L,8,-0.095166588,0.039665341,0.031203646,-0.021180112,0.021266011,0.206405432,0.169566862,0.16656335,4.01e-10,0.015616271,0.003219718,0.001847041,-0.013024335,0.007394807,0.004925288,-0.00256642,-0.04034198,0.017391257,0.021159076,-0.019743112,0.026596963,0.053368139,0.041658308,0.041480191,0.009955127,0.35159759,0.083411838,0.060133509,0.002812596,0.138715393,0.046397298,0.033494977,0.00566072,0.323140378,0.069316848,0.042276721
408,L,9,-0.113162541,0.105903981,0.041010063,-0.017009385,0.008397299,0.207505383,0.166493501,0.161932753,4.01e-10,0.288091545,0.054804747,0.019040136,-0.012359657,0.010838842,0.004573598,-0.002232204,-0.041812652,0.017391257,0.022017789,-0.020054763,0.026596963,0.054399491,0.041762239,0.041527296,0.010391243,0.471473204,0.114523093,0.084800205,0.002703799,0.23201936,0.067181807,0.053677213,0.004999744,0.412900289,0.092747742,0.056254099
408,L,10,-0.133248019,0.105903981,0.055516842,-0.025829173,0.008397299,0.208664532,0.16373437,0.159064962,3.32e-07,0.352713671,0.080140322,0.037289409,-0.012220837,0.010838842,0.004661757,-0.002164957,-0.041812652,0.022623917,0.022814228,-0.020920471,0.026383939,0.054399491,0.042200108,0.04193935,0.009046314,0.504749212,0.134782688,0.108176497,0.002703799,0.23201936,0.081040905,0.066737879,0.004999744,0.463128466,0.107697469,0.07517454
408,L,11,-0.133248019,0.20366851,0.054923647,-0.015995663,0.008348575,0.208664532,0.164339033,0.160523085,2.3e-07,0.352713671,0.069558974,0.028516956,-0.012111396,0.010791797,0.004206062,-0.001884995,-0.041520421,0.022623917,0.023699263,-0.021929325,0.026383939,0.054582503,0.042369855,0.042095915,0.009046314,0.504749212,0.123540803,0.100755014,0.002610838,0.246750572,0.086124269,0.069536677,0.005817741,0.463128466,0.088571668,0.061426506
408,L,12,-0.120881651,0.20366851,0.050051305,-0.012822321,0.002972531,0.208368445,0.162121456,0.158287521,2.3e-07,0.258826172,0.037660791,0.010094029,-0.015003776,0.010627864,0.004014475,-0.001665645,-0.041520421,0.014532229,0.024467342,-0.02258687,0.02645074,0.054582503,0.042452765,0.042152908,0.009069653,0.493736557,0.128814549,0.103524711,0.002610838,0.246750572,0.081686057,0.066064127,0.005817741,0.435046377,0.099602089,0.067404008
408,L,13,-0.15262828,0.114301365,0.054506845,-0.027277048,0.002972531,0.205864636,0.162104514,0.157989129,4.92e-08,0.016065808,0.003553643,0.002138084,-0.015003776,0.01071111,0.00401745,-0.000989874,-0.043089622,0.017726995,0.023025248,-0.021268399,0.02645074,0.054098854,0.042023466,0.041737442,0.010079319,0.493736557,0.126274812,0.100419983,0.002804747,0.236246213,0.07134038,0.057819364,0.006387804,0.435046377,0.104191547,0.071551189
408,L,14,-0.15262828,0.218014476,0.069892434,-0.011213705,0.012514643,0.205864636,0.162571902,0.157038347,4.92e-08,0.022255691,0.004180228,0.002721303,-0.015227269,0.01071111,0.004134795,-0.000666843,-0.043089622,0.017726995,0.022511586,-0.020094842,0.02573111,0.058061115,0.041983829,0.041624324,0.010079319,0.571116139,0.144787634,0.110499156,0.002804747,0.328396103,0.093889284,0.071000082,0.006387804,0.523094176,0.110219151,0.069824856
408,M,0,-0.225786103,0.088649647,0.043356441,-0.016950234,0.013939165,0.216545171,0.167569981,0.159939299,1.19e-08,0.018480201,0.004549377,0.002972942,-0.013978479,0.011010417,0.003722624,-0.000797028,-0.044559624,0.020142051,0.020952969,-0.01763333,0.027412158,0.061023086,0.040503849,0.040163232,0.011103476,0.497919936,0.149113126,0.112704729,0.001786537,0.319316593,0.083805062,0.056893518,0.008800035,0.439765771,0.12333465,0.090993089
408,M,1,-0.100212387,0.077051198,0.025243061,-0.009408865,0.010719745,0.216545171,0.171354953,0.164691515,1.53e-10,0.255313852,0.038062489,0.011304078,-0.011990724,0.011022196,0.003755803,-0.000602479,-0.04252986,0.020142051,0.020559446,-0.017624077,0.027506885,0.058934501,0.040281677,0.039941475,0.012012238,0.497919936,0.153487017,0.120712063,0.001786537,0.319316593,0.08588073,0.064440342,0.008800035,0.439765771,0.127211496,0.093864812
408,M,2,-0.165263064,0.077051198,0.042127993,-0.015450461,0.010719745,0.211108001,0.174497709,0.169321134,1.53e-10,0.300110294,0.051811702,0.018727175,-0.014301409,0.011022196,0.004375524,-0.001119889,-0.041875903,0.017560939,0.020876734,-0.01851799,0.027506885,0.058934501,0.040997135,0.04066246,0.012012238,0.467102708,0.140723495,0.115948869,0.003048619,0.244218409,0.087371858,0.072126985,0.008552332,0.421458317,0.110314371,0.080439312
408,M,3,-0.165263064,0.072137084,0.049182586,-0.024660469,0.013078673,0.211884618,0.173824972,0.169002134,5.33e-08,0.300110294,0.060770031,0.025314063,-0.014301409,0.010206736,0.004139141,-0.000396874,-0.041308049,0.017560939,0.021557811,-0.019544112,0.027377541,0.056364921,0.041373074,0.04109047,0.009096602,0.405447621,0.121096342,0.100522213,0.002567437,0.239606167,0.073262996,0.057494265,0.006692563,0.352724391,0.096420213,0.0724159
408,M,4,-0.204904773,0.039338043,0.050234303,-0.025433684,0.013078673,0.211884618,0.177305518,0.173761725,5.14e-08,0.292593132,0.049559749,0.017786593,-0.013124479,0.010206736,0.004182267,-0.00096895,-0.041308049,0.013137313,0.021189318,-0.019559566,0.027334126,0.056612284,0.04174913,0.041420564,0.009096602,0.345133614,0.119149803,0.102136933,0.002567437,0.239606167,0.080015917,0.066276867,0.006692563,0.335502031,0.088284362,0.067307212
408,M,5,-0.204904773,0.029684154,0.046499295,-0.023809363,0.025226141,0.211951277,0.179587744,0.177524112,1.46e-08,0.016399724,0.004276208,0.00272067,-0.013124479,0.010389686,0.004153202,-0.001252336,-0.04016547,0.019462076,0.019918599,-0.018678962,0.026582458,0.056612284,0.041242828,0.040963365,0.019942606,0.299714828,0.120261092,0.107011982,0.005307068,0.201726977,0.088031362,0.076160914,0.007370767,0.25752198,0.081934179,0.065928332
408,M,6,-0.113622142,0.059101555,0.03093282,-0.017779195,0.018973665,0.212964347,0.173512125,0.1699257,1.46e-08,0.017148135,0.004739361,0.003095965,-0.011671602,0.011579417,0.003358146,-9.1e-05,-0.041735515,0.019462076,0.020321793,-0.018590758,0.026582458,0.054618258,0.040233038,0.040002012,0.012173198,0.299714828,0.10494256,0.088189278,0.002391514,0.168581679,0.066429745,0.053578005,0.005400187,0.276880901,0.081240568,0.061934222
408,M,7,-0.129722492,0.07325588,0.032681789,-0.012948107,0.009863236,0.212964347,0.170250441,0.165384008,3.33e-08,0.017148135,0.004478892,0.002917538,-0.011671602,0.011579417,0.003149341,-0.00041225,-0.041776683,0.022916198,0.021305782,-0.019067631,0.025632032,0.057178682,0.040183671,0.039904285,0.01163983,0.290005228,0.087663257,0.070147758,0.001930183,0.214543156,0.051244468,0.037842895,0.005400187,0.276880901,0.071125601,0.05307263
408,M,8,-0.204256816,0.078592475,0.044137748,-0.009610637,0.008269509,0.216755454,0.168850723,0.163465847,3.33e-08,0.016527494,0.004343835,0.002785814,-0.012005158,0.010351046,0.003493496,-0.001043229,-0.041776683,0.022916198,0.021491985,-0.019111627,0.025632032,0.057178682,0.040280537,0.039993764,0.011391125,0.370720307,0.095632593,0.077503129,0.001930183,0.214543156,0.064136213,0.046712829,0.006124909,0.357573053,0.070937572,0.053717888
408,M,9,-0.204256816,0.097702036,0.046691088,-0.003276395,0.008269509,0.216755454,0.169888118,0.164322867,7.97e-08,0.238887205,0.03465017,0.009728904,-0.012005158,0.010351046,0.003712728,-0.000733523,-0.043059905,0.018969808,0.021695721,-0.019191271,0.02664576,0.055609909,0.040578164,0.040273374,0.011391125,0.426382333,0.108141337,0.087162933,0.00212603,0.204836754,0.067466903,0.054362645,0.006124909,0.409777647,0.084514884,0.058365038
408,M,10,-0.143855402,0.097702036,0.038918139,-0.000862498,0.009292437,0.213861442,0.17205923,0.167677919,1.05e-07,0.297324059,0.060992803,0.02427277,-0.010228791,0.011988025,0.003487035,0.000262128,-0.043059905,0.018969808,0.021862898,-0.019769809,0.026906981,0.056313867,0.041072256,0.040799319,0.009728815,0.426382333,0.107302841,0.086108636,0.002532079,0.209277995,0.063505198,0.05083255,0.006043344,0.409777647,0.086492714,0.06034234
408,M,11,-0.283775622,0.179699819,0.060157912,-0.01098846,0.00819192,0.216050088,0.175767744,0.172592766,1.05e-07,0.297324059,0.068823727,0.030899688,-0.010383655,0.011988025,0.003323943,0.000372729,-0.040938997,0.014167745,0.02095442,-0.019455316,0.023852192,0.057553276,0.040782927,0.040503571,0.009728815,0.32862145,0.101028014,0.08472907,0.004015258,0.213600095,0.068132865,0.052696723,0.005772596,0.321142364,0.074596061,0.054397472
408,M,12,-0.283775622,0.179699819,0.062527132,-0.012983839,0.00819192,0.216050088,0.178169792,0.176094768,2.62e-08,0.28076945,0.047084594,0.01631541,-0.013744099,0.009281844,0.003594265,-0.000302683,-0.040938997,0.012065117,0.020335069,-0.019274618,0.023852192,0.057553276,0.040125694,0.039881405,0.013968724,0.271785839,0.092434759,0.081834907,0.00352122,0.213600095,0.060099664,0.046426254,0.005772596,0.265652633,0.070229731,0.056944779
408,M,13,-0.105720448,0.09211576,0.037496704,-0.003000193,0.021394467,0.211514815,0.17751482,0.175663888,2.62e-08,0.016170029,0.004148549,0.002635755,-0.013744099,0.009281844,0.003495319,-0.000477653,-0.040371953,0.017562028,0.020630606,-0.019523863,0.027750796,0.053023408,0.03996867,0.039777499,0.011919972,0.270651429,0.075097895,0.068978901,0.003501778,0.114872711,0.046921391,0.039320102,0.003921905,0.248961831,0.058635117,0.050179128
408,M,14,-0.105720448,0.179724169,0.038278285,0.008205082,0.018397569,0.210094142,0.172034091,0.167735025,5.11e-08,0.301225026,0.064755537,0.026318372,-0.012211046,0.011490098,0.003663357,8.51e-05,-0.046277434,0.017562028,0.021537154,-0.019460107,0.026699427,0.058942984,0.04083647,0.040544691,0.011919972,0.539711011,0.116851776,0.088350552,0.003501778,0.248833562,0.064982901,0.054474837,0.003921905,0.503468699,0.09711622,0.060742392
409,H,0,-0.185194911,0.013644273,0.072330472,-0.063103149,0.002559424,0.207168144,0.166006576,0.156800061,2.32e-08,0.295579475,0.043089634,0.015835393,-0.015160487,0.010813121,0.004876652,-0.001296297,-0.043222831,0.022992711,0.01772591,-0.014050184,0.011943278,0.057113855,0.040017338,0.039464816,0.035503494,0.614310183,0.358707455,0.341907476,0.008194867,0.520992429,0.302279828,0.272157087,0.014225845,0.499252713,0.193126756,0.16098861
409,H,1,-0.189800136,0.023328648,0.070182124,-0.058210542,0.003711954,0.210517673,0.164851885,0.155712554,2.92e-09,0.289824336,0.029351833,0.008706393,-0.016014961,0.011504614,0.004979472,-0.001279394,-0.043222831,0.021862983,0.019810983,-0.016146244,0.016345303,0.057204919,0.041779189,0.041191432,0.025833425,0.548483522,0.281467069,0.258796011,0.008194867,0.501788993,0.229822265,0.200262918,0.010409091,0.394982906,0.162497501,0.135797111
409,H,2,-0.189800136,0.052155872,0.061847308,-0.048924409,0.003716369,0.214276886,0.166040893,0.155984682,2.92e-09,0.291182456,0.027698491,0.007200453,-0.016427688,0.011504614,0.005334722,-0.002560844,-0.047712833,0.020379927,0.021912203,-0.017825191,0.016380272,0.064108784,0.043022947,0.042428005,0.017412543,0.45846663,0.217830165,0.195502152,0.005246009,0.4008415,0.172219402,0.150083261,0.009610368,0.458144765,0.133380877,0.099992739
409,H,3,-0.162384381,0.084277946,0.053455887,-0.041261725,0.007765098,0.214276886,0.168984712,0.159737933,5.53e-09,0.291182456,0.039840008,0.01400727,-0.016427688,0.008960275,0.005413367,-0.003282169,-0.047712833,0.021829275,0.022338583,-0.018479478,0.016380272,0.064108784,0.042953188,0.04235298,0.017412543,0.45846663,0.187108134,0.161369397,0.005009408,0.346952749,0.116253722,0.092639418,0.009610368,0.458144765,0.146610116,0.1164359
409,H,4,-0.127493613,0.084277946,0.03929169,-0.0290305,0.010699004,0.208627095,0.170493239,0.164715641,7.27e-08,0.251058645,0.040837875,0.016304243,-0.015587424,0.011284497,0.004931516,-0.002469299,-0.038772751,0.021829275,0.022691057,-0.020547509,0.020163041,0.057807112,0.043050591,0.042631434,0.023520795,0.440651696,0.179117635,0.159397871,0.003621031,0.371945417,0.114864758,0.086439806,0.012365037,0.303835728,0.137438039,0.120330338
409,H,5,-0.115752809,0.067500749,0.031999604,-0.016305389,0.010699004,0.205811148,0.163491758,0.156239199,9.05e-09,0.251058645,0.042329606,0.018631145,-0.016341478,0.014887316,0.005232523,-0.001209192,-0.041758799,0.019058797,0.021303475,-0.018545107,0.014017702,0.060355997,0.041583787,0.041092226,0.012709297,0.440651696,0.187117561,0.16224539,0.003621031,0.371945417,0.133025822,0.103384719,0.008568958,0.299942858,0.131594499,0.11398797
409,H,6,-0.114247367,0.080829055,0.032947708,-0.014591402,0.012951883,0.214326243,0.16069111,0.150530395,9.05e-09,0.252992395,0.040982366,0.016907767,-0.016341478,0.014887316,0.00498925,-0.000151061,-0.041758799,0.019058797,0.019259548,-0.01524939,0.014017702,0.060355997,0.040374475,0.039746445,0.012709297,0.494940975,0.201813585,0.165844505,0.003941135,0.386469988,0.144116246,0.107748509,0.008568958,0.411062484,0.141277141,0.115302762
409,H,7,-0.162547908,0.080829055,0.035812304,-0.021935855,0.012245027,0.214326243,0.166328569,0.156526719,4.7e-07,0.266117114,0.037948126,0.013624405,-0.015323702,0.012522668,0.004918917,-0.00067539,-0.036806918,0.019421139,0.018978476,-0.015327009,0.01597259,0.055035944,0.040766872,0.040140076,0.013688497,0.494940975,0.19792216,0.162374612,0.003783632,0.386469988,0.133454977,0.096663548,0.00927788,0.411062484,0.146160701,0.121280086
409,H,8,-0.183179751,0.061590908,0.036616637,-0.02387539,0.01019919,0.213764185,0.17222768,0.164728784,1.06e-08,0.266117114,0.037697967,0.013473643,-0.015406007,0.012522668,0.00514859,-0.001379669,-0.038483058,0.019602954,0.019311886,-0.016524173,0.01597259,0.054579833,0.041118899,0.040638613,0.014965849,0.509657023,0.175854244,0.142328235,0.003572229,0.36899368,0.124766367,0.095365616,0.007377723,0.420281076,0.123927676,0.092711505
409,H,9,-0.183179751,0.077053109,0.036124026,-0.021136692,0.005579042,0.207580209,0.171126753,0.163136071,4.22e-09,0.240639626,0.026865132,0.008173074,-0.015708012,0.014951699,0.005326118,-0.000124884,-0.044691789,0.019602954,0.02077196,-0.01771347,0.017030293,0.06191238,0.042322517,0.041836885,0.017182234,0.574074621,0.184403608,0.13758777,0.003572229,0.449699583,0.131701722,0.097560515,0.007070057,0.420281076,0.129071094,0.085044082
409,H,10,-0.173638158,0.077053109,0.040105932,-0.026707385,0.005579042,0.208145904,0.170803373,0.163140994,1.51e-09,0.219986804,0.025951167,0.007773075,-0.015708012,0.016274791,0.005273453,0.000841527,-0.044691789,0.019539567,0.020900355,-0.018143839,0.014805581,0.06191238,0.042445667,0.041950552,0.016243475,0.597172781,0.190665202,0.133798247,0.004527216,0.460633559,0.13889408,0.094752381,0.007070057,0.392855026,0.130620266,0.085523699
