participant,condition,window_index,head_rotation_rad_min,head_rotation_rad_max,head_rotation_rad_rms,head_rotation_rad_mean,head_tx_min,head_tx_max,head_tx_rms,head_tx_mean,head_ty_min,head_ty_max,head_ty_rms,head_ty_mean,head_scalex_min,head_scalex_max,head_scalex_rms,head_scalex_mean,head_scaley_min,head_scaley_max,head_scaley_rms,head_scaley_mean,head_motion_mag_min,head_motion_mag_max,head_motion_mag_rms,head_motion_mag_mean,blink_aperture_min,blink_aperture_max,blink_aperture_rms,blink_aperture_mean,mouth_aperture_min,mouth_aperture_max,mouth_aperture_rms,mouth_aperture_mean,pupil_dx_min,pupil_dx_max,pupil_dx_rms,pupil_dx_mean,pupil_dy_min,pupil_dy_max,pupil_dy_rms,pupil_dy_mean,pupil_metric_min,pupil_metric_max,pupil_metric_rms,pupil_metric_mean
402,H,0,-0.329708674,0.208334991,0.061936365,0.007132382,-0.126070702,0.063712047,0.021495451,0.007076717,-0.147581909,0.194052332,0.031338265,-0.007103738,0.989822123,1.347592259,1.067167853,1.066824067,0.912023395,1.208467916,1.021735107,1.021023533,0.034446896,0.381945295,0.092405603,0.085007428,0.001559025,0.020704365,0.015612277,0.015306383,1.48e-10,0.022123733,0.002940207,0.001045673,-0.004731472,0.002988658,0.000776246,-0.000295553,-0.006064585,0.001430279,0.002408556,-0.002190223,0.001346354,0.008811893,0.00441615,0.004319764
402,H,1,-0.476921436,0.208334991,0.106294273,-0.008122699,-0.126070702,0.063712047,0.029729754,-0.001888413,-0.115308657,0.218508509,0.044622023,-0.00192648,0.990584312,1.347592259,1.070550473,1.070201037,0.958475925,1.173407018,1.039722865,1.039044426,0.034446896,0.381945295,0.1071728,0.098994914,0.00545191,0.02053723,0.015346805,0.015094484,4.54e-08,0.022123733,0.00371298,0.001591232,-0.004731472,0.002988658,0.000726497,-0.000257556,-0.006064585,0.001589216,0.002484017,-0.002246589,0.001346354,0.008811893,0.004396016,0.004308706
402,H,2,-0.476921436,0.21012834,0.111713563,-0.031139991,-0.12527694,0.061899377,0.030017502,-0.010306267,-0.107589771,0.218508509,0.046847673,0.007378209,0.990584312,1.278482208,1.075521232,1.0752788,0.919148091,1.173407018,1.039880459,1.039294456,0.039063142,0.327635513,0.109756696,0.103741831,0.00545191,0.020672142,0.015778443,0.015546564,2.39e-07,0.020798044,0.003186245,0.001320261,-0.002919472,0.003042937,0.00067311,-0.000410674,-0.006681404,0.001589216,0.002586363,-0.00237405,0.001420974,0.00925123,0.004547137,0.004475515
402,L,0,-0.296258452,0.271286313,0.060718814,0.002664381,-0.070170791,0.086471307,0.018899265,-0.002712801,-0.278045916,0.100444097,0.030378722,-0.004993307,0.914968052,1.212405809,1.053440887,1.053097923,0.907817357,1.414299552,0.983236174,0.982324664,0.02472284,0.504221627,0.08322231,0.075300023,0.001376411,0.022045343,0.015712513,0.015410186,7.86e-10,0.00259789,0.000459645,0.000297231,-0.005798895,0.003458532,0.00078326,-0.000456254,-0.00945762,0.001694777,0.002354801,-0.002110329,0.001478472,0.013685371,0.00446356,0.004354316
402,L,1,-0.296258452,0.145566823,0.054084912,-0.016005358,-0.070170791,0.043053795,0.019406195,-0.010221622,-0.070024789,0.100444097,0.023010227,0.00379412,0.980125959,1.212405809,1.057679323,1.057426961,0.907817357,1.10318689,0.992342555,0.991806508,0.027917704,0.238166171,0.076605674,0.072762059,0.004567423,0.020775327,0.015536432,0.015333635,7.86e-10,0.016830529,0.001838736,0.000586128,-0.002450715,0.003458532,0.000913707,-0.000678613,-0.00945762,0.000951421,0.002460008,-0.002277227,0.001809804,0.012122314,0.004608099,0.004529303
402,L,2,-0.16426917,0.198300652,0.065498341,-0.028872849,-0.063801196,0.062046272,0.020880212,-0.011225179,-0.112869884,0.066692852,0.029763306,0.008625625,0.968451437,1.177599064,1.057208925,1.057055372,0.947921972,1.114678801,1.003952428,1.003559368,0.028893786,0.185848604,0.075521826,0.072986879,0.005290271,0.019989003,0.015672122,0.015540626,8.35e-10,0.016830529,0.002414143,0.000846035,-0.002559235,0.001959709,0.001042004,-0.000743554,-0.00492503,0.000951421,0.002479746,-0.002320129,0.001809804,0.007361666,0.004750591,0.004670272
402,M,0,-0.184322999,0.230067473,0.051755031,-0.001976408,-0.085349594,0.051985666,0.01908804,-0.005180594,-0.134612949,0.124729218,0.026106489,-0.003962817,0.99820348,1.216435639,1.067552397,1.067305051,0.904195056,1.120433675,1.001926897,1.001345607,0.026356109,0.249726285,0.085265544,0.080902091,0.001901346,0.022232182,0.016128825,0.015906074,7.03e-09,0.021176979,0.002401988,0.000864903,-0.004340405,0.001983037,0.000659018,-0.000194795,-0.004569413,0.001695522,0.002353449,-0.002187479,0.001745848,0.008008741,0.004395205,0.004337759
402,M,1,-0.163557383,0.270315663,0.071583725,-0.000759429,-0.074356149,0.079425734,0.022134515,-0.005931303,-0.146695778,0.090426061,0.033573694,-0.00505507,1.006996299,1.266847496,1.059342074,1.059158852,0.947928887,1.141492815,1.011827467,1.011296487,0.026356109,0.280640841,0.081895683,0.077066589,0.0039883,0.01976732,0.01584496,0.015696087,7.03e-09,0.021176979,0.003648997,0.001439025,-0.005244771,0.001946152,0.000747646,-0.000391385,-0.004908172,0.001525203,0.002570014,-0.002374841,0.002018476,0.00913682,0.004559559,0.004477767
402,M,2,-0.252496617,0.270315663,0.085535022,-0.035444204,-0.169723715,0.079425734,0.025782436,-0.012719808,-0.146695778,0.090426061,0.037966956,0.001870415,0.952329806,1.266847496,1.05620495,1.055934921,0.913421263,1.141492815,1.010798679,1.010197596,0.02224464,0.304460783,0.084404132,0.078336544,0.002404256,0.020622309,0.015434218,0.0151152,5.04e-08,0.020202705,0.002865369,0.000989607,-0.005244771,0.001945202,0.000775241,-0.000493818,-0.005159274,0.002723063,0.002681896,-0.002437169,0.001694774,0.00913682,0.004685997,0.004586018
404,H,0,-0.050224291,0.148021624,0.049963827,0.042130865,-0.064601275,0.036981017,0.018521925,-0.010657362,-0.096704922,0.003758976,0.044251173,-0.040423772,1.04301654,1.132633406,1.074266379,1.07419435,1.012568042,1.209311661,1.082249153,1.081509334,0.05197932,0.246291805,0.127300211,0.121265497,0.000557315,0.019173049,0.014159886,0.013531676,7.76e-09,0.017995857,0.003432396,0.001679059,-0.001787693,0.001332627,0.000436706,-6.04e-05,-0.003449758,0.001234355,0.00180174,-0.001517503,0.002213166,0.005538445,0.00367157,0.003642354
404,H,1,-0.050224291,0.117335634,0.047600983,0.040318967,-0.067214316,0.036981017,0.01824274,-0.01182551,-0.096704922,-0.004929765,0.041918899,-0.038828508,1.04301654,1.112371742,1.074972794,1.074915102,1.012568042,1.209311661,1.072818766,1.07216666,0.05197932,0.241353136,0.120137754,0.114951359,0.001044847,0.019093958,0.014133253,0.013701046,2.27e-09,0.017995857,0.002957852,0.001301163,-0.001356066,0.001332627,0.000377992,-1.01e-05,-0.003394089,0.001234355,0.001870575,-0.001614593,0.002514158,0.00501218,0.003685089,0.003657355
404,H,2,-0.033885911,0.101920954,0.039592637,0.035699547,-0.067214316,0.018754797,0.019198316,-0.015582628,-0.081437405,-0.010467429,0.034829498,-0.032510061,1.051989979,1.113982471,1.079132971,1.079086681,1.023088527,1.173608043,1.059370958,1.058969815,0.066191413,0.210665372,0.110740564,0.107374535,0.001575412,0.018698961,0.014363871,0.014034519,7.78e-10,0.00179146,0.000627758,0.000436229,-0.001572699,0.001101747,0.000368188,-3.99e-05,-0.0034246,0.001321517,0.001958898,-0.001733032,0.002010062,0.005054162,0.003759354,0.003728772
404,L,0,-0.042737826,0.131016732,0.030270192,0.020803866,-0.078877833,0.04395904,0.031193008,-0.027663102,-0.100380996,-0.000343715,0.03422184,-0.028906628,1.041784151,1.131432903,1.084970225,1.084919638,1.023848387,1.221074353,1.068453644,1.067880194,0.071449464,0.248325586,0.123685304,0.119759015,0.001185548,0.01883759,0.015212211,0.014834943,5.98e-09,0.013366491,0.001505649,0.000597413,-0.001754041,0.001122893,0.00046973,-0.000211709,-0.003260081,0.002351003,0.001656484,-0.001444205,0.002069805,0.005227361,0.003765523,0.003736179
404,L,1,-0.036148299,0.104134391,0.02869385,0.021557745,-0.056203698,0.024786689,0.027521922,-0.025563827,-0.084960158,-0.000970639,0.031958508,-0.028050274,1.052050291,1.126260613,1.083476392,1.083437447,1.023848387,1.171777747,1.064857693,1.064398657,0.075451823,0.206785169,0.1181084,0.115008696,0.00260666,0.018862658,0.014954553,0.014577923,5.98e-09,0.013366491,0.001500411,0.00057348,-0.001626181,0.001122893,0.000451175,-0.000166453,-0.003499709,0.001615422,0.001747684,-0.001517955,0.002315229,0.005095417,0.003791739,0.003762775
404,L,2,-0.036148299,0.087716694,0.026393883,0.016930205,-0.056203698,0.003289338,0.030925592,-0.029134795,-0.084960158,-0.000970639,0.029781824,-0.02619887,1.052779719,1.117234548,1.086805349,1.086753004,1.031243269,1.174073981,1.070666965,1.070254008,0.075451823,0.206785169,0.12370506,0.121020945,0.002693636,0.019170688,0.014492005,0.014151243,4.08e-08,0.013072431,0.001910944,0.000760296,-0.001536449,0.001199313,0.000446897,-0.000181956,-0.003499709,0.001615422,0.00174227,-0.001507915,0.002369492,0.005014215,0.003749154,0.003717495
404,M,0,-0.01470302,0.287102831,0.076854264,0.061499092,-0.055578238,0.120233698,0.02667262,-0.00582655,-0.140599639,-0.019575035,0.055603689,-0.049061189,1.020090317,1.114902403,1.055277365,1.055193111,1.004898487,1.190056282,1.055970959,1.055220785,0.040550156,0.245690216,0.107983288,0.098542658,0.000550489,0.018858841,0.013882684,0.013365672,6.11e-09,0.015892649,0.002659778,0.001150381,-0.001500434,0.001624897,0.0004944,0.000114204,-0.00386268,0.002130184,0.001885144,-0.001564045,0.002028856,0.005255033,0.00379402,0.003760091
404,M,1,-0.023641036,0.119423452,0.045861677,0.041110872,-0.059907443,0.020402864,0.021425594,-0.017339753,-0.099828084,-0.012311459,0.039419999,-0.035975192,1.025183531,1.111286346,1.061572011,1.061508994,1.006843606,1.163950591,1.050119699,1.04966256,0.04501178,0.20436614,0.096728498,0.091756124,0.000550489,0.018806055,0.013848478,0.013508533,2.89e-08,0.015892649,0.002558248,0.001079245,-0.001500434,0.001261631,0.000472111,0.000119995,-0.003607758,0.002130184,0.002111495,-0.001841353,0.002424905,0.005009118,0.003933994,0.003907345
404,M,2,-0.023641036,0.077525031,0.033489858,0.029908636,-0.065934966,0.015157332,0.026033655,-0.023243288,-0.088427294,-0.01212836,0.031659131,-0.028800021,1.031554905,1.104867736,1.065938711,1.065886125,1.008209321,1.162952503,1.052201709,1.051838943,0.053904818,0.20436614,0.097896303,0.09405929,0.001487282,0.018863144,0.013942344,0.013641702,2.36e-09,0.017958964,0.002097219,0.000860738,-0.001619908,0.001071807,0.000455032,6.73e-05,-0.003700345,0.001771406,0.00221195,-0.0019862,0.002586062,0.005139473,0.003945441,0.003920276
407,H,0,0.020499589,0.131940748,0.095649209,0.093399731,-0.008687752,0.074464372,0.041678318,0.040241182,-0.043692265,0.036794369,0.014828871,0.000651349,0.907647891,0.988227684,0.959053153,0.958957256,0.874130832,1.035100726,0.931467806,0.930756672,0.037297371,0.141089061,0.099721349,0.097924639,0.001201312,0.017222936,0.013211454,0.012642949,9.16e-08,0.011688833,0.001944805,0.00135364,-0.001537286,0.000951587,0.000407007,-0.000151809,-0.003313637,0.002120222,0.001691296,-0.001324418,0.002622102,0.005568581,0.004259116,0.004226054
407,H,1,0.036361152,0.140761536,0.103939928,0.101805092,0.007501542,0.074965628,0.044804981,0.043699808,-0.044297123,0.036794369,0.013104401,-0.003489142,0.906171575,0.988227684,0.958801071,0.958732574,0.893044172,1.029036031,0.927465132,0.926925286,0.042928478,0.135946064,0.10175734,0.10060755,0.001181763,0.017222936,0.013832727,0.013399305,4.86e-07,0.009758742,0.00145058,0.001189836,-0.001302053,0.000948466,0.000378842,-0.000102683,-0.003232564,0.002167118,0.00175577,-0.001470307,0.002773605,0.005402476,0.004225962,0.004192491
407,H,2,0.035204016,0.170940916,0.106694564,0.104623754,0.016080502,0.075742625,0.045872706,0.045094992,-0.052646049,0.045636735,0.015397466,-0.006859957,0.906171575,0.987337642,0.955507238,0.955452433,0.875734934,1.024646877,0.929971811,0.929323407,0.049434029,0.154427841,0.103108487,0.101795143,0.000873934,0.017397865,0.013731117,0.013217871,2.4e-06,0.011292371,0.002365438,0.001656559,-0.001578206,0.000948466,0.0004289,-8.09e-05,-0.003426072,0.002167118,0.001689449,-0.001399261,0.002773605,0.005451971,0.004146766,0.004112182
407,L,0,-0.011398837,0.158902055,0.085091537,0.080085994,0.013217828,0.119469739,0.073786915,0.071824788,-0.031564654,0.054243148,0.02180001,0.014781308,0.795234625,0.900855959,0.853861809,0.853763226,0.778489105,0.959642816,0.854062152,0.853075908,0.111183885,0.284483537,0.225263467,0.223365532,0.000646317,0.017204975,0.01250619,0.011645685,7.36e-08,0.011021063,0.001485401,0.000937767,-0.001762006,0.001200675,0.000553845,-0.00012656,-0.003172718,0.002370849,0.001437846,-0.000813649,0.002630449,0.00529604,0.003868286,0.003842968
407,L,1,-0.011398837,0.158902055,0.096342728,0.092073563,0.019861911,0.119469739,0.080701508,0.079259675,-0.028006907,0.054243148,0.021219808,0.016234922,0.795234625,0.885242694,0.850547245,0.850494767,0.778489105,0.9485879,0.833810696,0.833074237,0.131062848,0.284483537,0.241859257,0.240670179,0.000646317,0.016835764,0.013699702,0.01308425,5.15e-10,0.011021063,0.001207056,0.00078159,-0.001762006,0.001194271,0.000568914,-9.36e-05,-0.003167194,0.002370849,0.001588013,-0.001248564,0.002595951,0.004794277,0.003886251,0.003864823
407,L,2,0.01072064,0.137017612,0.093781002,0.091492619,0.032953075,0.107902422,0.07955851,0.078723471,-0.027060112,0.032817383,0.019573667,0.016002374,0.806347216,0.879695682,0.854178205,0.854115935,0.803483976,0.936902495,0.832180346,0.831633741,0.159168492,0.273017527,0.239495022,0.238624286,0.000983873,0.016752789,0.014053903,0.013552774,5.15e-10,0.002644079,0.000681613,0.000509872,-0.001597732,0.001152228,0.00053044,-0.000125523,-0.003167194,0.002249745,0.001453853,-0.001178871,0.002595951,0.004794277,0.003800292,0.003778587
407,M,0,0.018162912,0.125760001,0.095607181,0.093888328,0.032386593,0.100501522,0.061382896,0.060622842,-0.040790836,0.03570041,0.015133495,0.007000151,0.840633434,0.970848397,0.919642113,0.919386805,0.850723337,1.0352193,0.903011996,0.902173599,0.057561439,0.200678175,0.148486891,0.14577179,0.001109005,0.01756961,0.013352751,0.012760985,1.68e-09,0.011346017,0.000789296,0.000464463,-0.001514872,0.000859433,0.000443005,-0.000203957,-0.002796159,0.002182436,0.001440386,-0.00106068,0.002381117,0.005203442,0.004120494,0.004085892
407,M,1,0.018162912,0.125760001,0.09697829,0.09512948,0.024887255,0.090178482,0.055277736,0.054329007,-0.040790836,0.034480037,0.012200758,0.005036845,0.8787058,0.957418387,0.926973714,0.926896521,0.859131301,1.000288133,0.9018357,0.901272369,0.079542451,0.177340427,0.139479751,0.138530612,0.001074439,0.017164975,0.013405601,0.01289212,1.68e-09,0.011346017,0.001074484,0.000576486,-0.001773656,0.000859433,0.000440989,-0.000222193,-0.002984582,0.002222058,0.001579226,-0.001259418,0.002570137,0.005203442,0.004165234,0.004133318
407,M,2,0.009051946,0.166619997,0.095881273,0.093385084,0.016345238,0.09027324,0.049608128,0.048753094,-0.042102048,0.034480037,0.012591591,0.002873036,0.864356063,0.956294929,0.927535268,0.927466699,0.859131301,1.015152304,0.907289376,0.906575337,0.062970932,0.170366215,0.13428003,0.132891841,0.001074439,0.017164975,0.013294082,0.012700742,1.03e-08,0.011485175,0.00127527,0.00077705,-0.001773656,0.000748937,0.000487099,-0.000265196,-0.003235189,0.002222058,0.001567246,-0.001217644,0.002723686,0.005097665,0.004092123,0.004061094
408,H,0,-0.048604772,0.1259764,0.061663791,0.05583602,-0.057490026,0.024947972,0.016961709,-0.009208257,0.072667126,0.163064994,0.128798995,0.128013175,0.978378662,1.062697766,1.011704369,1.011619395,0.914728904,1.110308887,0.96956006,0.968884491,0.091988561,0.189893406,0.139504649,0.1387698,0.000988106,0.018396397,0.013894663,0.013361105,4.84e-09,0.020749413,0.004090265,0.001706976,-0.001322167,0.001388951,0.000444131,0.000135591,-0.004220286,0.001464251,0.002237224,-0.001964693,0.002203632,0.005679056,0.004085737,0.004034315
408,H,1,-0.022552166,0.1259764,0.06796781,0.06354361,-0.045249517,0.025491123,0.013054308,-0.00674093,0.072667126,0.163064994,0.129043401,0.128314736,0.978378662,1.058020316,1.006330694,1.006274021,0.909647906,1.084186841,0.959175005,0.95859359,0.091988561,0.178846352,0.14073219,0.140069417,0.001104034,0.018422993,0.013787324,0.013267349,4.84e-09,0.025370684,0.004630446,0.001776188,-0.001111858,0.001388951,0.000410971,0.000141765,-0.004382143,0.001648223,0.00222039,-0.001959614,0.002231565,0.005789617,0.004148753,0.004101094
408,H,2,-0.022552166,0.32978021,0.073199463,0.064602045,-0.055792941,0.063564973,0.015834026,-0.005496706,0.016684323,0.153909313,0.128577427,0.127454993,0.973394128,1.119838203,1.006313083,1.006220634,0.904293999,1.091477311,0.96108284,0.960373529,0.065466041,0.172550489,0.141211865,0.140394223,0.00100565,0.018422993,0.013352892,0.012785837,1e-08,0.026521335,0.004499247,0.001644337,-0.001248791,0.001348779,0.000422534,8e-05,-0.004382143,0.001648223,0.002186544,-0.00188342,0.002231565,0.005796854,0.004167392,0.004112666
408,L,0,-0.024049713,0.108280599,0.070871125,0.069157407,-0.071791671,-0.000588461,0.028533923,-0.026063154,0.08119151,0.132754564,0.118549488,0.118306035,1.011500806,1.104258814,1.049370142,1.0492563,0.94098814,1.145807088,1.006372633,1.005836757,0.103612424,0.214564689,0.136548976,0.135934253,0.000443975,0.017992621,0.014146158,0.013857444,6.2e-08,0.023631953,0.004748196,0.001841139,-0.0012619,0.001059543,0.000392605,-8.95e-05,-0.004073159,0.001065307,0.002391804,-0.002227666,0.002405929,0.005641159,0.00428822,0.004247675
408,L,1,-0.008642892,0.117793087,0.075684704,0.074588938,-0.05084749,0.003463373,0.018749669,-0.017073228,0.098867604,0.132975646,0.12253286,0.122408508,0.998756308,1.081010854,1.03390848,1.033820504,0.94098814,1.114264779,0.985578708,0.985315047,0.103612424,0.174119793,0.132010931,0.131871772,0.000443975,0.017255905,0.014271666,0.014077383,2.59e-08,0.02351902,0.003579162,0.001322991,-0.000866595,0.001352365,0.00044264,0.000168211,-0.00427188,0.001372878,0.002578124,-0.002437874,0.002557127,0.005641159,0.004463885,0.004430931
408,L,2,-0.008642892,0.118964214,0.07921379,0.077312932,-0.05084749,0.003463373,0.015606234,-0.01424576,0.080964574,0.134758025,0.122899776,0.122655395,0.998464347,1.076755901,1.025309174,1.025255452,0.943791099,1.098101351,0.980437438,0.980128892,0.104254713,0.168871336,0.130750495,0.130575917,0.001007543,0.017440944,0.014214052,0.01393108,2.59e-08,0.010219491,0.001754732,0.000684081,-0.000883997,0.001352365,0.000474733,0.000273809,-0.00427188,0.002175134,0.00243327,-0.002240646,0.002557127,0.005535709,0.004399993,0.004369424
408,M,0,-0.071248172,0.076038669,0.037736,0.024685487,-0.075463376,-0.002707352,0.029755911,-0.027572408,0.105621663,0.197047124,0.149877339,0.149220666,0.989393322,1.07365376,1.023954837,1.023895099,0.911477463,1.102803122,0.974661181,0.974225623,0.125976283,0.210697916,0.159859673,0.15930602,0.000904624,0.018673233,0.014309482,0.013947267,1.7e-10,0.02691401,0.003681059,0.001140079,-0.001442315,0.001225132,0.000401954,4.15e-05,-0.004230335,0.001249067,0.002053285,-0.001821989,0.002287633,0.00566424,0.004172951,0.004135688
408,M,1,-0.07912354,0.132235275,0.049817853,0.037324245,-0.057702971,0.00164062,0.02486991,-0.023006649,0.09823315,0.197047124,0.147089823,0.146302593,0.996915156,1.070831421,1.024170442,1.024114202,0.921969835,1.080244955,0.967939468,0.967578141,0.105685744,0.210697916,0.157166003,0.156519408,0.000904624,0.018308218,0.014473763,0.014114202,2.03e-10,0.020577307,0.003352838,0.001071557,-0.001345348,0.001330836,0.000415622,0.00011134,-0.003963279,0.001381061,0.001907414,-0.001676865,0.002207912,0.005577615,0.004126322,0.004093948
408,M,2,-0.07912354,0.140877807,0.058319356,0.04792386,-0.057702971,0.00164062,0.025632873,-0.023870896,0.09823315,0.195679459,0.142213958,0.141481674,0.998416757,1.067605514,1.02420584,1.024156858,0.921969835,1.080244955,0.96778104,0.967350437,0.105685744,0.20162879,0.15318293,0.152579419,0.001031573,0.018462775,0.014147414,0.013742007,7.97e-09,0.021623175,0.004385823,0.001702902,-0.001122807,0.00149797,0.000461911,0.000180899,-0.003809351,0.001381061,0.002086399,-0.001847769,0.002207912,0.005668542,0.004227122,0.00419243
409,H,0,-0.027057514,0.062456346,0.032161116,0.027775043,-0.080654677,-0.011687365,0.049169592,-0.048057237,-0.019025536,0.079987997,0.044110668,0.039478266,1.002988755,1.093524993,1.063873806,1.063798116,1.020941733,1.244936843,1.100993508,1.10025021,0.084268616,0.256954063,0.142411124,0.138821807,0.000812911,0.019448272,0.01539341,0.014862801,2.89e-08,0.023706972,0.005066646,0.002658941,-0.00142974,0.000957084,0.00040503,2.09e-05,-0.003875119,0.001761313,0.002118139,-0.001742742,0.001581369,0.0057138,0.003991763,0.003934576
409,H,1,-0.012340197,0.065420838,0.038798737,0.035145499,-0.076443161,-0.021387173,0.046583466,-0.045607902,-0.02061216,0.072511431,0.035534461,0.030075411,1.014973276,1.09854796,1.066595561,1.066535021,1.020941733,1.238079328,1.107465922,1.106510209,0.090562486,0.250075972,0.14645516,0.141948471,0.000889577,0.019448272,0.015544965,0.014760379,2.75e-06,0.023706972,0.005272476,0.003632646,-0.00142974,0.001088631,0.000424329,0.000110478,-0.003788322,0.002217881,0.00172331,-0.001324804,0.001581369,0.0057138,0.00384187,0.003789164
409,H,2,-0.012340197,0.065420838,0.036617425,0.032818288,-0.084097667,-0.022377606,0.047682232,-0.046878279,-0.02061216,0.069106887,0.038748215,0.034060852,1.014973276,1.108472436,1.066763897,1.066692311,1.035154286,1.241320246,1.100915704,1.100104383,0.089097209,0.25383121,0.142064172,0.13814354,0.000889577,0.019010228,0.015723906,0.015133494,8.67e-07,0.019281863,0.005524719,0.004267437,-0.001230036,0.001327844,0.000439268,0.000151198,-0.004136436,0.002217881,0.001984796,-0.001635882,0.001570847,0.005770547,0.004003716,0.003945998
409,L,0,-0.097021797,0.053336726,0.017878151,0.001803571,-0.093519386,-0.031310841,0.056848017,-0.056231345,-0.007889815,0.114937133,0.055190223,0.051748174,1.024615935,1.108859872,1.067440456,1.067376124,1.005799734,1.279596858,1.098136816,1.097199658,0.105233866,0.29005169,0.149865568,0.146280056,0.00086781,0.018668171,0.015497063,0.015022759,6.13e-08,0.019847316,0.004324175,0.002156838,-0.001556615,0.001016611,0.000408096,-7.09e-05,-0.003849447,0.001673077,0.002101779,-0.001842257,0.001718804,0.005390081,0.00399704,0.003957648
409,L,1,-0.0389854,0.053336726,0.015242934,0.003844995,-0.091678284,-0.031310841,0.05826907,-0.057654916,-0.007889815,0.085903673,0.054774949,0.051833615,1.024615935,1.099608342,1.070062921,1.07000638,1.022263846,1.233515809,1.095619362,1.0948652,0.105233866,0.246696993,0.148555915,0.145735117,0.001754536,0.018668801,0.015703217,0.015255232,5.69e-12,0.019847316,0.004295606,0.002129796,-0.001657583,0.000951371,0.000424426,-0.000215299,-0.003849447,0.001645959,0.00213872,-0.001869535,0.001718804,0.005434212,0.004032066,0.003986801
409,L,2,-0.051781823,0.038955339,0.019075874,-0.00674642,-0.091678284,-0.039760228,0.062223237,-0.061736681,-0.003470583,0.086828816,0.058686579,0.055064541,1.034815239,1.099608342,1.070653288,1.070598385,1.047783429,1.243035987,1.101198777,1.100098509,0.114362779,0.264082728,0.157668222,0.153820458,0.001615451,0.019158652,0.015570995,0.014884618,5.69e-12,0.001695562,0.000437779,0.00027877,-0.001690183,0.000764948,0.000544836,-0.000322567,-0.00346626,0.001645959,0.002003598,-0.001672099,0.001665675,0.005434212,0.003981715,0.003924081
409,M,0,-0.026390206,0.050179653,0.027711297,0.024151539,-0.079085303,-0.021788825,0.046026028,-0.045358663,-0.028032117,0.066592524,0.039403816,0.03475998,0.995399821,1.093614154,1.060966829,1.060903553,1.054522329,1.235371611,1.098728407,1.097715351,0.082896168,0.247833658,0.138881139,0.133861186,0.001477861,0.019275371,0.015256181,0.014621587,0.0,0.001664489,0.000394646,0.000222862,-0.001296685,0.001229531,0.000495949,0.000241257,-0.004143315,0.002216611,0.002079387,-0.001701227,0.001852982,0.005424287,0.003980982,0.00393569
409,M,1,-0.028185901,0.052231532,0.023626721,0.017297126,-0.092874602,-0.030694833,0.053909173,-0.052966907,-0.015028671,0.081300038,0.046422543,0.041970072,1.020834328,1.093614154,1.059472519,1.059396436,1.029946519,1.235371611,1.093559326,1.092653916,0.087995732,0.247833658,0.138976854,0.134621772,0.001477861,0.019212241,0.015396898,0.01483288,4.17e-11,0.019788281,0.003446668,0.001287325,-0.001387344,0.001229531,0.000547291,3.46e-05,-0.004040164,0.002072101,0.002107554,-0.001779404,0.001858169,0.005693217,0.004019623,0.003968957
409,M,2,-0.040859259,0.052231532,0.01870452,0.007365452,-0.092874602,-0.038535408,0.058610884,-0.057871739,-0.010118449,0.086664858,0.053269848,0.04941181,1.020834328,1.0938041,1.055773884,1.055682222,1.029946519,1.23626479,1.092579045,1.091694021,0.087995732,0.249977007,0.141095319,0.136941236,0.001447009,0.019212241,0.015471285,0.014956509,1.51e-08,0.019788281,0.003445117,0.001281511,-0.001742817,0.001128116,0.000607052,-0.000258023,-0.004040164,0.001968501,0.002108563,-0.00180591,0.001912141,0.005693217,0.004013101,0.003963742
410,H,0,-0.244383252,0.221209815,0.149619857,0.136997551,-0.170125615,0.115945603,0.069964749,0.058261759,-0.118053768,0.10976531,0.043859292,-0.03709985,0.858995743,1.168144888,0.906855088,0.906154567,0.788814086,1.054330405,0.88138788,0.879958065,0.063350989,0.293330221,0.183913522,0.179410805,0.001478187,0.019486348,0.011087462,0.010623263,7.88e-08,0.005673822,0.00086085,0.000648745,-0.008074522,0.002151116,0.000752243,-0.000260403,-0.016329221,0.003336307,0.002336052,-0.001877153,0.001181221,0.020813971,0.003715771,0.003550727
410,H,1,-0.244383252,0.20326638,0.155888625,0.145811471,-0.170125615,0.097231163,0.075994082,0.067017388,-0.114372275,0.10976531,0.04030591,-0.035222978,0.862021937,1.168144888,0.899448298,0.898823611,0.800053489,1.054330405,0.866646201,0.865843241,0.0652783,0.293330221,0.195317288,0.192489929,0.000688916,0.019486348,0.011791435,0.011541001,1.58e-08,0.003613516,0.000745117,0.000559624,-0.008074522,0.002151116,0.000719361,-0.00023701,-0.016329221,0.003336307,0.002442891,-0.00208738,0.001181221,0.020813971,0.00380161,0.003668118
410,H,2,-0.254887945,0.198128602,0.153886357,0.148562974,-0.176909955,0.099125108,0.076575925,0.071732844,-0.132431926,0.130631312,0.039722974,-0.036627606,0.864328474,1.171349917,0.894824478,0.894525913,0.82643386,1.055464703,0.8677545,0.866978972,0.068486176,0.308504883,0.195296538,0.192318969,0.000688916,0.016136997,0.01181931,0.011545367,1.58e-08,0.007177426,0.000784103,0.000532245,-0.007280191,0.001319391,0.000558478,-0.000128265,-0.009048144,0.003711492,0.002324067,-0.002010481,0.00119717,0.01355675,0.003639044,0.003529952
