participant,condition,window_index,head_rotation_rad_min,head_rotation_rad_max,head_rotation_rad_rms,blink_aperture_min,blink_aperture_max,blink_aperture_rms,mouth_aperture_min,mouth_aperture_max,mouth_aperture_rms,pupil_dx_min,pupil_dx_max,pupil_dx_rms,pupil_dy_min,pupil_dy_max,pupil_dy_rms,pupil_metric_min,pupil_metric_max,pupil_metric_rms,center_face_magnitude_min,center_face_magnitude_max,center_face_magnitude_rms,center_face_x_min,center_face_x_max,center_face_x_rms,center_face_y_min,center_face_y_max,center_face_y_rms,head_rotation_rad_vel_min,head_rotation_rad_vel_max,head_rotation_rad_vel_rms,head_rotation_rad_acc_min,head_rotation_rad_acc_max,head_rotation_rad_acc_rms,blink_aperture_vel_min,blink_aperture_vel_max,blink_aperture_vel_rms,blink_aperture_acc_min,blink_aperture_acc_max,blink_aperture_acc_rms,mouth_aperture_vel_min,mouth_aperture_vel_max,mouth_aperture_vel_rms,mouth_aperture_acc_min,mouth_aperture_acc_max,mouth_aperture_acc_rms,pupil_dx_vel_min,pupil_dx_vel_max,pupil_dx_vel_rms,pupil_dx_acc_min,pupil_dx_acc_max,pupil_dx_acc_rms,pupil_dy_vel_min,pupil_dy_vel_max,pupil_dy_vel_rms,pupil_dy_acc_min,pupil_dy_acc_max,pupil_dy_acc_rms,pupil_metric_vel_min,pupil_metric_vel_max,pupil_metric_vel_rms,pupil_metric_acc_min,pupil_metric_acc_max,pupil_metric_acc_rms,center_face_magnitude_vel_min,center_face_magnitude_vel_max,center_face_magnitude_vel_rms,center_face_magnitude_acc_min,center_face_magnitude_acc_max,center_face_magnitude_acc_rms,center_face_x_vel_min,center_face_x_vel_max,center_face_x_vel_rms,center_face_x_acc_min,center_face_x_acc_max,center_face_x_acc_rms,center_face_y_vel_min,center_face_y_vel_max,center_face_y_vel_rms,center_face_y_acc_min,center_face_y_acc_max,center_face_y_acc_rms
402,H,0,-4.207226029,2.359994113,0.737740599,-52.30381837,22.20692253,12.87780771,-5.511986953,88.12264201,11.80843032,-85.97639801,67.85909945,13.37096373,-50.81783852,42.73191328,12.07170436,-41.45532182,65.46688244,12.85630089,-14.05706449,75.09685254,13.61256846,-14.78431287,65.06999443,12.6616776,-12.13960672,93.4870573,14.3829655,-12.20393983,12.85963475,0.91132707,-5.578230982,8.164559611,0.490468433,-9.738167881,8.890372809,1.48918321,-5.164046772,4.394554879,0.738144759,-16.6013977,22.90909923,2.277061635,-9.1982923,11.42209957,1.099554129,-33.88681461,36.52008764,3.696374791,-22.13707685,22.24778783,2.232030653,-20.47982499,26.91393423,3.061939052,-10.3613991,17.78760054,1.802066579,-35.19075601,29.55294706,3.339811549,-26.46546259,23.00991175,2.149817935,-5.421236191,6.79294121,0.776316118,-2.157100453,2.227349075,0.221836355,-5.561895156,5.214077112,0.697870517,-1.167382556,3.680367734,0.175146395,-6.217012477,7.948503602,0.914104225,-2.504726833,2.824890134,0.291948957
402,H,1,-5.044614554,2.359994113,1.183066617,-40.16082587,18.78962488,11.68580911,-5.511986953,88.12264201,14.24211744,-85.97639801,67.85909945,13.06940807,-49.66114543,42.73191328,12.19148687,-41.45532182,60.64659697,11.91653741,-14.05706449,28.91726243,9.75270144,-14.78431287,42.76531484,11.13164959,-11.72117008,31.16679558,9.615125929,-13.11628362,12.85963475,1.059527249,-5.504543997,8.191749108,0.589012734,-8.149727774,10.29223212,1.369452488,-5.164046772,4.472908811,0.727767139,-17.17374143,22.90909923,2.758251599,-11.44967941,11.42209957,1.342180735,-33.88681461,36.52008764,3.575081031,-22.13707685,22.24778783,2.178953777,-20.47982499,26.91393423,3.023565249,-10.82352521,17.78760054,1.748032613,-35.19075601,29.55294706,3.255225445,-26.46546259,23.00991175,2.090148925,-2.516942218,3.592410225,0.521819732,-1.162719922,1.115677007,0.162023882,-3.135170555,2.936713241,0.531714612,-0.584738342,1.053779642,0.141535526,-3.636089948,4.212938204,0.624015519,-1.372592985,2.501809651,0.237436568
402,H,2,-5.044614554,3.170238358,1.218014781,-40.16082587,21.43106989,11.28989487,-5.487526654,86.67414656,12.04574739,-39.73486464,44.45758018,10.39687545,-64.32078683,42.30842127,11.98863057,-41.47861744,70.52052689,10.96529651,-15.8281919,33.88704098,10.09590106,-14.72059517,41.82748717,10.88684664,-11.72117008,24.94825832,9.48408663,-20.47362589,35.48846539,1.394451619,-19.06395885,15.37899714,0.825063695,-10.74724507,10.29223212,1.266563792,-6.900263072,5.183642792,0.673626941,-17.17374143,21.54831435,2.090214061,-11.44967941,7.527438623,1.027544481,-17.29406255,18.6601431,2.657586712,-12.36293266,9.391202618,1.571453781,-23.0899661,19.8861803,2.505313992,-10.82352521,15.66286852,1.447017512,-24.89095879,19.29696614,2.461879866,-16.07049823,10.42117707,1.442857848,-2.274892299,3.807005306,0.446492978,-1.162719922,1.223769877,0.138326061,-2.220796655,2.077636617,0.460121207,-0.525372863,1.008585937,0.120339446,-3.636089948,4.166311165,0.557531675,-1.372592985,3.113412658,0.214300774
402,L,0,-4.465564534,4.410325602,0.998698875,-63.93804324,33.37462003,14.26575992,-4.314972266,14.39055435,3.194893721,-97.74624574,86.26395147,11.41825104,-86.15543109,39.44765459,12.7226429,-38.27810939,111.097527,12.43732515,-9.508596904,100.2302367,15.14394999,-11.81399161,55.99902954,11.9204804,-7.66672256,104.5718286,15.46489165,-19.4806922,16.02804144,1.053185823,-12.67517264,7.618051366,0.564024811,-9.20913198,10.47619393,1.612939358,-4.398920745,3.88458323,0.823858311,-5.399336494,4.864126723,1.005506388,-3.782588445,3.731803056,0.705882342,-43.75588357,29.88092135,2.845628131,-21.09725618,22.75551809,1.596763137,-34.17814508,21.08575826,3.149371665,-15.66030114,17.40532608,1.796770222,-30.31415356,46.97062459,3.100831869,-24.94885929,21.42903818,1.786897245,-4.068392897,6.503932982,0.536501802,-1.665149845,2.040284832,0.146040543,-4.90938721,5.252021828,0.645756342,-1.264041366,2.54074737,0.181822298,-4.761291137,7.025864205,0.559684792,-1.778304122,2.757223224,0.168685328
402,L,1,-4.465564534,2.410277284,0.855472182,-50.62797782,23.99269488,11.47103844,-4.469416186,120.7549758,12.65223156,-31.95663416,86.26395147,10.77054673,-86.15543109,37.80572391,11.37345682,-33.72024459,97.43399202,10.65729175,-10.01020621,23.69658023,6.416025593,-12.03447776,44.51016226,10.23107639,-7.809417606,20.43808452,5.569025486,-6.770192833,6.408835572,0.798938109,-4.643614896,2.807466298,0.428071765,-9.20913198,10.47619393,1.513802707,-4.398920745,3.88458323,0.776835776,-23.22333352,19.98338902,1.940538317,-9.7644271,8.835391388,1.067230695,-11.24612347,23.46935974,2.345142329,-11.34844813,9.509807934,1.31800651,-25.70452668,15.19730885,2.575656727,-9.381618709,13.50568659,1.472403602,-14.1677608,30.09286175,2.338686425,-14.69111554,11.32915867,1.333551284,-1.674289282,3.286801538,0.356091132,-0.89759222,1.089074568,0.117266687,-4.90938721,3.577802207,0.531228788,-1.264041366,2.157235324,0.154331109,-1.746189427,3.397592391,0.348280858,-1.036971678,1.188557104,0.13680653
402,L,2,-2.649088931,3.433540259,1.006287775,-47.57141323,17.58854483,9.219579588,-4.469416186,120.7549758,16.37192727,-31.95663416,45.2350834,12.02150869,-33.91439628,37.80572391,10.70454431,-33.72024459,36.89838911,10.83854876,-10.01020621,35.58804583,6.63535803,-12.03447776,67.17502078,11.55773245,-7.933699746,20.43808452,5.689917086,-5.763092233,6.408835572,0.747328225,-4.643614896,2.723462249,0.389097773,-7.779244426,6.87312665,1.284845437,-3.664257865,3.664270367,0.678178451,-23.22333352,19.98338902,2.443138773,-9.797407844,9.641694015,1.266762575,-11.24612347,15.07125497,2.58160035,-7.441420333,6.786256765,1.458385929,-10.35146174,13.62740937,2.223182211,-7.499086204,7.355210266,1.248076133,-11.08696366,9.323432764,2.24743508,-5.970172155,5.603413049,1.262170177,-1.674289282,3.286801538,0.370980529,-0.647829544,1.089074568,0.117506107,-2.613732237,3.589220313,0.540363179,-1.058465969,1.615396047,0.150187148,-2.556167161,3.397592391,0.400082248,-0.801424341,1.513179594,0.150931429
402,M,0,-3.445576209,3.323407501,0.801011527,-51.60429722,28.6057676,11.47886677,-5.121692789,95.94498902,10.94058198,-89.19326375,50.18530917,12.31614145,-28.7354212,44.98994456,10.38362486,-37.20136333,46.26306033,10.045438,-14.169829,57.70359636,9.657538343,-15.1312822,42.01154532,10.13730501,-12.08489591,65.94023035,9.429884079,-16.97608976,18.97558162,1.106009531,-8.183014361,12.02775181,0.630972611,-8.803330076,13.61003493,1.437894672,-7.342435211,6.246882297,0.762887513,-21.42305012,23.59986844,2.000862,-11.47767404,12.05295539,1.088119973,-39.10448418,48.52236982,2.998034629,-23.71692832,31.9405074,1.78892012,-20.76539983,23.68858293,2.292603816,-13.9990095,17.7602359,1.382299327,-32.84690699,30.91730095,2.477701061,-29.76458466,20.67182348,1.593725409,-4.954239728,5.368633896,0.507692591,-1.744975811,1.927677351,0.165288166,-3.666684722,2.736488144,0.527170723,-1.033112815,2.145185841,0.152878554,-6.054692521,5.907967051,0.594563412,-1.848247557,2.70207435,0.207379677
402,M,1,-1.758511372,4.237452713,1.116456039,-47.6730202,16.98352711,9.057481246,-5.084483656,95.94498902,16.43595352,-82.1636087,46.44703015,11.77005371,-30.27826015,43.10211498,11.36404126,-33.55043225,59.55623097,11.77509528,-14.46723781,29.70881061,9.234346355,-15.1312822,52.60654632,12.84399674,-10.17348416,24.90370705,6.288010451,-9.177203091,9.87631753,0.807799957,-7.554471639,4.118680196,0.46634337,-12.20593544,12.04400058,1.290706585,-6.326535696,5.859801512,0.678044974,-21.42305012,23.59986844,2.468418781,-11.47767404,12.05295539,1.259936451,-27.17744174,32.95868195,2.651644184,-12.78490151,20.86539918,1.537280889,-15.54857622,10.45960681,2.234257001,-7.074163688,7.940877884,1.302260669,-26.20765695,16.12440506,2.387011531,-15.76334404,11.66577313,1.430522711,-2.062879446,3.22572876,0.376595391,-0.796026281,1.28747098,0.126757929,-2.586607151,2.829777332,0.46293275,-0.88361285,1.651364394,0.132708711,-2.259809962,3.178315747,0.394347614,-0.916805239,1.284543237,0.151488874
402,M,2,-2.833142326,4.237452713,1.169535109,-52.16586583,20.09809697,12.76105122,-5.372544948,92.55741497,12.96015487,-82.1636087,36.26447554,11.45468549,-35.40122241,59.5740443,13.07646192,-37.14705944,59.55623097,13.31341966,-14.46723781,61.25198109,13.9022987,-15.03524562,52.60654632,13.33988112,-10.17348416,65.76876485,14.09955727,-9.177203091,9.87631753,0.815338782,-7.554471639,4.123902847,0.460285524,-12.85281127,8.657958742,1.638819156,-5.848293923,4.791756679,0.786422753,-17.48454683,23.1822181,1.845060521,-11.3060181,8.321094586,0.954356735,-27.17744174,32.95868195,2.955434372,-12.78490151,20.86539918,1.706297576,-15.54857622,14.87773624,2.602944392,-10.33266907,8.032668941,1.515789901,-26.20765695,16.12440506,2.759458581,-15.76334404,11.66577313,1.634991146,-3.359822574,5.066037383,0.614658914,-1.271932556,2.665036659,0.176248874,-5.443659625,7.894897389,0.715334521,-2.39190317,4.897263672,0.241778053,-2.656566654,5.363524491,0.632900712,-1.397721789,3.273757642,0.204130429
404,H,0,-3.660270807,4.559566928,1.159489313,-43.73319918,18.10404694,13.98509761,-5.8338468,93.49492535,17.02906392,-54.57997474,40.42451953,13.17732474,-23.07784354,35.76142332,12.47464392,-37.93249796,44.83577951,11.92024382,-14.78685277,42.62588575,12.88971297,-12.46425088,62.27664357,13.69958173,-12.12476151,48.83159977,13.20161222,-6.724065934,6.593397118,1.386745538,-4.584260282,3.221324912,0.741598235,-11.70477013,12.96952901,1.884556249,-5.288908974,5.814673698,0.84977003,-21.3867397,27.8955065,2.60021123,-13.53581342,10.63825041,1.269835142,-15.75788501,12.42661106,2.893139247,-7.164906997,7.346162896,1.667994952,-12.10800378,16.75797964,2.46564209,-9.839060877,8.574551661,1.428239465,-14.44701009,16.61666483,2.888406305,-10.52101091,7.876620179,1.747163614,-5.358739918,4.895631987,0.890345108,-1.612167803,4.114811779,0.279256578,-6.224192144,6.809718166,1.03620309,-1.367691904,6.473572349,0.34280759,-6.508693349,6.130846392,0.952061366,-1.93460799,5.277586762,0.346495555
404,H,1,-3.660270807,3.630628912,1.142266322,-41.84235238,17.13484045,11.60563129,-5.789232734,93.49492535,14.7957792,-41.81283555,40.42451953,11.65041988,-23.33981107,35.30129392,12.10795342,-29.89811243,35.30950367,11.68103513,-14.78685277,53.94097484,11.69594856,-12.4259268,54.52521971,10.72284612,-12.12476151,50.77372633,11.90377015,-8.896064615,7.589117535,1.341748429,-4.171771253,4.401886378,0.727480831,-13.18630199,12.54060438,1.70226504,-5.040725127,5.875061269,0.75094288,-21.3867397,27.8955065,2.293312278,-13.53581342,10.63825041,1.122215951,-11.34347147,12.42661106,2.620809779,-6.201732767,6.731703924,1.525242911,-11.7931743,13.03832635,2.329093121,-6.616507673,7.030698839,1.320770135,-13.89152649,11.33088663,2.732748481,-8.339577847,6.915233789,1.630156863,-5.952257132,4.895631987,0.775223433,-1.612167803,1.989954544,0.196284307,-5.399257348,4.927599828,0.828260463,-1.208001343,3.032515365,0.231969594,-5.851992731,6.130846392,0.786717755,-1.93460799,3.231230786,0.235238262
404,H,2,-2.621909905,3.250158234,0.759398875,-39.24941535,16.95409996,10.43330242,-5.838953594,4.219781975,4.119745628,-46.38008157,34.8545683,11.28503593,-23.33981107,36.72327128,11.90650822,-44.31415408,35.30950367,12.47686707,-14.26324539,53.94097484,11.25309966,-12.4259268,54.52521971,10.96695675,-12.04032888,50.77372633,10.64966392,-8.896064615,7.589117535,1.211515239,-4.171771253,4.401886378,0.688713063,-13.18630199,11.66098672,1.4649186,-4.575370618,5.875061269,0.672916107,-3.555213012,2.852175978,0.963635906,-2.461328956,2.088578277,0.638054042,-11.02836942,11.98938333,2.579645418,-6.201732767,6.763255455,1.515151353,-11.7931743,13.03832635,2.274212942,-6.868645357,7.030698839,1.317983087,-13.89152649,14.30158893,2.740806738,-8.339577847,8.959056642,1.625467363,-5.952257132,4.079319435,0.631362276,-0.988351135,1.585409262,0.152967837,-5.399257348,4.927599828,0.693687777,-0.986112022,3.032515365,0.185234355,-5.851992731,4.298062724,0.620703629,-1.215915628,2.559867386,0.186020055
404,L,0,-3.399087503,4.410435934,1.031610801,-48.82037517,16.80800499,12.9391291,-5.441730249,104.3935756,11.01468618,-47.02762712,36.75244997,12.55991659,-26.19442864,51.77256648,11.94656336,-42.28302423,40.2234171,12.12654699,-15.63058895,69.30565924,14.58438081,-12.59573473,91.92244725,15.32286246,-12.54158873,79.30876608,13.92408423,-7.340163612,6.864435331,1.35174683,-3.875461614,4.072293965,0.745426941,-14.75872422,11.98084621,1.612125219,-4.909999992,9.046444752,0.714155766,-30.70670027,21.39631696,2.205068928,-11.75246882,15.10810011,1.131290875,-12.90459076,13.91005775,2.636043702,-6.236067949,7.649836871,1.555105777,-17.09820572,13.50842724,2.42390994,-9.199815085,8.997948159,1.429627593,-19.10758533,15.95284946,2.696384864,-8.780301041,8.279953978,1.608500811,-4.047102109,5.422090509,0.731155873,-1.39671553,1.874640951,0.187391133,-6.598660243,11.70551436,0.863170999,-1.967934013,4.833970817,0.222809723,-5.162515476,4.53490015,0.792045881,-1.921387298,3.115733216,0.231337629
404,L,1,-2.003368914,4.045021355,0.954299435,-45.48975113,16.80800499,12.72951342,-5.430694027,104.3935756,11.0604356,-42.63320723,36.75244997,12.62599814,-29.13958447,43.33551237,12.79675557,-36.16264061,35.2284207,12.11720494,-15.07030233,51.51368277,10.39388533,-13.01659899,30.454403,9.111246981,-12.59373698,64.7738929,12.46429573,-10.02560378,6.749246534,1.301531386,-6.02705063,4.765198814,0.73245481,-14.75872422,12.08164538,1.64081704,-4.909999992,9.046444752,0.760627007,-30.70670027,21.39631696,2.204734202,-11.75246882,15.10810011,1.129938749,-13.52839098,10.60170921,2.476541273,-6.617336031,7.431342251,1.435290631,-12.9650386,12.42510514,2.394533447,-7.31437117,7.335480508,1.396493006,-12.84861475,15.95284946,2.669368828,-7.55747775,7.890804522,1.605415658,-3.522160975,3.553743013,0.578092345,-1.087264732,2.607922708,0.160862353,-3.039011407,2.88808689,0.541616133,-0.806277397,1.609352541,0.157673323,-4.292351193,5.741103925,0.677641726,-1.255843692,3.39322815,0.208477042
404,L,2,-2.003368914,3.857723984,0.97286449,-44.23345108,17.10430739,11.96905647,-5.430694027,97.05524504,13.75274492,-40.13389883,39.46812409,11.99790316,-29.13958447,43.33551237,12.8980946,-35.1507372,32.993718,12.60058315,-15.14102848,42.14036881,9.704984485,-13.01659899,24.55214752,8.725121098,-12.59373698,52.38679263,10.65953256,-10.02560378,7.828238072,1.392135619,-6.02705063,4.765198814,0.787066432,-12.70799401,12.08164538,1.632182062,-4.68232269,5.190575718,0.730964582,-26.21960599,25.64374929,2.233337441,-11.20749399,12.92630588,1.198572125,-14.42958807,14.0840115,2.654616325,-7.077693254,10.21359125,1.548598015,-12.9650386,12.42510514,2.584444336,-7.31437117,7.277615214,1.472796138,-12.84861475,13.22605932,2.808628133,-7.95460165,7.299429644,1.659418183,-3.730188716,3.553743013,0.590708586,-1.087264732,2.607922708,0.170018058,-2.428719262,3.124746327,0.564258166,-0.708280262,1.609352541,0.156913799,-5.981960884,5.741103925,0.731343811,-1.73334926,3.467683536,0.238630654
404,M,0,-1.334415557,6.193922529,1.268202079,-46.99160666,19.93194294,13.90735601,-5.737997295,84.33794257,13.40559182,-42.24355657,32.10173872,12.25965747,-24.04487699,43.43026594,12.46611539,-44.31352813,34.66777479,12.80594051,-14.41649627,49.73875431,14.32946056,-12.37459087,54.01217132,13.74868415,-11.91652446,63.57132288,14.45923872,-5.341946796,6.314108982,0.886214903,-3.086347263,2.831750345,0.500324708,-15.32056911,12.27176578,1.773196986,-5.523308835,6.203994059,0.812227668,-14.47676398,19.06465517,2.293926531,-11.38514906,9.507230665,1.189140813,-11.96031267,9.861171626,2.538831692,-6.910860729,6.225738542,1.412287599,-13.94246029,16.7061958,2.386727491,-9.381121912,8.057602567,1.326678681,-13.46135469,18.02432095,2.893291318,-9.397191265,9.357628314,1.71613283,-4.786185686,5.997569287,0.853135167,-1.456011381,3.312020917,0.214051555,-7.368213619,8.155171478,0.817278661,-1.135693683,6.60358843,0.241393612,-5.068222729,6.990254049,0.889754594,-1.701440005,2.508263675,0.244504383
404,M,1,-1.734596405,1.835338914,0.668879077,-46.99160666,19.18830124,11.28290447,-5.663608943,84.33794257,12.98334623,-42.24355657,30.73738272,12.31660181,-20.73317733,43.43026594,12.02242171,-34.7116515,28.94187834,11.63018788,-14.96398894,34.86497373,10.11307975,-12.37459087,30.14579374,9.190292437,-12.13910135,44.89674139,10.26035304,-4.40457266,4.256083646,0.770933991,-2.80567427,2.831750345,0.45032121,-15.32056911,12.27176578,1.654226893,-5.523308835,6.203994059,0.765163197,-14.47676398,18.75881189,2.090480554,-8.733661872,9.010529772,1.05634882,-11.78937911,11.42800979,2.428507421,-6.144727472,5.997236901,1.358009949,-13.17972816,14.6422152,2.158378255,-6.518605006,6.723731183,1.197811863,-13.46135469,14.46278077,2.632612058,-8.670595652,9.357628314,1.570449868,-3.093499567,5.997569287,0.596326746,-1.456011381,1.415492624,0.155241585,-3.2124753,3.959689136,0.543255835,-0.8448444,1.888521856,0.150032128,-3.773761159,6.990254049,0.648031922,-1.701440005,2.290209185,0.197698726
404,M,2,-1.734596405,1.378581247,0.67396269,-43.81743549,19.56508753,10.62556122,-5.685355111,96.9997749,10.79236477,-44.79001829,26.6798147,12.04055744,-21.77262324,39.73899482,11.51367349,-31.70675985,31.03366065,11.28935262,-14.96398894,34.86497373,9.477403548,-12.0317804,37.29520142,10.32709625,-12.22609239,44.41811194,8.976297743,-4.40457266,3.672256771,0.705680865,-2.691385021,1.774005716,0.401463039,-11.81748,12.1698021,1.540557746,-4.730910637,7.826348776,0.729542513,-14.02806711,14.88340106,1.609261427,-6.958304784,6.549845019,0.862995918,-9.299380324,11.42800979,2.182721887,-5.151054214,5.945766575,1.2658133,-12.84820712,14.6422152,2.160222554,-8.512514317,6.723731183,1.246934572,-13.21914353,12.44753375,2.562772811,-7.080045457,6.689831368,1.536830292,-2.451892533,3.823364711,0.463491745,-0.638549415,1.371316857,0.125119687,-2.463891424,2.656118394,0.440489385,-0.603361053,1.546771868,0.115897508,-3.652444817,5.271240424,0.515989593,-0.816984026,1.689483846,0.171984379
407,H,0,-4.069032575,1.256781769,1.036466083,-32.76927093,12.2865735,10.92433543,-10.50679426,72.52848358,9.761050275,-35.67510773,29.95148279,10.07817152,-21.92603595,35.61936295,11.49745141,-30.14387619,28.77174561,10.91497866,-16.33719727,42.26481703,10.81826714,-14.11712409,44.68866152,11.11106378,-11.69420726,30.23964581,10.93319863,-7.504332795,5.501198264,1.166252127,-3.804776292,3.82666485,0.616746865,-9.992909311,10.59420563,1.525732774,-4.42721233,5.635464523,0.680700135,-21.82968157,16.53004529,1.788176132,-13.15691852,9.428542249,1.022497551,-11.72933459,10.58215387,2.265840943,-7.283769876,7.427523986,1.338264966,-7.88440443,11.40166735,1.837416344,-5.355104154,4.670519486,1.016904261,-10.09321667,7.851874738,2.014337096,-4.716829057,5.546459639,1.197677146,-4.674295968,5.0860579,0.620074797,-1.308573577,3.520264994,0.210130868,-6.746578521,4.822744479,0.645038639,-1.670132387,4.445547774,0.224514301,-5.584663637,5.972304136,0.689636488,-1.485886302,4.416294882,0.266890018
407,H,1,-3.629753267,1.562606265,1.001282744,-31.67743808,12.2865735,9.909892445,-10.50679426,58.85819737,6.199505007,-31.89749319,29.06911924,9.968807424,-21.15605864,36.27057114,10.52825384,-30.22058959,24.9222715,10.8987038,-16.00427934,29.1300891,9.855279122,-14.33852825,35.55071397,11.21720449,-11.14973685,24.92894498,8.371176883,-6.028208117,5.433847482,1.122338465,-2.527771536,3.639326315,0.591714292,-9.992909311,10.59420563,1.564215986,-4.42721233,5.635464523,0.70268449,-10.5435747,15.07027833,1.509585218,-5.796322526,4.354880916,0.899515018,-9.342314774,8.990973473,2.176200009,-5.315799446,5.835891301,1.309962728,-10.52640006,9.829479559,1.837126559,-4.774478326,5.139254084,1.01085435,-10.09321667,14.36835507,2.089438003,-5.777472466,6.877469134,1.248049708,-3.009847179,5.0860579,0.485369857,-1.285637899,3.520264994,0.176047252,-3.95201782,4.822744479,0.546554703,-1.118158474,2.490593641,0.172411361,-4.587506728,5.396034007,0.538925079,-1.436823869,4.416294882,0.222841603
407,H,2,-2.879557189,1.930152955,0.996137824,-33.06409659,11.57254009,10.66226283,-10.30907897,70.59006001,12.1268291,-34.93121014,29.25355751,11.64086055,-23.93280991,36.27057114,10.33684034,-30.22058959,27.5925086,11.06651915,-16.00427934,43.20849785,11.38101118,-14.33852825,35.55071397,11.02203756,-11.5781385,60.39478417,11.39003719,-6.028208117,6.053157301,1.130754541,-3.350023264,2.997750252,0.602175625,-9.347055762,9.466410166,1.542659724,-3.832573698,5.07899137,0.67726219,-17.78178676,19.00752258,2.187592034,-8.741911302,7.591457017,1.121377205,-11.01293839,11.12812047,2.352742549,-5.315799446,6.923361371,1.367716246,-10.52640006,10.45033583,1.825705603,-6.285933123,5.139254084,1.00940543,-8.578211091,14.36835507,2.029181712,-5.777472466,6.877469134,1.217377955,-2.139224808,4.670832336,0.512067137,-1.114527681,1.658090903,0.148142772,-3.95201782,3.520153552,0.560066845,-1.008939362,2.490593641,0.159861677,-2.760704975,4.762191392,0.546456719,-1.036166687,1.502422263,0.173011658
407,L,0,-3.57453599,2.696485577,1.092651262,-25.7446295,10.61167731,10.30111477,-7.823783639,118.3097672,13.05767962,-27.97193123,25.4759328,9.715141955,-20.66412496,28.09677805,10.95227451,-27.07055781,33.20949648,10.15106674,-15.02998631,41.88528108,11.49775993,-13.6408587,50.86817839,11.72815108,-10.11902882,37.95481955,11.15463002,-6.404864627,4.931624779,0.984028767,-3.051559367,2.889709779,0.525613593,-8.498188244,6.201842366,1.146016853,-3.10901864,3.647782421,0.491644394,-33.03262202,27.62282881,2.978076828,-11.82021824,14.12276512,1.663224825,-8.503419854,9.449833283,1.759298918,-4.7423637,5.701113397,0.989039846,-10.94049838,11.61569423,1.690844601,-6.067610674,5.737435326,0.924681175,-10.94948583,11.55790368,2.168224787,-5.665372227,7.02197653,1.316183508,-3.517792005,3.412994883,0.579832397,-0.781320589,1.426446573,0.135192965,-3.823137617,3.175347108,0.522121719,-0.790624625,2.331273225,0.125688467,-4.26766277,4.929380951,0.633504552,-1.004505913,3.247215618,0.203202612
407,L,1,-3.57453599,2.696485577,1.182691483,-25.43620154,9.551820261,9.131586466,-7.835124228,118.3097672,10.2122829,-27.97193123,23.53196755,10.11392335,-20.66412496,27.92488322,9.38162779,-27.41272816,22.80212201,9.397924885,-15.02998631,41.88528108,10.50206354,-13.64730897,50.86817839,11.33657804,-9.951170806,37.95481955,8.838486182,-6.404864627,3.899339233,0.913312902,-3.198501337,2.889709779,0.477258885,-7.404524386,6.201842366,1.142924452,-3.10901864,3.647782421,0.485717843,-33.03262202,27.62282881,2.480338876,-11.82021824,14.12276512,1.473394544,-8.503419854,9.130291033,1.855063192,-4.591726114,4.625371141,1.009556902,-10.94049838,9.928366137,1.579143835,-6.067610674,5.737435326,0.878107349,-10.94948583,9.847669853,2.117105292,-6.014445825,6.016004679,1.296399751,-3.517792005,4.43828302,0.508854638,-0.781320589,2.275689585,0.125866409,-3.755528607,3.175347108,0.472536726,-0.790624625,1.901398179,0.116712982,-3.40466548,5.202926738,0.557964657,-1.15411468,3.340867898,0.182441111
407,L,2,-3.252457607,1.874408035,0.935270047,-25.22612796,9.824421378,8.617151845,-7.926047849,21.7238847,5.434459023,-24.60239724,23.53196755,9.340545007,-19.96687399,27.82454388,8.053425228,-27.41272816,22.80212201,8.979985676,-15.26096528,29.71750842,7.774676451,-13.64730897,23.85680613,7.740791484,-10.0556452,31.31940632,8.264604602,-6.405186966,4.532568458,0.829394239,-3.198501337,2.855163664,0.438686407,-8.067331347,6.688017449,1.068894981,-2.577656187,3.586728225,0.441014999,-5.707150199,5.320901782,1.772062738,-3.745072667,3.688567997,1.174359924,-7.99355555,9.130291033,1.722757605,-5.115390727,4.702278383,0.968841041,-10.79052414,9.052599057,1.48649465,-4.803788744,4.667108531,0.838987893,-13.08708205,10.41349661,2.062580223,-7.725236439,6.692100557,1.262933912,-3.651333864,4.43828302,0.403406891,-0.766510778,2.275689585,0.110560315,-3.520600805,2.737890246,0.364342635,-0.843117495,2.777349678,0.122554995,-3.528895948,5.202926738,0.458208062,-1.15411468,3.340867898,0.136965755
407,M,0,-3.245620168,1.509445826,0.94257417,-29.07050967,13.52369365,10.36267984,-7.907190555,134.6228407,8.111246165,-33.22247483,29.39191704,10.69465258,-18.48847499,33.47924297,10.2380216,-29.03712218,23.6702854,10.64876684,-17.21917997,32.15868196,10.80028618,-15.62746072,33.25777562,10.14641334,-10.92291727,47.63190867,11.72796524,-5.680144725,5.366658609,1.090293177,-3.192244619,3.484465952,0.599354895,-9.815545275,7.675602147,1.376040764,-3.879556371,4.362229366,0.604024541,-34.21787292,35.13607821,2.51608108,-17.62276186,13.50183378,1.503363557,-11.18705092,9.351067465,2.351866126,-6.385906684,7.066457198,1.363987834,-6.759819527,8.742420165,1.63950981,-3.619431895,4.097972758,0.918618891,-13.06648175,8.893440475,2.016247243,-5.763149015,6.039096362,1.173206403,-4.093835401,4.74622223,0.506767112,-1.130514065,3.665076925,0.19485653,-5.782284695,3.927185716,0.561406309,-1.367324012,3.665984392,0.203450113,-4.131048308,4.757889529,0.597274008,-1.231213921,2.919717508,0.225124004
