participant,condition,window_index,head_rotation_rad_min,head_rotation_rad_max,head_rotation_rad_rms,head_rotation_rad_mean,head_tx_min,head_tx_max,head_tx_rms,head_tx_mean,head_ty_min,head_ty_max,head_ty_rms,head_ty_mean,head_scalex_min,head_scalex_max,head_scalex_rms,head_scalex_mean,head_scaley_min,head_scaley_max,head_scaley_rms,head_scaley_mean,head_motion_mag_min,head_motion_mag_max,head_motion_mag_rms,head_motion_mag_mean,blink_aperture_min,blink_aperture_max,blink_aperture_rms,blink_aperture_mean,mouth_aperture_min,mouth_aperture_max,mouth_aperture_rms,mouth_aperture_mean,pupil_dx_min,pupil_dx_max,pupil_dx_rms,pupil_dx_mean,pupil_dy_min,pupil_dy_max,pupil_dy_rms,pupil_dy_mean,pupil_metric_min,pupil_metric_max,pupil_metric_rms,pupil_metric_mean
410,L,8,-0.194011976,0.165916061,0.127786345,0.125969352,-0.127478481,0.08589965,0.068432448,0.066448773,-0.072183242,0.147711661,0.023384179,-0.019152155,0.899084917,1.155031559,0.929699894,0.929478058,0.830183134,1.031865486,0.901845278,0.901257464,0.038046023,0.298358075,0.146374777,0.143983014,0.001141157,0.015778556,0.012086391,0.011788377,1.95e-08,0.010625322,0.000939902,0.000469138,-0.001617685,0.001006174,0.000489425,-0.000196948,-0.003880331,0.001575453,0.002457945,-0.002259576,0.00127115,0.004993053,0.003452513,0.003396371
410,L,9,0.032830168,0.162273301,0.123967318,0.122974964,-0.00910877,0.09404546,0.073948718,0.072546868,-0.06850486,-8.01e-05,0.022499914,-0.019526011,0.892774713,1.01808778,0.92403792,0.923855837,0.858407111,1.014916504,0.896162354,0.895704194,0.040077866,0.187459627,0.154297241,0.152421318,0.001803988,0.015039673,0.012215767,0.012012396,2.12e-09,0.001346917,0.000459909,0.000336891,-0.001617685,0.000906144,0.000524014,-0.000266287,-0.003758617,0.001570596,0.002457517,-0.002323811,0.00127115,0.004664875,0.003493341,0.003450176
410,L,10,0.061895761,0.166774159,0.136887121,0.135830131,0.016564582,0.09404546,0.079724479,0.079289669,-0.081248105,-0.005222649,0.023225094,-0.021498135,0.892774713,1.022870326,0.920353455,0.920238296,0.864976146,1.05391149,0.896691207,0.896342886,0.060955876,0.187459627,0.157602782,0.156590775,0.001819739,0.015620666,0.01273772,0.012579925,2.49e-11,0.001326625,0.00043325,0.00029741,-0.001573867,0.00096419,0.000533824,-0.0002203,-0.003975912,0.001051277,0.002363513,-0.002260534,0.001689857,0.004751957,0.003421392,0.003381524
410,L,11,-0.218530516,0.166774159,0.128548498,0.122751496,-0.118936813,0.094998985,0.07171782,0.068628762,-0.081248105,0.15200885,0.027974623,-0.017872764,0.895962803,1.178796921,0.93149124,0.93123207,0.826393508,1.058314494,0.911189145,0.910242694,0.025011045,0.301481657,0.144630866,0.141762698,0.001819739,0.015761136,0.012581748,0.0122691,2.49e-11,0.002312268,0.000511686,0.00036141,-0.005475461,0.00096419,0.000491501,-0.000231107,-0.006846649,0.002518752,0.002118065,-0.001933646,0.000872133,0.010070429,0.003207362,0.003156095
410,L,12,-0.218530516,0.190619926,0.101601562,0.093426706,-0.118936813,0.094998985,0.064585412,0.0610112,-0.074696298,0.15200885,0.026391777,-0.002082302,0.880465228,1.178796921,0.933517392,0.933269293,0.826393508,1.058314494,0.910698689,0.9097232,0.0160016,0.301481657,0.140391021,0.137052251,0.00060646,0.015876558,0.012447702,0.012122788,1.67e-08,0.002312268,0.000518351,0.000368639,-0.005475461,0.000908538,0.000551456,-0.000371678,-0.006846649,0.002518752,0.001986854,-0.00179234,0.000872133,0.010070429,0.003251209,0.003199896
410,L,13,-0.062121356,0.219140663,0.11871883,0.111311784,-0.030492013,0.090336754,0.066074164,0.064659193,-0.079714522,0.0428513,0.025155905,-0.007947878,0.880465228,1.03216542,0.932668562,0.932556111,0.860669655,1.042024661,0.911284591,0.910732755,0.0160016,0.187141081,0.136861733,0.135019514,0.00060646,0.015876558,0.012466285,0.012249522,1.67e-08,0.001336907,0.000430549,0.000301115,-0.001962402,0.000951313,0.000576906,-0.000339723,-0.003819245,0.00138512,0.002307187,-0.002153254,0.001375808,0.004938496,0.003489774,0.003449835
410,L,14,-0.004272509,0.219140663,0.124274299,0.119858452,-0.018636063,0.089957293,0.062897642,0.060889907,-0.079714522,0.009504946,0.027553802,-0.022758783,0.911679743,1.03216542,0.937702058,0.937544709,0.870699184,1.042024661,0.918929291,0.918176208,0.043695169,0.162059187,0.130344483,0.128389718,0.001700343,0.015827857,0.012112182,0.011806849,3.58e-07,0.001336907,0.000468903,0.000347514,-0.006965728,0.00130391,0.000611747,-0.000287142,-0.008665202,0.001467639,0.002424133,-0.002233864,0.00103985,0.012094286,0.003528827,0.00346124
410,M,0,-0.043882171,0.164533163,0.124214134,0.120721436,-0.008761965,0.093262577,0.080492517,0.079351719,-0.056327899,0.012251583,0.011198265,-0.007082685,0.859332879,0.971909902,0.889134478,0.889049879,0.833022794,1.033176041,0.865467006,0.865038768,0.060398593,0.225447863,0.194988232,0.193456179,0.000925618,0.015733878,0.012893758,0.012662798,8.14e-09,0.002272327,0.000557706,0.000409603,-0.001575008,0.000736106,0.000539975,-0.00024781,-0.003514214,0.001823609,0.002020037,-0.001886646,0.001158586,0.004562039,0.003221304,0.003186812
410,M,1,0.089673215,0.18495304,0.149203416,0.148322939,0.058323048,0.09399871,0.084327883,0.084204094,-0.034146905,0.006661792,0.01227619,-0.010101576,0.86833569,0.945632103,0.893844012,0.89378834,0.837749639,0.943322539,0.87057185,0.870464792,0.125337045,0.223264272,0.188701076,0.188087358,0.000779788,0.015733878,0.013548135,0.013456827,8.14e-09,0.001507802,0.000409043,0.000291631,-0.00173549,0.000903711,0.000594711,-0.000207105,-0.003388011,0.00101208,0.001969428,-0.001888704,0.002099563,0.004562039,0.003165569,0.003139376
410,M,2,0.085209819,0.18495304,0.159092179,0.158495775,0.031281989,0.09399871,0.08070965,0.080363251,-0.079915218,-0.001918154,0.021827494,-0.01853691,0.875943261,0.972704365,0.902550324,0.90246428,0.853218622,0.997334274,0.880614245,0.880291945,0.071295786,0.209217974,0.177641699,0.176577211,0.000779788,0.015697833,0.012960489,0.012773223,3.9e-08,0.001432936,0.000398079,0.000278997,-0.00173549,0.000903711,0.000515084,-6.18e-05,-0.003857619,0.00101208,0.002141387,-0.002035332,0.001171317,0.004827772,0.003265925,0.003235661
410,M,3,0.085209819,0.197580722,0.167212223,0.166473577,0.031281989,0.091652604,0.076848504,0.076538955,-0.079915218,-0.007676596,0.025496276,-0.023406366,0.880148085,0.972704365,0.908494102,0.908425238,0.854804303,0.997334274,0.882976601,0.882684216,0.071295786,0.203924318,0.171306904,0.170433628,0.002419951,0.014836914,0.012742858,0.012566807,1.78e-09,0.001332343,0.000372502,0.000241657,-0.001457469,0.000816617,0.000451259,-6.26e-05,-0.003857619,0.000999704,0.002350347,-0.002260026,0.001171317,0.004827772,0.003365502,0.003334048
410,M,4,0.131348447,0.197580722,0.171994481,0.171746317,0.043558958,0.091652604,0.075566944,0.075435855,-0.037036234,-0.001286076,0.021247439,-0.020372776,0.886031653,0.967718848,0.909692642,0.90965775,0.845785488,0.944677163,0.881133026,0.881070035,0.110835338,0.194932899,0.169240532,0.168928329,0.002419951,0.014827186,0.013102287,0.013033147,1.59e-11,0.009956577,0.000912955,0.000336774,-0.001457469,0.000816617,0.000513262,-0.000141533,-0.00375322,0.000999704,0.002354308,-0.00230256,0.001747533,0.004459933,0.00335871,0.003337617
410,M,5,0.086971104,0.184715752,0.159921678,0.15942768,0.037603274,0.085333923,0.072823832,0.072567983,-0.069044136,0.002518813,0.018019325,-0.016551979,0.885108941,0.968024044,0.910104402,0.91004201,0.845785488,0.996038952,0.888243657,0.888068469,0.088723593,0.192405708,0.163321351,0.162503241,0.000786579,0.015620108,0.012777118,0.012638488,1.59e-11,0.012199763,0.00151358,0.000602969,-0.001701464,0.000806674,0.00055451,-0.000188246,-0.003741404,0.001197089,0.002331507,-0.002243633,0.001544527,0.004394255,0.003327892,0.003300317
410,M,6,0.086971104,0.173840744,0.150790368,0.150483271,0.017865591,0.082632296,0.070191175,0.069864587,-0.069044136,0.002518813,0.018133702,-0.016032378,0.885108941,0.982341389,0.909608007,0.909521375,0.842384581,0.996038952,0.890925182,0.890676159,0.060706796,0.202614508,0.161229552,0.160084245,0.000258207,0.015620108,0.012487482,0.012297204,3.97e-10,0.012199763,0.001591471,0.000673997,-0.001701464,0.000811274,0.000560671,-0.000179506,-0.003759068,0.001197089,0.00231667,-0.002201879,0.00128865,0.004580162,0.003313944,0.003279158
410,M,7,0.045708766,0.176193227,0.147310874,0.146499542,0.008060577,0.082632296,0.067363357,0.066700428,-0.074628664,-0.001853442,0.020099371,-0.017144035,0.881590949,0.982394519,0.90887324,0.908772697,0.826536337,1.014023271,0.885487125,0.885092654,0.060706796,0.205726656,0.165375694,0.163993442,0.000258207,0.014851497,0.012158625,0.011945252,1.06e-08,0.013077432,0.001547572,0.000608294,-0.001664341,0.00083837,0.000516806,-0.000142131,-0.003933765,0.002517234,0.002461143,-0.002329027,0.001099639,0.004638222,0.003436993,0.00339426
410,M,8,-0.071949425,0.176193227,0.143777173,0.142722694,-0.062680495,0.079791968,0.060422974,0.059438793,-0.078417058,0.074716095,0.021836971,-0.018644642,0.881590949,1.048474953,0.912689086,0.912572327,0.805674421,1.014023271,0.878675294,0.878258285,0.062596486,0.22253881,0.165946393,0.16459653,0.001708763,0.017168624,0.012070902,0.011862678,2.46e-08,0.013077432,0.001220561,0.000483319,-0.004329221,0.000871102,0.00051814,-0.000180378,-0.004060476,0.002517234,0.002597036,-0.002463592,0.000482937,0.008663567,0.003582109,0.003533079
410,M,9,-0.071949425,0.172661023,0.14274326,0.142215806,-0.062680495,0.074228902,0.055960366,0.055438407,-0.078417058,0.074716095,0.018035407,-0.015791318,0.890750617,1.048474953,0.915763755,0.915694426,0.805674421,0.994119176,0.873456893,0.873287635,0.064656814,0.22253881,0.164447306,0.163754237,0.001708763,0.017168624,0.012288535,0.012179294,1.08e-09,0.001529567,0.000417106,0.000287172,-0.004329221,0.000871102,0.00054435,-0.000259516,-0.004060476,0.000715297,0.002669264,-0.002585784,0.000482937,0.008663567,0.003648487,0.003608886
410,M,10,0.072214081,0.204051364,0.149395899,0.148533863,0.017726925,0.092454391,0.063463513,0.06234962,-0.077173917,-0.00065739,0.017502292,-0.015064959,0.87196985,0.981543455,0.90879073,0.908686668,0.838733227,1.010921802,0.874992277,0.874810407,0.066593357,0.21656135,0.169858386,0.168855411,0.00013337,0.014956119,0.012193124,0.012072054,1.08e-09,0.00979099,0.000681006,0.000331985,-0.001733311,0.000907669,0.000502597,-0.000236907,-0.003788704,0.00102819,0.002675763,-0.002594127,0.0014555,0.004801535,0.003618326,0.003587179
410,M,11,0.072214081,0.204051364,0.159199508,0.158222326,0.017726925,0.096722697,0.071609632,0.070765325,-0.078889763,-0.00065739,0.023936214,-0.021361373,0.87196985,0.981543455,0.901825883,0.901722636,0.838733227,1.010921802,0.879171255,0.878873722,0.066593357,0.21656135,0.175328788,0.17412255,0.00013337,0.015212221,0.012290882,0.012107365,4.34e-11,0.00979099,0.001087015,0.000516201,-0.001733311,0.000907669,0.000453221,-0.000122047,-0.003788704,0.001320604,0.002455384,-0.002342608,0.001412603,0.004592014,0.003434864,0.003402876
410,M,12,-0.156391963,0.197998099,0.164280263,0.162977634,-0.121643044,0.098911176,0.074152774,0.073243953,-0.094421288,0.127416584,0.029425932,-0.027032581,0.871590906,1.151897308,0.900107984,0.899975164,0.789670654,1.015140072,0.879514709,0.879172783,0.066141031,0.310088681,0.17835115,0.1771803,0.00059027,0.015212221,0.012460182,0.012241325,4.34e-11,0.010022749,0.001386992,0.000624552,-0.001386515,0.000991241,0.000448863,-1e-05,-0.003733895,0.001533753,0.002304351,-0.002182812,0.001190803,0.004575657,0.003347484,0.003315487
410,M,13,-0.181226109,0.208379225,0.155981922,0.152540384,-0.1337742,0.098911176,0.070489513,0.068365072,-0.094421288,0.139384584,0.029146309,-0.024113092,0.871590906,1.164282263,0.904837338,0.904606477,0.789670654,1.018404866,0.881996997,0.881491228,0.053127858,0.318256674,0.173989023,0.171944495,0.00059027,0.01551963,0.012513668,0.012230311,9.13e-09,0.011473666,0.001349773,0.000605715,-0.001544424,0.000991241,0.00047163,-5.98e-06,-0.00373611,0.001925355,0.002278969,-0.002122097,0.001005563,0.004907875,0.003374946,0.003336668
410,M,14,-0.181226109,0.208379225,0.13748455,0.134696564,-0.1337742,0.096201655,0.062600721,0.060837102,-0.083802803,0.139384584,0.022889002,-0.017192529,0.878275309,1.164282263,0.911098985,0.910935689,0.799222549,1.018404866,0.883789145,0.883305044,0.053127858,0.318256674,0.164760138,0.162881569,0.001286891,0.015522791,0.012454328,0.012172986,9.13e-09,0.011473666,0.00104768,0.00053062,-0.001544424,0.000945465,0.000514919,-0.00014885,-0.003807327,0.002079506,0.002358025,-0.00219449,0.001005563,0.004982588,0.003458209,0.003415951
411,H,0,-0.046920562,0.06244795,0.016978706,-0.007036551,-0.085194116,0.007522555,0.018714903,-0.013052289,-0.137462676,-0.014532337,0.050832861,-0.044188758,0.897431345,1.037576485,0.922503165,0.922260756,0.926549601,1.097548049,0.973451046,0.972882129,0.073617943,0.172732792,0.106148417,0.10537832,0.00083483,0.016425277,0.013746409,0.013427226,4.29e-09,0.001271992,0.000323436,0.000225727,-0.001571413,0.00098534,0.000349541,-0.000132119,-0.003970646,0.002297473,0.001914611,-0.001708822,0.001616822,0.004426345,0.003050622,0.003026309
411,H,1,-0.042552444,0.069341162,0.015323692,0.004966975,-0.071993537,0.016234463,0.015612192,-0.008486594,-0.132848951,-0.020895907,0.053243753,-0.04778414,0.897431345,1.023320227,0.920177715,0.919974791,0.923201264,1.083118442,0.971343278,0.970886472,0.081017775,0.155158144,0.107661056,0.107071815,0.00083483,0.01622237,0.013918229,0.013632704,6.17e-08,0.012875797,0.001105902,0.000429921,-0.001075055,0.000859956,0.000347043,-0.00013245,-0.003363241,0.002297473,0.001991786,-0.001800855,0.001616822,0.004333563,0.003113696,0.00308787
411,H,2,-0.043499675,0.099210077,0.021954862,0.014385332,-0.079201497,0.016234463,0.016223549,-0.006964211,-0.145520603,-0.01353655,0.060236978,-0.054381876,0.898200406,1.033760741,0.922204735,0.921963183,0.923201264,1.088972643,0.970510735,0.969927474,0.086117246,0.17123461,0.111638005,0.110983569,0.001115802,0.016221432,0.013552861,0.01322539,2e-08,0.012875797,0.001252155,0.000503631,-0.001219824,0.000950727,0.000361858,-0.000113103,-0.003363241,0.00223891,0.002021486,-0.001765463,0.001880428,0.004333563,0.003153091,0.003126807
411,H,3,-0.043499675,0.11757396,0.03059089,0.020801462,-0.079201497,0.035381734,0.016444986,-0.004033115,-0.145520603,-0.01353655,0.062335523,-0.056713565,0.898741872,1.033760741,0.92267099,0.92243162,0.926243227,1.108651524,0.975560868,0.974961547,0.084461235,0.17123461,0.111402804,0.110661621,0.00154254,0.016221432,0.013333453,0.012987014,2e-08,0.015556654,0.001896816,0.000759247,-0.00127154,0.000950727,0.000349808,-6.44e-05,-0.003238494,0.002508508,0.002017003,-0.001724881,0.001698951,0.004123441,0.003149132,0.003123406
411,H,4,-0.013809772,0.11757396,0.035406325,0.028513194,-0.07510494,0.035381734,0.013582354,-0.000146574,-0.156266014,-0.025548438,0.062465149,-0.058010352,0.898510009,1.009995389,0.919207458,0.919023383,0.91857485,1.108651524,0.976706664,0.976252986,0.084282212,0.190078999,0.111498402,0.110764353,0.001377744,0.016340848,0.013361744,0.013084819,1.67e-07,0.017363154,0.003114989,0.001443995,-0.00127154,0.001021254,0.000317694,-3.17e-05,-0.003407352,0.002508508,0.002061941,-0.001838593,0.001367521,0.004212472,0.003173218,0.003145931
411,H,5,-0.046510368,0.085679214,0.02953654,0.016386485,-0.083835171,0.020187074,0.013291648,-0.002195355,-0.156266014,-0.015597096,0.059526659,-0.055436882,0.889533667,1.045188058,0.915288686,0.915123753,0.905615046,1.102649348,0.970360966,0.969938708,0.079371777,0.190078999,0.113793452,0.113123837,0.000831141,0.016340848,0.013508269,0.013297865,1.46e-07,0.017363154,0.003941193,0.001901718,-0.001214596,0.001021254,0.000324029,-8.82e-05,-0.003419572,0.00231453,0.001915805,-0.001735605,0.001367521,0.004229915,0.003054449,0.003025162
411,H,6,-0.065189031,0.084127145,0.026444427,0.003550977,-0.083835171,0.023078633,0.01805156,-0.004909579,-0.152889645,-0.015597096,0.060992476,-0.055777314,0.884981679,1.045188058,0.914172396,0.913945171,0.905615046,1.073507087,0.964129563,0.963627959,0.069159413,0.171511449,0.11898179,0.118182205,0.000831141,0.016585716,0.013438027,0.013142302,1.46e-07,0.017321169,0.003374266,0.001500687,-0.001194384,0.000923867,0.000345079,-9.18e-05,-0.003419572,0.00231453,0.001735644,-0.001542813,0.001239139,0.004229915,0.002879355,0.00285359
411,H,7,-0.065189031,0.148833827,0.041187143,0.019516136,-0.076049531,0.049226719,0.023021967,-0.003945567,-0.184759038,-0.011188759,0.071576812,-0.064937527,0.884981679,1.051420165,0.919332128,0.918977578,0.908291908,1.11698293,0.969114376,0.968488352,0.069159413,0.219321807,0.122782845,0.121283557,0.000852121,0.016585716,0.013185468,0.012832154,1.5e-07,0.015707495,0.002673944,0.001235662,-0.001203212,0.000923867,0.000349236,-5.03e-05,-0.003348417,0.001963565,0.001826425,-0.001615366,0.001184066,0.004142421,0.002913974,0.002878167
411,H,8,-0.063746314,0.148833827,0.036921674,0.015803018,-0.076248494,0.049226719,0.020050676,-0.005518894,-0.184759038,-0.011188759,0.065778001,-0.059539302,0.891882522,1.051420165,0.920277392,0.92000848,0.917134898,1.11698293,0.976064661,0.975600928,0.07800851,0.219321807,0.114554171,0.113000825,0.000547132,0.016683764,0.013544423,0.013269517,8.51e-08,0.016567436,0.002775718,0.001186726,-0.001203212,0.000920047,0.000330556,-4.85e-05,-0.003348417,0.001510694,0.001874834,-0.001723522,0.001184066,0.004141726,0.00299067,0.002962857
411,H,9,-0.038518868,0.088470769,0.030452603,0.01623167,-0.076248494,0.028507168,0.011796433,-0.001788328,-0.138121521,-0.020854234,0.060045504,-0.057647356,0.897889385,1.002807919,0.914970084,0.914894041,0.927988164,1.087896167,0.979129273,0.978886484,0.07800851,0.156846926,0.109763177,0.109436735,0.000547132,0.016683764,0.013773576,0.013605096,2.29e-09,0.017643485,0.002705367,0.001083796,-0.001228323,0.000887255,0.000326921,-9.4e-05,-0.00311003,0.001438452,0.00202732,-0.001928288,0.001880871,0.00402353,0.003107622,0.003087933
411,H,10,-0.084111764,0.088470769,0.03218796,0.01638795,-0.097351333,0.028507168,0.018797283,-0.007578341,-0.139607922,-0.000982163,0.060760652,-0.058047559,0.89915003,1.025017549,0.92104252,0.920900028,0.935424172,1.097192546,0.983531183,0.983219655,0.071509425,0.163885505,0.107045497,0.10628369,0.00115432,0.016291162,0.0137248,0.01353989,2.29e-09,0.017643485,0.002175792,0.000909549,-0.001330494,0.001110333,0.000372288,-0.000123738,-0.003693963,0.001615273,0.002055862,-0.001932353,0.001419603,0.004231513,0.003118817,0.003092459
411,H,11,-0.084111764,0.090227835,0.026079147,-0.002318852,-0.097351333,0.025157,0.023827639,-0.019428358,-0.154690928,-0.000982163,0.059143393,-0.053994107,0.902148921,1.025017549,0.926383433,0.926216051,0.931504097,1.105878209,0.985460951,0.98504039,0.071509425,0.171611879,0.104270643,0.103107545,0.001348887,0.016791822,0.013887765,0.013564709,3.55e-08,0.005501598,0.000625815,0.00036746,-0.002261891,0.001110333,0.000393963,-0.000110471,-0.003693963,0.002350711,0.001773233,-0.001563777,0.001419603,0.004231513,0.002953009,0.002926473
411,H,12,-0.07001902,0.090227835,0.027471455,-0.005676518,-0.089949477,0.025157,0.026574591,-0.019518407,-0.182883477,-0.025961191,0.077911812,-0.069905898,0.891793981,1.026627798,0.92680649,0.926532436,0.905524179,1.116123427,0.982682276,0.981854536,0.076450182,0.225035626,0.120984463,0.118633173,0.001058291,0.016791822,0.012971915,0.012358099,3.55e-08,0.007781959,0.000478834,0.000269398,-0.002261891,0.001076285,0.000355496,-6.52e-05,-0.003097202,0.002350711,0.001635225,-0.001296558,0.001342152,0.004178259,0.002854401,0.002825037
411,H,13,-0.07001902,0.10450367,0.032492076,-0.001106881,-0.089949477,0.020492902,0.02464703,-0.013823832,-0.182883477,-0.020139331,0.078733772,-0.071415526,0.891793981,1.026627798,0.923705264,0.92338799,0.905524179,1.116123427,0.973536263,0.972599878,0.081712363,0.225035626,0.125837264,0.12426211,0.000730195,0.016112354,0.012465581,0.011947612,1.28e-07,0.013291832,0.002140508,0.000939033,-0.001128601,0.001076285,0.000321999,-9.98e-06,-0.003504313,0.00234837,0.001808271,-0.001477175,0.001342152,0.004381355,0.002955865,0.002920449
411,H,14,-0.066706086,0.10450367,0.031350753,0.004391375,-0.083582899,0.023644048,0.019700848,-0.007841262,-0.16329552,-0.020139331,0.067026689,-0.061401214,0.88899876,1.024773316,0.919527262,0.919278783,0.908119666,1.091240057,0.96947785,0.968887558,0.085507474,0.180662381,0.118176581,0.117478278,0.000730195,0.016458244,0.013159308,0.012825534,2.91e-08,0.014548994,0.002357425,0.001084811,-0.001128601,0.00088238,0.000336635,-5.93e-05,-0.003504313,0.00228438,0.001867603,-0.001630509,0.001509523,0.004381355,0.003027992,0.002998119
411,L,0,-0.073082073,0.070561617,0.028374662,-0.016406955,-0.087940903,0.025373428,0.023958523,-0.01920404,-0.148765082,-0.008607265,0.051286652,-0.04681182,0.886687817,1.013359701,0.911035544,0.910859439,0.9140626,1.082653693,0.969991495,0.969575838,0.073323342,0.172141807,0.114904484,0.114257924,0.000616652,0.016825919,0.013945642,0.013709261,9.27e-08,0.014668181,0.002243549,0.000950695,-0.001188278,0.000814136,0.000397715,-9.04e-05,-0.003251253,0.002252466,0.00164687,-0.001417748,0.001763998,0.004377187,0.00297299,0.002944655
411,L,1,-0.073082073,0.087320702,0.030276869,0.001102079,-0.067989949,-0.001963478,0.022336208,-0.020418162,-0.154333096,-0.014088958,0.056850726,-0.052901084,0.886687817,0.990762469,0.910265818,0.910160752,0.917060676,1.094580229,0.974699713,0.974284151,0.080483936,0.181426339,0.116036604,0.115425029,0.001305133,0.017072511,0.014024011,0.013844172,9.27e-08,0.014421852,0.002320972,0.001009742,-0.001216244,0.000947123,0.000435384,-7.49e-05,-0.003263351,0.002297664,0.001868394,-0.001697905,0.001763998,0.004377187,0.00303285,0.003004831
411,L,2,-0.005927329,0.087320702,0.027385005,0.024286638,-0.066914837,-0.001963478,0.020474164,-0.018254981,-0.157649988,-0.041855232,0.067513472,-0.064199097,0.892114311,0.990579842,0.913055097,0.912931952,0.915056698,1.094580229,0.967956167,0.967461369,0.096742172,0.181426339,0.12165266,0.121128601,0.001305133,0.017072511,0.013654086,0.013441237,2.11e-08,0.014421852,0.001769998,0.000775988,-0.001376888,0.001010223,0.000410772,-6.05e-05,-0.003263351,0.002297664,0.002017674,-0.001832479,0.001612134,0.004217323,0.003121331,0.003098341
411,L,3,-0.025706594,0.093871716,0.024079927,0.017630076,-0.072258893,-0.002701189,0.02582681,-0.022775274,-0.166358159,-0.039071825,0.070812638,-0.066074286,0.891500552,0.996933716,0.915449575,0.91525528,0.912158015,1.089365325,0.967129663,0.966548524,0.096742172,0.184810532,0.12434451,0.123610382,0.001281591,0.016872927,0.013477038,0.013201209,2.11e-08,0.007460759,0.00055685,0.000342257,-0.001378175,0.001010223,0.000411713,-6.36e-05,-0.003235373,0.002316824,0.001902595,-0.001671519,0.001612134,0.004143857,0.00303839,0.003013128
411,L,4,-0.084339083,0.093871716,0.028590734,-0.003165245,-0.097434152,-0.003991686,0.032712979,-0.03001459,-0.166358159,-0.010167474,0.065338856,-0.058634383,0.891500552,0.99730597,0.916251127,0.916037497,0.912158015,1.089365325,0.972890578,0.97229161,0.091446485,0.184810532,0.121298373,0.120429315,0.001056885,0.016872927,0.013504795,0.013170578,4.76e-08,0.001347144,0.000406906,0.000298363,-0.002168415,0.000833912,0.000426898,-8.87e-05,-0.003235373,0.002316824,0.001793834,-0.001553586,0.001629886,0.004139471,0.003009843,0.002981493
411,L,5,-0.084339083,0.09085536,0.031408011,0.001123061,-0.097434152,0.003136803,0.029018417,-0.025126383,-0.160192042,-0.010167474,0.065865369,-0.059659424,0.88744562,0.99730597,0.915020254,0.914863815,0.919291217,1.089110682,0.97130047,0.970796697,0.091446485,0.184217083,0.120606632,0.119866269,0.001056885,0.016399037,0.013540388,0.013213721,4.76e-08,0.001329897,0.00037276,0.00026673,-0.002168415,0.001134374,0.000405043,-8.1e-05,-0.003218419,0.002136532,0.001725964,-0.001501181,0.001807199,0.004139471,0.002978472,0.002949988
411,L,6,-0.086658002,0.09085536,0.0362553,-0.001008567,-0.069253705,0.005911151,0.026262632,-0.022593137,-0.159625136,-0.007796477,0.064538861,-0.056886299,0.88744562,0.985366065,0.913346466,0.913234643,0.911463454,1.085810643,0.970664613,0.970303762,0.085216481,0.184217083,0.119036704,0.118164203,0.001064453,0.016399037,0.013555826,0.013297531,1.38e-08,0.001298491,0.000361518,0.000258906,-0.001264127,0.001134374,0.000424147,-0.000167224,-0.00326696,0.001845277,0.00168296,-0.001476998,0.001690525,0.004082055,0.002985878,0.00295859
411,L,7,-0.186526718,0.055700726,0.060033627,-0.043380008,-0.103991669,0.005911151,0.035140569,-0.031865056,-0.147983256,0.031828933,0.047685658,-0.037573966,0.873656646,0.999797179,0.908135719,0.907973857,0.897109377,1.060544696,0.974640823,0.974257881,0.085216481,0.174282543,0.116963767,0.116270454,0.001374732,0.016671396,0.013693115,0.013436383,1.38e-08,0.012443193,0.001443834,0.000601001,-0.001439371,0.000782647,0.000476125,-0.000272599,-0.00358567,0.002610756,0.001642651,-0.001374629,0.001628073,0.004477627,0.002994783,0.002964041
411,L,8,-0.186526718,0.05452894,0.053833267,-0.035207141,-0.103991669,-0.000662057,0.031048076,-0.026554308,-0.136428969,0.031828933,0.0508458,-0.043258652,0.873656646,1.011615508,0.907468473,0.907294159,0.897109377,1.068161146,0.973961714,0.973525305,0.092886897,0.158162805,0.118367229,0.117876228,0.001308387,0.016671396,0.013692879,0.013399947,5.88e-08,0.016424196,0.001942355,0.000875561,-0.001617372,0.00086334,0.000464614,-0.000205841,-0.00358567,0.002610756,0.001671383,-0.001410063,0.001628073,0.004477627,0.002969209,0.002942642
411,L,9,-0.07830157,0.05452894,0.036339773,-0.023700375,-0.082627168,-0.000662057,0.023136142,-0.020637351,-0.136428969,-0.013810011,0.049150012,-0.044780994,0.886858356,1.011615508,0.907901271,0.907798539,0.913417012,1.087667877,0.969314037,0.969023863,0.085924656,0.158162805,0.114719747,0.114347313,0.001308387,0.01634638,0.013982059,0.013789269,5.88e-08,0.016424196,0.001350956,0.00053658,-0.001617372,0.00086334,0.000470162,-0.000213801,-0.003366416,0.001985273,0.001784356,-0.001612613,0.001718243,0.004299117,0.003013256,0.002988515
411,L,10,-0.07830157,0.049696003,0.037046443,-0.015954048,-0.073561021,0.008887921,0.020284238,-0.015967671,-0.143959926,-0.013810011,0.052772773,-0.048264357,0.888071896,0.99298503,0.907340397,0.907259566,0.923558652,1.093702329,0.976664309,0.976385325,0.085924656,0.165267553,0.114220849,0.113839425,0.001293188,0.016485144,0.014002657,0.013844118,9.52e-08,0.001311312,0.000393319,0.000279698,-0.001415504,0.00089879,0.000512277,-0.00024492,-0.003366416,0.001985273,0.001827917,-0.001663446,0.001569634,0.004299117,0.003024703,0.00300068
