source,participant,condition,window_index,t_start_frame,t_end_frame,head_rotation_rad_mean_abs_vel,head_rotation_rad_mean_abs_acc,head_rotation_rad_rms,head_tx_mean_abs_vel,head_tx_mean_abs_acc,head_tx_rms,head_ty_mean_abs_vel,head_ty_mean_abs_acc,head_ty_rms,head_scale_mean_abs_vel,head_scale_mean_abs_acc,head_scale_rms,head_motion_mag_mean_abs_vel,head_motion_mag_mean_abs_acc,head_motion_mag_rms,blink_aperture_mean_abs_vel,blink_aperture_mean_abs_acc,blink_aperture_rms,mouth_aperture_mean_abs_vel,mouth_aperture_mean_abs_acc,mouth_aperture_rms,pupil_dx_mean_abs_vel,pupil_dx_mean_abs_acc,pupil_dx_rms,pupil_dy_mean_abs_vel,pupil_dy_mean_abs_acc,pupil_dy_rms,pupil_metric_mean_abs_vel,pupil_metric_mean_abs_acc,pupil_metric_rms
procrustes_global,402,H,10,18000,21600,0.23762937731497466,8.474883409242215,0.10924618635687837,0.7869796895083027,23.230641561902964,0.5884965000254515,0.9332209209862329,28.27254009955442,0.48105826187052725,0.1439055872713805,4.674801772541101,0.028892710537670705,1.452824383104192,44.40907305298985,0.41166117322255324,0.18267382027106935,6.378870705115857,0.03497268269732097,0.2127946138269848,8.361169748332586,0.03749421160089031,0.06148914731014865,2.4148610896422995,0.00557660104894348,0.1184157754529815,4.617719471627035,0.01343354745496707,0.0825425825058886,3.3994034120741015,0.007659765291928758
procrustes_global,402,H,11,19800,23400,0.22695152587034512,8.010316649991324,0.1066142733970123,0.717837110035143,21.57971249022011,0.5574765196405947,0.8218937124460003,25.078672215478672,0.4451938089326392,0.12607366484111818,4.237251603948372,0.026814596738291143,1.221419738484202,38.62001208156357,0.4150527627053225,0.16931489417696907,6.249698047742769,0.029861350565079534,0.18675541835675383,7.905354647691644,0.03697716021481853,0.06019370979124522,2.4097523344945224,0.005948413160770207,0.10986672328531094,4.272483442868781,0.012872779727268024,0.08038719017749162,3.293504087208202,0.008344979279988032
procrustes_global,402,H,12,21600,25200,0.223241491438693,7.944151354726966,0.09338114982053826,0.6904411128500334,21.766028653686917,0.33266708822456675,0.849132966184905,26.864060315849702,0.33247968052472415,0.1253686930124983,4.375382720283556,0.024311804862968724,1.2564490744011503,43.03376474453729,0.35919777222046395,0.17369773948533812,6.313359706374224,0.03166591028696364,0.17854014620597833,7.487988691924775,0.033345694577479476,0.060465802306856255,2.4285273440271036,0.005901376094930267,0.11224843754291816,4.376109002383682,0.012675294287462514,0.0849926666256577,3.5481676526474173,0.00818469136795418
procrustes_global,402,H,13,23400,27000,0.2210579034284833,8.11525795872689,0.09751905491624104,0.6468190765823959,21.288577198997366,0.26995190667923846,0.8648720789627412,28.204057689400212,0.3747429832400892,0.12838416172924538,4.539804901198624,0.024665556302645233,1.1748836570347425,42.49920921410327,0.3139610308468479,0.18360636603570582,6.649282839062706,0.037219499655995913,0.1912087451229381,7.707519198140305,0.033753169741700874,0.06311868211924156,2.545727682090249,0.005898312603075224,0.12010819996644125,4.736240432517501,0.013254277344221332,0.09243583830888566,3.953462352588763,0.008574888430045037
procrustes_global,402,H,14,25200,28800,0.22362174283188266,8.372418566677705,0.09763298653820476,0.6291232651905635,20.599127764220857,0.4107895633883449,0.864512203515351,28.579641600874304,0.38957529978842176,0.12168473926047493,4.328540684335734,0.022194383402286914,1.0817682727230333,39.01110845244405,0.4077079345892426,0.18135903795194,6.802911897264528,0.03222600042843036,0.2027811732242057,8.248367015192036,0.03919251944373233,0.06684248114324397,2.6594231462236704,0.006285021900164789,0.11918944547417684,4.736590940385944,0.011933647620934369,0.09437714930697731,3.9424761205284824,0.008823149995422871
procrustes_global,402,L,0,0,3600,0.22311608992369594,7.91796062416133,0.09850934933993923,0.727725645700586,21.370436620658754,0.49090671102998373,0.9131868445748658,27.546515625342636,0.4493263431276651,0.1365955600377647,4.441529361455618,0.03158199494681744,1.0978130590024462,36.15062440589145,0.4376047427149048,0.18606212756008617,6.677406276888693,0.04022458355038183,0.14529698436664518,6.229031204797926,0.035965062377233736,0.06321799043218011,2.473343582427571,0.007337824456409069,0.10562942655710839,4.030016897295962,0.012175072511742966,0.08209902246898611,3.377658131094215,0.008829231555078218
procrustes_global,402,L,1,1800,5400,0.24039129582941496,8.706466536132481,0.09645643191002772,0.7609026236030122,22.845464408392655,0.4012994379350082,0.8653263761741489,26.96461229656084,0.45154773785910157,0.1367656161700585,4.711684606976406,0.02904138656148953,1.1121149626300009,37.585152332335234,0.3556975695139917,0.17873799810546223,6.379511710266646,0.034956646404320425,0.1986045177527535,7.792262441809498,0.04245121516367209,0.06259018028249326,2.495480351330385,0.005583612339881503,0.10472757429476884,4.0096511335759635,0.011031137248196462,0.0788655231991225,3.179089784973046,0.007372061742269761
procrustes_global,402,L,2,3600,7200,0.23569018271975228,8.660438566741341,0.08306764490475321,0.7511437419129651,22.254053318411557,0.39054517553734475,0.8731405622416964,27.459038232785552,0.36783214390728736,0.1365140445576662,4.721333426253701,0.024126451810684506,1.0676648774822555,36.014394614647884,0.36870290725499544,0.1708093543569251,5.961991471564246,0.03146947402637062,0.2240150488116115,8.50913238575979,0.038898880266996796,0.06252373691409957,2.481183627074768,0.0052593007725851015,0.10088653583050522,3.863476065462647,0.009335755919361165,0.07818546529272882,3.1463873877474824,0.006633589156458601
procrustes_global,402,L,3,5400,9000,0.21804214051137463,7.982468866862798,0.07441333489591506,0.6537254530324208,20.459774955987317,0.345130190298733,0.8439430357065545,27.095495211205343,0.3798315573112577,0.12727838911561787,4.515601445667942,0.026511091497002814,1.017909937500991,36.25400701657109,0.39336079393689083,0.1713592811177298,6.119363267520113,0.03617633674569455,0.21088264553398348,8.111211625024206,0.03773740226775835,0.05852113202482183,2.276214601934618,0.0050736912440065155,0.10102348253463804,3.8644352426643214,0.009975487911823278,0.07749702193900443,3.169832593745898,0.006929171653510053
procrustes_global,402,L,4,7200,10800,0.2096081238805739,7.765327611429332,0.07321153606517253,0.620133017130444,20.27644768637606,0.34121214963562246,0.8481289351240959,27.459884688246667,0.39475393238365014,0.1267991991299461,4.465953970385002,0.02890026531429946,1.0457509155539013,38.23821735378392,0.37485945005884436,0.17004240688191327,6.141989559462095,0.03879722726936303,0.16772417153675015,7.030486908205378,0.02534650704112031,0.057445645923471116,2.2467250043179283,0.0055372457776930025,0.10748369947171121,4.194676728166046,0.011164056588510109,0.08194101947134137,3.3926363407306654,0.008560287036375546
procrustes_global,402,L,5,9000,12600,0.18533496737592986,7.058545588018839,0.058165227279041574,0.5028329900981405,16.820551486811123,0.28468355205329815,0.727665851464908,24.2818806365358,0.2974597337043548,0.1079427199935981,3.791005714991878,0.022990716401681096,0.8388144714296946,29.234071589937045,0.30036899839676146,0.15499999744746043,5.636633764486003,0.03380310003273308,0.14302599053770823,6.296522721113189,0.013614572404603089,0.05006401977668962,1.9680507234124691,0.006231882337913045,0.09810596158431514,3.9061452349768815,0.010637818777832585,0.0728964566698543,3.0180951073809448,0.008236471806060186
procrustes_global,402,L,6,10800,14400,0.1769644103003868,6.728188453124744,0.06122529288547425,0.41006854881528704,14.338679055143434,0.21005092318023796,0.5770619685779267,20.220959569890315,0.18782022933298093,0.08814802528163847,3.199771543442815,0.017153824161926994,0.6078266200259393,21.037411514530934,0.2695710212873602,0.13504107253519881,4.965972225528887,0.025193051889487717,0.1281904863007323,5.56943373346362,0.01227113369622831,0.047498354589728266,1.8861591493959688,0.005808523657643021,0.08471959396532677,3.350670979061607,0.00923128626361432,0.06503949157903291,2.670098602937291,0.006327472964571149
procrustes_global,402,L,7,12600,16200,0.18388060710030896,7.185613611217134,0.09236644305190231,0.3683678285072515,13.227632594582657,0.3414015233231349,0.5112893336578147,18.015664635017075,0.18302345964082367,0.07845221986754608,2.9062269476362497,0.014838249311015137,0.4831143516860887,16.365930371466273,0.36431292799675796,0.11809029420041404,4.333075273563901,0.019724237417196665,0.11271885074508077,4.938647992536743,0.008656378283692232,0.051022070773999714,2.035697684263474,0.005149567340091423,0.07557855596245933,3.0381582469451,0.008286453559082477,0.06361336692797068,2.6087401692223517,0.006449638721535028
procrustes_global,402,L,8,14400,18000,0.19182962939335482,7.690044932144251,0.09413358891175948,0.35436094084076747,12.909903774639876,0.37037634580409007,0.5757565047451385,20.306640902730187,0.18378256165460563,0.08212206381683275,3.0083970978531025,0.013871973382318176,0.5000881722499856,17.03655844670143,0.3816738063316321,0.1173249501752527,4.352719290747936,0.018736263310519037,0.11310519210643352,5.063102307806418,0.008910621685452225,0.05123823351356664,2.0679857573763054,0.004777920517072736,0.08221941279123134,3.345035546547284,0.00925525995520955,0.06607511706378917,2.6821865610480895,0.007720959043095013
procrustes_global,402,L,9,16200,19800,0.21680279185314538,7.922872955228523,0.13662849315053924,0.49635587478307613,15.427200818972564,0.5840936972384159,0.7227360406810667,23.292278408303446,0.5287311559344711,0.09518240591273376,3.3944884635291275,0.017491910023132617,0.6636193908441976,21.634491417391303,0.35494597892695845,0.13527062408306562,4.94352600388072,0.028341694092543925,0.17680401921543742,7.219974811382414,0.02529326159932807,0.05771198534990814,2.30980394277178,0.005226257903840585,0.10274473272768529,4.089378766723389,0.009666172635478558,0.08090748651403419,3.3211237813463326,0.007485107133763584
procrustes_global,402,L,10,18000,21600,0.2238034939664375,8.148546311933945,0.1277334530500843,0.5972127011212877,17.94364226007408,0.6057582270510402,0.7425677265762116,22.667228043137808,0.5181804955658714,0.10148475948543198,3.4827188213472526,0.022336618610251848,0.8901632747088043,28.54523949260542,0.5442373154336475,0.15407883857433138,5.528331229442415,0.033279474222032826,0.19401671764403866,7.812105537219623,0.026370403183932148,0.05944009598808522,2.340562742023459,0.006140454609618909,0.10489072259711363,4.201877584646161,0.010862770345803224,0.08332048457035197,3.4173007834353615,0.008627611872035921
procrustes_global,402,L,11,19800,23400,0.18374619099700523,7.340041412963277,0.07458768478060367,0.4633058337363622,15.855382356293292,0.28292501229916756,0.5915587653257389,20.09112779017988,0.23390536920088453,0.08651895266992994,3.0727399199850822,0.019281902975065254,0.7876780045601804,27.367425131589993,0.3143655673392904,0.14186514747489967,5.253204972396855,0.025268893095416557,0.12819874317179578,5.624712578381582,0.012665117703283707,0.049198540474720234,1.9770516596922003,0.005121588873651185,0.09595728235674329,3.910823296755786,0.009198377756000985,0.07310857331738116,3.041406028771853,0.006648681669853704
procrustes_global,402,L,12,21600,25200,0.17313644436435968,6.846785122285433,0.08600196073086623,0.4271663145850263,15.344899450059721,0.27402894094149005,0.5175831383697429,18.307012866309687,0.2781955657761944,0.0795126839554942,2.89658610536472,0.016695774135402887,0.6336045783536701,23.533288778991825,0.2901388892049657,0.12995081028378913,4.997298704907575,0.020075127486198427,0.11068603920240944,4.957914394084654,0.008651007499793356,0.045501061986095666,1.82987087340111,0.004656487468773477,0.09673850937247187,3.9458348195672523,0.008940606104576415,0.06942482943635919,2.9226875069617653,0.006160454120985295
procrustes_global,402,L,13,23400,27000,0.19490193510606268,7.460542965957453,0.08244291187261599,0.4933105144470341,17.0229155933879,0.2934516722471064,0.6422780630405852,21.505255498838153,0.34694705485625255,0.09620897259150088,3.3082815849841243,0.024882350717198885,0.8498236943825335,30.52610352096876,0.38301391152241065,0.14282013208250247,5.4141194220720195,0.030035275830329947,0.11751207262105456,5.256904171829303,0.010587471426935823,0.05089221027136246,2.035400382066005,0.005177636054598226,0.10129320475513272,4.087611625201472,0.009258563143390845,0.07275674866757437,3.0329371831087157,0.006473343245048324
procrustes_global,402,L,14,25200,28800,0.21999707704053809,7.782827780345393,0.112614557946767,0.6217561329752439,19.058080945898322,0.4127357777166274,0.7871750847698151,24.132295224556664,0.4278615205995013,0.11552228078053413,3.8698492174626518,0.02684381411985763,1.0441671084384079,33.96138367361808,0.43113575167363427,0.1599814642237753,5.898072905067342,0.034562858527797335,0.18550045901956086,7.3531412954945985,0.034017239822581445,0.0582680720609132,2.28900839699655,0.005907149273751881,0.10703881786021222,4.209320354860001,0.010040903239276915,0.07947418848972446,3.2397159345903783,0.006942890187835974
procrustes_global,402,M,0,0,3600,0.23059311045739034,8.366022263413358,0.11292675704936417,0.6876952082567505,19.75605064463892,0.46484255255806867,0.805741607912786,24.797681275865486,0.447789087101773,0.12550639751066944,4.313884329895708,0.029015018205802868,1.041867032342484,34.03109157421928,0.3999395361318312,0.17113427455524294,6.10117710231882,0.03169343081657143,0.21436663324711955,8.470325309084476,0.03793047817486406,0.06292814371618402,2.462690295070533,0.005455076551112236,0.11284061661953902,4.433076598075745,0.010262540563911609,0.08542544592562212,3.555195411505393,0.007010960578094259
procrustes_global,402,M,1,1800,5400,0.21799155747462937,7.812274518517544,0.11816491044579246,0.6512362974820026,17.98206058014996,0.46328751336174495,0.7219810588276999,21.849914489555374,0.44964005492749315,0.10638451216040065,3.665757350963167,0.023338545874020126,0.9047059304791413,28.988605775112468,0.3589599930936578,0.15956973047512107,5.937394804991679,0.024133806543110467,0.23011855075219934,8.97393624067075,0.043672011547270836,0.05907221227664242,2.317266710841351,0.00607710270169384,0.10573010801502321,4.156334797561172,0.009827460251593596,0.0796889689938548,3.2496549429098867,0.007147703293013132
procrustes_global,402,M,2,3600,7200,0.1865263899879754,6.924060125748113,0.08940030243642742,0.4971745759913525,15.449998106902285,0.3033303550005833,0.5867975847117016,18.31186756442582,0.3354561000410616,0.08673961228660107,3.012064528525477,0.020751668520171934,0.8269102172580945,27.260056778142644,0.35382641352420424,0.13086267716216232,4.884503811810168,0.021148047022041424,0.14808080362993276,6.618510452367693,0.03215201339893963,0.05292578354067075,2.1240148902662987,0.005713655187501405,0.08936852865048461,3.6577211647748213,0.008934037579398557,0.0685767345985601,2.81604748372933,0.006745757173104798
procrustes_global,402,M,3,5400,9000,0.1577081824600322,6.343306173036838,0.029235408160969326,0.4020529861796688,14.661480633600338,0.13481330971988872,0.452779345442467,15.642053508682508,0.1649420336671414,0.07656661982654335,2.7774989338344316,0.01813561285739825,0.7093910278018901,24.800429118019558,0.25383650756154347,0.10807211792079603,4.129818085688274,0.020167972132402956,0.10366729121930927,5.131012264990608,0.006814908695010483,0.049878278455863394,2.0492808885084934,0.004787262583051012,0.07549271599737893,3.144494643293091,0.006542257269216003,0.05800158358773462,2.41314617192356,0.005296688048116579
procrustes_global,402,M,4,7200,10800,0.1756607603034323,6.956228497353267,0.04995022032019513,0.46345886488225885,16.368627123177404,0.15600862082878533,0.5429263037106302,18.910494985095244,0.1955448488803975,0.08836812964626856,3.2350677472872467,0.02174288206321572,0.8889728090584452,31.731713277566342,0.28891032685346485,0.11976675730085015,4.442057272275017,0.021216879578083644,0.12152801971973268,5.60007606976388,0.008915342614166237,0.0536118054232792,2.171069699987513,0.005048771185358807,0.08478573595851693,3.407567492070988,0.007630956616975017,0.06001035967850571,2.503368502862596,0.005793212245196937
procrustes_global,402,M,5,9000,12600,0.20660688020052928,7.739134524194292,0.07646293379389586,0.5670796227923023,18.026823862975355,0.2531255032180306,0.6962164019210246,22.504406390388066,0.26026865954866296,0.10464334330361828,3.6387256261470142,0.026503203453414347,1.127398758297179,37.294364874189625,0.36581911049644333,0.15661842038837617,5.793960063013814,0.02968789969234325,0.12198990221446532,5.436877267153254,0.01068157888404097,0.05870469794154371,2.3104209489882503,0.005652733598863461,0.10126332607183479,3.9839155908340875,0.009556340843609791,0.07368058316318965,3.0767799233869986,0.00602785138207533
procrustes_global,402,M,6,10800,14400,0.21267676466603028,8.107488541324996,0.06197671266641635,0.6037536470087068,19.53681957356241,0.24393902656165592,0.7863939210359462,26.31962257077296,0.2491931013422132,0.11142803678958725,3.8989223087725193,0.027383885828990064,1.2088039190092468,40.77040099422824,0.3537971109443055,0.1632220637232641,6.098925572121486,0.03149000688721106,0.12157313506456087,5.552936730824091,0.018785397255114706,0.05927324567241716,2.3410706543538224,0.00599652215709955,0.10586340949525821,4.209674926963558,0.010119776844172939,0.07763372884816105,3.3032212270697032,0.006597138811288026
procrustes_global,402,M,7,12600,16200,0.19321427463008584,7.7490288709494255,0.04037911377470345,0.5045044141914032,17.376394225973073,0.16170902265716186,0.6845823718219055,23.86040794977665,0.23374506580868834,0.09943428454880607,3.523024678422613,0.023999396051792233,0.9986531795436239,34.8599649446266,0.3287800518549047,0.13394588863354093,4.897549340494464,0.028643815920796956,0.11959146201677215,5.623822999785728,0.017616328810750505,0.057071116625357736,2.2733113014353425,0.005378280944075437,0.09451522128882557,3.8649983217544954,0.008662303868424535,0.06867676919889536,2.9315803669629794,0.0061672006258154865
procrustes_global,402,M,8,14400,18000,0.19945148306043234,7.551899665079414,0.06483943794986782,0.546954871074955,16.743557278872373,0.2910696902687162,0.7260309420908819,22.822100162823705,0.28499565985132047,0.10273889153276068,3.454993586435032,0.02566277263604791,1.0190580374423996,33.292258343862045,0.38183981728975297,0.14934560311566167,5.310868803199365,0.030310530150867626,0.15047298782432567,6.4222460082774395,0.025446995866902,0.061235099105685746,2.3883184396731316,0.005547704266402471,0.09725964413417056,3.943930124353528,0.008382897612935883,0.0733192633557535,3.059547112336913,0.005913239130444399
procrustes_global,402,M,9,16200,19800,0.23468780579138077,8.503538127739512,0.07676190053865095,0.6873407139915374,21.38248920137242,0.3213719874942684,0.7999269710685539,25.81811009911677,0.27765009104774807,0.11880139437474502,4.065211920903484,0.023768778944453343,1.2370123021773958,42.175142538895216,0.3479518285273782,0.16296826400773562,5.879915357447171,0.03047209531482704,0.1648878552332595,6.937386996936753,0.025356588440448007,0.0674115856549371,2.6429672695739526,0.006320280488115064,0.10698094936945002,4.318529742775367,0.009307840974480518,0.0833584099504235,3.446811090846092,0.006826100310154453
procrustes_global,402,M,10,18000,21600,0.22274314649135107,8.194661650820711,0.07409915189566463,0.6560744491430983,21.96691842921316,0.43543422351042893,0.7014562205372422,23.456290009373692,0.299677583874242,0.11458323323687662,4.0124794658092435,0.025030514431820326,1.125517297771935,39.263861421778884,0.4582862637876775,0.1551959361768493,5.761761665995026,0.02952661319717961,0.1822385242883196,7.507130154446223,0.03131385251922966,0.06497428846769604,2.610533357011359,0.0060004383796435825,0.10673265204196093,4.289845351483664,0.009538762745487386,0.08063155949899574,3.3443682229009624,0.00694580437965318
procrustes_global,402,M,11,19800,23400,0.19605975083646873,7.241203906024448,0.06926409221330292,0.5767608180721456,19.073603041651886,0.40460900656920656,0.7084431509430364,21.828899765325627,0.3366695671483224,0.11456763626946088,3.814969905738448,0.029267798414064513,1.0223974777556373,33.07102653884165,0.48960114547622907,0.16416371449273487,6.031100529469122,0.03531448764975462,0.18711311894262053,7.708297188993607,0.03178809001267128,0.057713560703287196,2.324245665713597,0.00506509088959785,0.10490054646607005,4.130653995942475,0.009902401424120069,0.07459556955448615,3.0462866490601463,0.0069342665654978635
procrustes_global,402,M,12,21600,25200,0.21400400432953479,7.951037078289326,0.0671229420238072,0.6370938103880406,19.779476931534777,0.3023852953169496,0.7705384722091121,22.20922059972349,0.3389710865806646,0.11902210655483232,3.8351852620737694,0.028720733630537905,1.1212490021213606,33.1589662988707,0.40586623422606016,0.16634159237790583,6.034880206785925,0.03643748039433585,0.17833344049572078,7.54124802686458,0.02230786615881556,0.05583315178259092,2.231779201012158,0.004984359385722159,0.10108711572610904,3.9970019796676866,0.009976862936597788,0.07505919476212036,3.0740379480849285,0.0069291920985736655
procrustes_global,402,M,13,23400,27000,0.24123115561841038,8.63247782593929,0.08322985101457847,0.7933475881717418,22.689951394137044,0.40947265867078775,0.8670553995300844,25.486801797146178,0.3835225395613561,0.12555968695258,4.217546679530152,0.028425942422382153,1.3010318726846324,40.910500308941266,0.4446495771734047,0.17478129694197014,6.278682613244546,0.03240423860358762,0.2548847031519341,9.51009011644548,0.04417209835071994,0.06160473819717273,2.413948694631522,0.0048465170961604215,0.10599264386980785,4.17999246550096,0.009094025359064199,0.08250183341549315,3.381267076822933,0.0065107067023533385
procrustes_global,402,M,14,25200,28800,0.24645274810949092,8.922572199422884,0.08542940462375556,0.7587261958687239,22.2606638103539,0.4092000315831101,0.849449981646938,26.226616413633323,0.3910735059496589,0.12487484237310678,4.25945484582436,0.028722253183649783,1.2676409873714432,41.96869339584239,0.4655706965837204,0.1776587368811706,6.382961216883738,0.030954509476267617,0.2610334262422697,9.57230666338004,0.048212884668129265,0.06436619699978566,2.5318636328540274,0.005144592075675341,0.11161586472920801,4.376360435740652,0.009184668664023942,0.0828675593439862,3.408941905592162,0.006484123362585309
procrustes_global,404,H,0,0,3600,0.16244785100910636,6.4362082356378725,0.02171162863932147,0.596669251172746,18.545765636647356,0.15416039708756202,0.6387100438135107,16.994220391519693,0.2217518906639058,0.10430732863369904,3.1953943789280306,0.02555946050124447,1.4262708670028086,43.198351088058274,0.36690084483651564,0.22861939880467433,7.496554779284339,0.051085325465982205,0.11847627910530809,5.502850120665844,0.02220988979813916,0.050465340937164205,1.9725334157211056,0.004861600833434631,0.10787629813384987,4.250948919517967,0.011667687570579227,0.06703437900693732,2.8415988329602966,0.006623125132805262
