source,participant,condition,window_index,t_start_frame,t_end_frame,head_rotation_rad_mean_abs_vel,head_rotation_rad_mean_abs_acc,head_rotation_rad_rms,blink_aperture_mean_abs_vel,blink_aperture_mean_abs_acc,blink_aperture_rms,mouth_aperture_mean_abs_vel,mouth_aperture_mean_abs_acc,mouth_aperture_rms,pupil_dx_mean_abs_vel,pupil_dx_mean_abs_acc,pupil_dx_rms,pupil_dy_mean_abs_vel,pupil_dy_mean_abs_acc,pupil_dy_rms,pupil_metric_mean_abs_vel,pupil_metric_mean_abs_acc,pupil_metric_rms,center_face_magnitude_mean_abs_vel,center_face_magnitude_mean_abs_acc,center_face_magnitude_rms,center_face_x_mean_abs_vel,center_face_x_mean_abs_acc,center_face_x_rms,center_face_y_mean_abs_vel,center_face_y_mean_abs_acc,center_face_y_rms
original,427,M,13,23400,27000,0.16867635969006584,6.576952100698094,0.027943601892980487,0.1531768936711118,5.320749627740704,0.02919265211643914,0.09093587505760756,4.359463355457774,0.005387317859421237,0.05094450982794899,1.957302181236422,0.005235300251555052,0.07766998905140686,3.1454892952996825,0.007802369780812982,0.0570049412748983,2.2950683407951282,0.005874269056092883,0.08993949191982982,2.1696490123966865,0.044796984000786674,0.06570197590735707,1.441966569906702,0.03262871546414356,0.09350033826583402,2.4361144506059955,0.04189349593172106
original,427,M,14,25200,28800,0.20539214663187838,7.868856950785901,0.05064506263187093,0.1593217542244631,5.552164256766787,0.03227936665252993,0.14604265773874753,5.76641604916031,0.03189838225466821,0.054788806532522105,2.093415201319347,0.005946079984052779,0.0915685905397785,3.655042545354782,0.008936047979201887,0.06539520523927295,2.681688532048402,0.006921191875050045,0.1629515819895009,4.183121633506687,0.14352874051285913,0.10137969007633475,2.2660600672296183,0.05515212748236371,0.16427835290393264,4.514961854191866,0.13900095236343557
original,428,H,0,0,3600,0.12329116660609397,5.083536961216929,0.0181516047579581,0.11723904706268345,4.281019628253881,0.02285572004022133,0.1454907927517818,5.678290648177921,0.02628083161611924,0.04014444525133035,1.6204893488007033,0.0037026278934071716,0.07387218893901186,3.0324435227086224,0.0072611775917028705,0.04334332830202206,1.8678121881280465,0.003800477607400914,0.06701230371479745,2.187644509849501,0.08228919724001602,0.0606038935201028,1.8600932805402781,0.0787392939505577,0.10927121806684291,3.832954937600824,0.03940563933396949
original,428,H,1,1800,5400,0.10844224967077302,4.51573069481867,0.011301662996867507,0.10667738693465394,3.9251539823564507,0.017586364922299196,0.16635539194359653,6.219769322928131,0.030568817571845174,0.0406455546682549,1.618250047365543,0.003882524133530145,0.06407123961572618,2.6298368932881844,0.006156874321255112,0.0373206886535515,1.5942572018148966,0.002533674933404664,0.05946382656269833,1.8399061223354463,0.02771837864664196,0.052503457291152085,1.5478297840294282,0.029722116277825655,0.0951614422241422,3.530063818930635,0.0154156845509711
original,428,H,2,3600,7200,0.10596513410704253,4.403246313881764,0.010939640896555075,0.10693048403979458,3.8889115898848607,0.020329290336295745,0.16022165473816385,6.1457032343194795,0.023495490870353332,0.044807841452228755,1.747503037485583,0.004889690563447111,0.06529964798255615,2.6677332524398834,0.006542600775509231,0.041249572017512025,1.7519303606684824,0.0032655625232490626,0.05640204523924935,1.7281878142982392,0.03980466076390281,0.05098465765179013,1.4107166548980374,0.04049216481995453,0.08656067363474691,3.264738325923575,0.01685676566594613
original,428,H,3,5400,9000,0.13662468170507408,5.49164745468153,0.020910365955184886,0.09901829046727563,3.650923131516942,0.02011326518464042,0.1532637700141724,5.950870974990582,0.0219902899561675,0.04598989791174475,1.7918174584181332,0.0049967827488803405,0.0617979209855456,2.553092256798814,0.00593273446155605,0.04683269772653303,1.9678619257364423,0.0041475453878744555,0.058535192504010555,1.9049214808293857,0.039238012875479664,0.04574885731192485,1.2467226558785758,0.04181451978753794,0.08205875103398552,3.0695513409731556,0.015701724638424605
original,428,H,4,7200,10800,0.16293356540627904,6.471422645473659,0.021994407235326502,0.10055261183065402,3.6534979795592535,0.020664283144766676,0.17164678349308166,6.461111014035225,0.028399588312466372,0.04071536567442932,1.59806169575443,0.004795285343369473,0.061582820140796794,2.569732135440443,0.005393756322218068,0.04905229442361808,2.0789743165891323,0.00423492478164109,0.07181181216831187,2.4734912872840678,0.03106438729169717,0.04415998405963583,1.2699896623471518,0.019683461541048542,0.08597880284118137,3.102762039432222,0.030755141672563626
original,428,H,5,9000,12600,0.1311890619911144,5.316273014406863,0.023692954182671512,0.11097375278500309,4.032613326382131,0.020693358397887003,0.16076256995348256,5.886401949877906,0.035403639438146776,0.03833234559081192,1.4933881880253053,0.004207183051567632,0.06882158291745784,2.867927039821083,0.005759162125060977,0.05011944944734778,2.1113558301659157,0.0039702223466602194,0.0723502290767455,2.523465563177608,0.03055113731033675,0.040569003041563634,1.1712691859662379,0.01451599076892393,0.08270793089436966,3.001563337848536,0.030586547301759127
original,428,H,6,10800,14400,0.09828163729619123,4.103013222485454,0.008948726468395517,0.1233141115240199,4.381852259349065,0.020900973666921584,0.14392482688693514,5.503405461170394,0.031142653701037925,0.04116391955705417,1.5865198881101124,0.004628829959367599,0.0773674854699716,3.1280602774647925,0.006712981425187842,0.050869485871097186,2.112355562611436,0.004081935671533198,0.055741476328004885,1.8719945307390808,0.014625777298117149,0.03529420041659152,1.02274334952677,0.015046643441217634,0.06705614236987419,2.466571805614337,0.013086216842470999
original,428,H,7,12600,16200,0.09494156456379749,4.003794409088359,0.008717424746776082,0.12517922754992306,4.476946096672345,0.02305347203941179,0.15613046698157176,6.186362446494823,0.01974043702098044,0.043129706211069145,1.6659975164498317,0.005473783349206792,0.08030617075071571,3.2466327874226732,0.007177257393606197,0.05186974066525041,2.162286021777105,0.004589242716107622,0.04854125583073748,1.5258390370300094,0.019851360831124053,0.038921512831287024,1.1355342123049208,0.01982769652561091,0.05955777068968441,2.1430787753244056,0.010534384221858532
original,428,H,8,14400,18000,0.09258325709593147,3.890763830548181,0.011047728843412085,0.11358357310761531,4.224862746601818,0.021731949743059514,0.15934617343151508,6.370429598712446,0.02008531674852165,0.042230498798216116,1.6707611171502528,0.005744116423681768,0.0741766774258056,3.027518040726146,0.0062164204319576965,0.04821958586575623,1.996895374717546,0.004261755403252128,0.05123627670102172,1.5657566746967038,0.019213479613530447,0.04184621160573307,1.2184839854735594,0.021352801770289788,0.06553519979354544,2.209565288514842,0.012322491531333711
original,428,H,9,16200,19800,0.1014063143801571,4.16694936761486,0.01208675959281431,0.09701348356447267,3.6884888375750737,0.01576560804832796,0.15564097952930278,6.196305360714109,0.020623909595353578,0.042008481027050765,1.6410851114931417,0.005327125996901264,0.06463981814812032,2.619897172240715,0.005230372832945574,0.0447241233538582,1.8419215870618928,0.0037386923063692716,0.047328463167497864,1.4021245298324891,0.02465226971568694,0.03903090221659432,1.1296705865163352,0.027087190491433814,0.06514354302056814,2.205957947041184,0.013003659655465733
original,428,H,10,18000,21600,0.09444133438660154,3.865639125690094,0.011128825340339541,0.10465683153621028,3.958032214354107,0.014098270646401293,0.1462245686444671,5.700455277374455,0.021970244744970273,0.044002171240686644,1.707219335923926,0.004882763488918414,0.06612209551734465,2.658207997094101,0.005462027970906026,0.046862898667810994,1.9236316141113345,0.004112254301489176,0.04501326670151683,1.361473669273977,0.01893343639240205,0.040353564468021165,1.2006477664866761,0.019404164192120165,0.05805470793632961,2.075940646439323,0.011557235724256152
original,428,H,11,19800,23400,0.0882399430893724,3.6517972801060283,0.010325249254256643,0.11952388295666261,4.395718714796103,0.019457860001511184,0.14407023020562745,5.51956124646581,0.03406984314638515,0.04197906491420372,1.668849177428331,0.004758876452368443,0.07191500861993118,2.875270873233106,0.006381298926872827,0.04873023688264871,1.9793712774368657,0.004544298419813238,0.05923300626118075,1.883499825708881,0.024033446305779027,0.043631731214227656,1.3557522219718805,0.0290198019799384,0.06436114481973011,2.2998880671983604,0.02840187534867683
original,428,H,12,21600,25200,0.1294093583570997,5.268009576840369,0.015247858236184028,0.11153444667398664,4.081059900787199,0.0216180212922737,0.17638783978432981,6.467026809543766,0.040702429570456305,0.04041150421971524,1.5972035924074308,0.004386962665052991,0.07135710636175994,2.9041823710608923,0.0067837567915364294,0.046762149210585365,1.951426820598882,0.004283964150142774,0.07489948180471553,2.3230298006329164,0.041213850535364194,0.04653860903182775,1.403375416085019,0.03505600500519932,0.08488226165469262,2.8320001281540916,0.047446819595270986
original,428,H,13,23400,27000,0.1379027068908784,5.563335468815238,0.016376140768069876,0.10311823141525149,3.7556291823964885,0.019638489309538182,0.1764771247776483,6.589102668605253,0.03442028396791187,0.04193186652414207,1.659513700384197,0.004277799653412032,0.06905607451733364,2.8779955791490615,0.006725577417392374,0.04549357913357872,1.9736849083870114,0.0038328804201165257,0.06730650304215739,2.0849254608731833,0.03375695161452765,0.04737388810639683,1.420575041538176,0.02240027276342523,0.08648623933252864,2.807972787136645,0.0445119201545819
original,428,H,14,25200,28800,0.12365400123920768,4.993745886546935,0.016881277577803132,0.10770551965620491,3.853875295553852,0.01890821670770473,0.16174546912137938,6.041519885263042,0.029345745121931693,0.03980759213376003,1.5652555154768402,0.004913482681751366,0.0685703743998355,2.8351595472139333,0.006463607204080408,0.04604738926456162,1.9674512886335978,0.0038879672321661023,0.07699526611538525,2.399360592560451,0.03226769373426015,0.050770659347004234,1.406978445342369,0.029794528134025278,0.09414233669803956,3.073593990690314,0.03947606546169556
original,428,L,0,0,3600,0.12442332895203832,5.015596803783477,0.02456911482412616,0.1035167715341237,3.8572691469605767,0.025798250063220816,0.16706041693396464,6.668246364413132,0.026694153806718947,0.04223347332712146,1.6969886237713934,0.00442285263594421,0.06936524458760733,2.824610451956507,0.007909344356538634,0.044899773995703704,1.871818184462381,0.004366452549822413,0.06170659804669412,1.7202033348683092,0.07618831112683952,0.061028765130502705,1.6474731335380952,0.07311885947158543,0.0776737476735156,2.5684941767877394,0.035254895451981294
original,428,L,1,1800,5400,0.11613537352453378,4.666456750515935,0.0173659657606502,0.10460279120199877,3.8374554881632243,0.015224358762147248,0.14137679055050364,5.932920708948549,0.018007938624683913,0.041566662026827746,1.69464021751916,0.004247038233265912,0.06885450194840198,2.797955810250095,0.005936809773476318,0.04812456390003117,1.9972230914055744,0.004149698773404418,0.046407963072209055,1.392446216553007,0.06194997797489245,0.04597631422159044,1.321522361465064,0.06221126551917021,0.06494635358805456,2.415363316259757,0.01338193673985077
original,428,L,2,3600,7200,0.11083593980536995,4.601524785079337,0.009700560224846201,0.10718023050254509,4.06466294181029,0.01119984508599897,0.13334587670577625,5.575200427707553,0.012226033606085478,0.03809335693001953,1.5377644293136206,0.0039007525490406345,0.06379330767773508,2.6252864241956395,0.004913941726569092,0.04710240513137169,1.9217267316841766,0.004291502767418548,0.041327019380928316,1.3386293072806663,0.019239634966960076,0.03859318303215774,1.1971561793850989,0.020122401963665326,0.06394962897192388,2.3766917164762944,0.018492130863064334
original,428,L,3,5400,9000,0.10636571173338247,4.458710344893728,0.01072231288300879,0.10780125713775757,4.144855253309698,0.012778245817288961,0.1397629680040463,5.722467973054839,0.01297851828325843,0.03670158408919288,1.5206512600063338,0.003918301586146855,0.06250341416294901,2.547200897403781,0.004759999550731963,0.04594632745265941,1.871219281582699,0.004303541464291344,0.04346524149100323,1.3900468475964616,0.024508779233600154,0.04108429013616067,1.2848630106558045,0.02436950909329803,0.06058858579536541,2.2572603891377385,0.019409361851570047
original,428,L,4,7200,10800,0.11501873353501517,4.750581618696459,0.022559338980672777,0.09903731646421848,3.7111474169749377,0.015883219760217244,0.15142121096726527,6.115381286945962,0.013894080962529321,0.03913710071797073,1.6132011140835842,0.004846112956607519,0.061717079700181386,2.5102206746201636,0.006082595150448415,0.04500327942011232,1.869712731296702,0.003736615179054248,0.05050334820648865,1.5889931067090106,0.032294657353590564,0.042556233229952126,1.3520426164829191,0.038930899917022886,0.06279415835569946,2.245522304503113,0.019693375587389532
original,428,L,5,9000,12600,0.13441346893488826,5.497759691367619,0.017932464786589854,0.09620469330180248,3.4831469429324895,0.020139014243325995,0.1699502074078938,6.55356098382948,0.02768073444989364,0.04289917263345256,1.7337178887083227,0.004731645576523778,0.06453912224081107,2.659191420515753,0.006390805503159558,0.04435130993414808,1.8698876033327172,0.003551985832944502,0.06802140007894851,2.0146665808195725,0.03158546784040849,0.044480073005652015,1.338223034824346,0.023945827466901957,0.07734008950636213,2.407645048005245,0.030562566089827343
original,428,L,6,10800,14400,0.14176807515797696,5.804757989796055,0.017880814832022047,0.1130178536178149,3.990676778190867,0.023452891701386577,0.17887690247417207,6.7628458719485245,0.037411821637028234,0.04344999509304322,1.7643108427028733,0.004236114581202898,0.07254383719673703,2.9554993608017295,0.0069627230577963325,0.04765287624088377,2.0209535384687323,0.004389860471016485,0.09036430793991541,2.431307849752278,0.0950195648735528,0.05411284822713079,1.498522631987024,0.0662032142446584,0.09897185683787982,2.735197908688817,0.07503049346111289
original,428,L,7,12600,16200,0.1436943780635676,5.929215873742771,0.016498855316891572,0.10906928346735383,3.986978683328141,0.02057349548187416,0.17035420669329202,6.428610934750607,0.03989430638431124,0.04292451890426029,1.6979361439182608,0.004063832358509969,0.07489529300137028,3.0497805744355064,0.007510762802469112,0.04785568402634788,2.0371759770878586,0.004491126729611545,0.0870943772246243,2.2800706133057327,0.07206803397808462,0.06161410505060521,1.655749794278834,0.054393173568978034,0.0971691732065162,2.6749165392774787,0.06529056033077674
original,428,L,8,14400,18000,0.13428099810739708,5.428475708427516,0.016630841227216475,0.1074857600253111,4.021244233473772,0.018657680196836644,0.170012624385732,6.461627673184171,0.041074127146219316,0.0429028324446265,1.6759351637325515,0.004206116282229793,0.0700734071436176,2.8815295729265364,0.0073934586311206274,0.04559838787481986,1.9258016566034317,0.004042775740769179,0.06874341275370324,1.818342314617113,0.05413827680624084,0.056646347606259355,1.5322963864555712,0.04669934212272363,0.07872710184299478,2.2457543610512487,0.043846684921323216
original,428,L,9,16200,19800,0.11667307315179502,4.813437848238122,0.018570205209687034,0.11478432390294568,4.2811643032664435,0.021106425985918206,0.1841392492064428,7.392857954851867,0.0170906525767485,0.04152844380935824,1.656379806693074,0.004523251328277139,0.06899268543029509,2.7911658336684173,0.008461411514964991,0.04650091534090915,1.9484897704638982,0.004622713391950435,0.05743262868786061,1.6316900071628722,0.04108285400428744,0.049480807871601834,1.436347871604314,0.03580991637657069,0.06835807484533084,2.0725623416194296,0.039463195897276405
original,428,L,10,18000,21600,0.11904753902157637,4.971960028893287,0.025852832347818704,0.11403784571955877,4.352307573739683,0.019901663083973824,0.17008411906119789,6.9775810320612885,0.017456342495869935,0.0407839149190606,1.6386742697200702,0.0045824205703948505,0.06926222471384712,2.7650598238808066,0.008589241252172178,0.04686369855101831,1.9474907306391196,0.004444853270494357,0.055971628702284205,1.6572455063960827,0.03304384760125753,0.052761276948204164,1.540787572948561,0.032858943198067335,0.06351345063283581,2.104343960683669,0.03285758311875423
original,428,L,11,19800,23400,0.11718920514756435,4.8592777766553334,0.02596319649474897,0.11936163565718616,4.49633676294456,0.01986869884404515,0.14709548914585518,6.099831456770388,0.013346724344392156,0.03958732606134613,1.6158550747758595,0.004298367119263692,0.07219033225647702,2.8682440682999952,0.0075389016594772824,0.04646290197749086,1.9159798070426266,0.004156956976609037,0.06467214133893638,1.8113544651337639,0.0408838019962906,0.0560764047914352,1.5296114579036841,0.040776100386815055,0.0726575757862295,2.2946805534999437,0.03669964912168428
original,428,L,12,21600,25200,0.10144366448260206,4.277046745718499,0.013226750544833368,0.1261424659231409,4.64453977052964,0.02466062877793573,0.17010873480849423,6.997795765328244,0.02460483372957953,0.041582359232387046,1.6576600825057421,0.005209895314550432,0.07156336288625029,2.8568585571099083,0.007551160223990502,0.045221524802143406,1.8727126432849364,0.004334966182174298,0.061068924219834134,1.8360230575716632,0.02676970571780529,0.049683743202344643,1.4381893390508882,0.028490919396484227,0.0694447322872083,2.2511437798373883,0.02381388785038687
original,428,L,13,23400,27000,0.12752907899227306,4.973966415622286,0.17590272495543302,0.11437494517509884,4.136278998972089,0.021378736720651915,0.19479653283432344,7.276519251421069,0.037693211703590204,0.04517936707823914,1.784390576668729,0.005548461878260235,0.07408860937881433,2.9375713013780764,0.00846812478117117,0.050851253968852025,2.1025714817547185,0.005102387480754098,0.07528827374483488,1.9920907366760294,0.10627905614089682,0.054311498044229606,1.3888996853860198,0.057026812561248794,0.07570505718215272,2.151099171157984,0.09836441528484785
original,428,L,14,25200,28800,0.16086003370381313,6.142462900240441,0.18577603016517574,0.10469432558204227,3.7148403847507323,0.019205464793806127,0.18235583026762925,6.651222723278026,0.03890793691091856,0.04420418476880923,1.7656387938708233,0.005059581694096707,0.08070724084805798,3.196170775909358,0.009391914875110933,0.05427396192161577,2.251548312471892,0.005476606982336218,0.07944474100879988,2.007041525951357,0.08283674022440844,0.06120124782267955,1.3132643313461365,0.06604950957622263,0.08343786869112835,2.20323353894809,0.08428808361341454
original,428,M,0,0,3600,0.13287240743783466,5.31370155462761,0.01773825508509499,0.10759925689419825,3.65251170974935,0.02583223651228205,0.16530309744707664,6.7893043538379985,0.01628508141450124,0.04198513146712331,1.6198492042552268,0.004951788688062744,0.07164477607491856,2.8541591175933347,0.006722120485790441,0.04682195960572914,1.901366864962228,0.004358329225807303,0.0798326925154826,2.5553192903559885,0.042217927726477686,0.051796197255988816,1.4206479180313187,0.024683570094041166,0.10436589234976083,3.44443242046521,0.04672065405492041
original,428,M,1,1800,5400,0.11443788312734443,4.600735976991787,0.017739539344520515,0.11501364280143764,3.91047312227809,0.024523727162028195,0.1788715524946424,7.169017838508518,0.03296508030558904,0.0422365751867402,1.6408900940938134,0.004823443217494291,0.06658992043446002,2.6626647080865373,0.006789370359530606,0.04582192014687676,1.8879365356120765,0.004493736714440092,0.077011178242392,2.3820232528337075,0.0346393910954085,0.05405038238304337,1.4371606637497167,0.033547600264344106,0.10314860775022887,3.3364354616845855,0.02402114527484044
original,428,M,2,3600,7200,0.10073605393315654,4.1572307666601205,0.01598085361876484,0.12054405582334088,4.233477831462072,0.02428019028002058,0.1901673938399644,7.381535604909956,0.040164068201353445,0.041767647692588915,1.6574039288334632,0.0044468330308735,0.06772716086232737,2.6873701572748505,0.007280661762271057,0.045399655365624916,1.88174879664699,0.004040626751881047,0.07537666672381654,2.166444813900985,0.03660041319154953,0.060269172539060265,1.5064384314802421,0.04228052052526472,0.09716853585668742,3.04760166553853,0.033056583833887404
original,428,M,3,5400,9000,0.11672974149016369,4.813958576503897,0.02198965055004497,0.11085399825913371,3.993892238314731,0.02370013148535211,0.13337999270019407,5.745982963039408,0.03743672335545386,0.04374667437761453,1.7313133948878903,0.004355409403147732,0.07046987424937036,2.8666173469241776,0.006897491116709112,0.04848358490774759,2.0473921769765293,0.004355243997292966,0.06691636970440239,1.8834119508968974,0.04797189155836909,0.058887027434591344,1.4342398016777662,0.04578308632190927,0.0831967658302487,2.560795758489145,0.04125639830081449
original,428,M,4,7200,10800,0.1354141072518981,5.513048721340691,0.023551540495066286,0.11593607361589175,4.204268046626839,0.018047348352736987,0.14429103070645233,5.702347154840782,0.04890654601285616,0.0448276100482253,1.7605710334505635,0.0045776763180985225,0.07831871796777007,3.174423364154071,0.006855780123258225,0.050951063990063626,2.169866891992616,0.004441784816482865,0.06955966515081044,1.9213612803048414,0.03770442865051489,0.05527176679618871,1.3348413906507723,0.03423650978919236,0.08173408291159612,2.6560300092179037,0.03171331872823538
original,428,M,5,9000,12600,0.1424483541194958,5.863765726050886,0.022070473282981336,0.12424212105012063,4.505625531440316,0.01683112746428763,0.20721842049203812,7.67712349811207,0.03625180987184339,0.04188414962199191,1.664928740374509,0.004329997071070264,0.07860816676681617,3.1748982282799822,0.006900474748649236,0.049227341438030724,2.059744886572779,0.003826875461986414,0.06725265103841406,1.9926557906528088,0.03211270555560376,0.050083146003627295,1.2999315311479764,0.03106270332393167,0.08526414632271903,2.9402401100336224,0.022828811279842924
original,428,M,6,10800,14400,0.1336470420682239,5.621619432383775,0.019605308146322168,0.11032523838866717,4.0130373348456585,0.016584786987434652,0.18729423395105285,7.21952650284713,0.02841911078175283,0.04362846647418082,1.7132547502592144,0.005014383985083225,0.07321767366350747,2.981402637683469,0.0068295574733585164,0.046889787374220816,1.927865083674841,0.0035100470538627186,0.06184402764883578,1.9550015586075058,0.03037594488895165,0.04508179577180756,1.218921034975845,0.02869581560199811,0.07637606210593703,2.689875379102843,0.01800098299016431
original,428,M,7,12600,16200,0.11367360913693754,4.857254310064954,0.013549775091808781,0.1161770055811551,4.281420206490565,0.018117683111715795,0.17219646662694346,6.736999571290671,0.029399692391906224,0.04410875775976747,1.7006912347807537,0.0061689912337318156,0.07387975802872804,2.95174814487731,0.007482681326281406,0.047326514669569206,1.933151340079319,0.003935915012870125,0.06106389136245283,2.027435568872527,0.02900587861632238,0.04232440933716574,1.2223176732236316,0.024838863703397197,0.06775514600643835,2.455961558578206,0.01935231896596037
original,428,M,8,14400,18000,0.1309632831630174,5.058956592853944,0.07183055520933901,0.13670681669056173,4.9509336243347954,0.018687743013296544,0.17133264404889167,6.991049463865868,0.01779482088465011,0.042558378827728977,1.6718356408004154,0.0060223689514685074,0.07782769413243064,3.0909788164737138,0.007457917070431238,0.05023260581075708,2.0552146857775955,0.004065542066366495,0.06933437212198253,2.056024254756369,0.05227695425566244,0.044294651473865986,1.262868016681403,0.026804510057067115,0.07803461580310077,2.4416703796475705,0.048701735466898294
original,428,M,9,16200,19800,0.12505181233599233,4.829246221609795,0.07180056760382819,0.14373743269472045,5.2738714005742775,0.022613057708078067,0.16380416985163002,6.693298169996068,0.015572643068937787,0.04190576709718685,1.6759971988379803,0.0051817382379718896,0.07898374055617537,3.156321228290109,0.007719612256552039,0.05075854493369749,2.0992013393647513,0.004228613745677184,0.06554375381291207,1.7996511745961679,0.04993623413642845,0.0461511415306848,1.2796939169810744,0.030958079648019568,0.07647431875074795,2.3172729129314154,0.04923641685201781
original,428,M,10,18000,21600,0.10127236389499127,4.302943539677831,0.010137085237019334,0.12069826045305744,4.5744187843890805,0.022088174525680813,0.13726258036194589,5.769614850222207,0.013349321003007968,0.04011033663293653,1.6261267285752026,0.003985962641615769,0.07206432341609786,2.9284529301568063,0.007438259865072293,0.0463536494376498,1.9718033772702401,0.004036852731609155,0.045506329564668886,1.3882886234042608,0.02364926539348936,0.03828247792639654,1.1713101723606778,0.01972884947265163,0.058501674583699564,1.9798524816973426,0.022303307727201047
original,428,M,11,19800,23400,0.10932663987719672,4.618721129881752,0.011670111164105901,0.10385638734370398,3.9354390542208137,0.017245886769968327,0.13363249058358342,5.632659136099066,0.01073843011095553,0.04138400782674561,1.6781023201143506,0.004045028440789201,0.07345412348212094,2.9957842136479513,0.006389426525220745,0.04666568389900764,1.9951094065819346,0.0035931685392046947,0.045618104665192505,1.394646430473874,0.02282032914248566,0.038083560001809416,1.1686735290179444,0.017178031996947014,0.05964634130825546,1.930632011040764,0.02674833809476097
original,428,M,12,21600,25200,0.11364596079592275,4.775830572032604,0.013671660782227198,0.12174993318651094,4.362947198635951,0.023524964204376542,0.13495835720280017,5.6582345820336775,0.011554322279463354,0.04215072089794549,1.71627485939646,0.003995684111398418,0.07757082110958395,3.1688027013581253,0.007993577670094116,0.04785049827777768,2.017192703301162,0.0038880853554149166,0.05070851445871407,1.5341408302656783,0.029058969485944747,0.042035358697493926,1.2398730963559148,0.025458848696309554,0.06408675590712186,2.0529458632983273,0.024041333764161264
original,428,M,13,23400,27000,0.13939153107128324,5.704040985472332,0.02362507013953326,0.118088547330938,4.091181629514534,0.02590711739321283,0.18269997862393583,6.812424588449116,0.03905301216052262,0.04271682386556161,1.718675172475218,0.003924022925569065,0.0747260997991965,3.0632880064808683,0.008239497356277086,0.047829502741152975,2.0464537721610188,0.004429358057865924,0.07381465537642136,1.8737232253770106,0.07709780253678236,0.05484121501567914,1.3929660181185537,0.049056559069860686,0.08576107774579081,2.475140513585385,0.07078075531962127
original,428,M,14,25200,28800,0.1554471640178582,6.378808682871711,0.025550421175525157,0.11438415840007021,4.077293859873651,0.022792320541042375,0.20605887521767244,7.343476640409288,0.03536910298458374,0.04161001997488602,1.6321275641712771,0.004094721879747311,0.07250817715275398,2.9045033585423026,0.006902088815852077,0.047811466823512866,2.0422077582818368,0.004369298438321004,0.1153057971446914,2.9490806162514054,0.07362089562463942,0.06925437783977485,1.6454801455930137,0.05507034276896836,0.12267950009268547,3.479257482223482,0.07355039356374128
original,429,H,0,0,3600,0.17095641096246092,6.732679822672696,0.033994486013110926,0.2169154720033139,7.514398306101338,0.04996199640565442,0.41642267952327655,11.843979698545452,0.08023316994145073,0.045756783553291755,1.8530527221527495,0.004569750201108984,0.11325259876142481,4.367068451525683,0.015672682693985217,0.06570203799708872,2.8246185893323705,0.006170459856675147,0.29099658908509485,4.558168257586056,0.11137851920479076,0.11610721661344336,1.8202676019217778,0.044751284929840686,0.3354450704893318,5.306536430146847,0.12057484908192306
original,429,H,1,1800,5400,0.16959394328562885,6.749874419383232,0.03027991739709885,0.204998952597686,7.07429494951591,0.045567511084851055,0.4589785660236258,12.607690433244672,0.082759545261184,0.04671379526585571,1.8700058445521122,0.004263372281695572,0.12157653280692485,4.618208697166529,0.01502325755186005,0.06824169892794511,2.8342291190937177,0.006787889614973478,0.3371618705403394,5.219418047595244,0.11829506067614799,0.1100681990541777,1.901026958503008,0.039135319583493616,0.3668844135156956,5.796658961932412,0.1232589867421664
original,429,H,2,3600,7200,0.16531014895273202,6.552275663176835,0.03362631097871543,0.17627986918064487,6.0519242416667085,0.04290917449595554,0.3060831047131908,9.353786272225195,0.07551153856788734,0.04774874093409844,1.8626594414086206,0.004178539518183192,0.10710331929377642,4.115945492847088,0.014623957303321188,0.062242394533973816,2.568159802503003,0.007172463191354967,0.29614534310683166,4.71580063419126,0.13026986601178045,0.09104224410715202,1.6652255459850527,0.033514925351396656,0.31516877954418365,5.141091187362637,0.13334126300190197
original,429,H,3,5400,9000,0.1503633062467865,6.021435066421477,0.026500882599765664,0.1991846101298491,6.696164126492124,0.04406117827595576,0.32658254842201806,9.714631717019362,0.08036247814444089,0.04794037250507949,1.8736130395265165,0.004128350164851053,0.1182916817611115,4.56746877764024,0.0150515049858591,0.06565149563275884,2.7460614041492253,0.00707783318991279,0.2720846434016319,4.10618766581031,0.12959078785665284,0.08295257974142167,1.5180273240018076,0.037355384317677674,0.3023976747998014,4.60020900705929,0.1331202423975645
original,429,H,4,7200,10800,0.15052362867173746,5.981357070018942,0.021097164889708517,0.2331238564508556,7.5427012442687245,0.04561655398982178,0.41192076788390036,11.355860409165066,0.08487825010676008,0.0447740462584824,1.7837762430900608,0.003691900581694517,0.13379525284500737,5.163037903529846,0.015517158680536798,0.07218222715028998,2.993154565553668,0.006330433553921789,0.28246816069840375,4.037236752277455,0.11489928534274048,0.092573658869011,1.5859318340072341,0.03830885677286565,0.3196952953070307,4.642432292125534,0.11936185444604787
original,429,H,5,9000,12600,0.1377479027397919,5.515735144717743,0.02128989751509352,0.23046398927302655,7.596171087534822,0.045739469817848565,0.4359229589748736,11.101270332174474,0.09114466294740252,0.0439793730374733,1.7709736696347886,0.004007397322164042,0.1265350638006362,4.941043841261064,0.014853194393492336,0.0693230043413905,2.8343273835997675,0.006145906047600914,0.2609178767684511,3.806578999932329,0.09901982978128455,0.0950970921713855,1.5857123508848328,0.0329444388991815,0.28524824456934306,4.267535158663253,0.10335160521969237
