participant,condition,window_index,window_start_s,window_end_s,center_face_magnitude_mean_abs_vel,center_face_magnitude_mean_abs_acc,center_face_magnitude_rms,avg_pupil_magnitude_mean_abs_vel,avg_pupil_magnitude_mean_abs_acc,avg_pupil_magnitude_rms,avg_pupil_x_mean_abs_vel,avg_pupil_x_mean_abs_acc,avg_pupil_x_rms,avg_pupil_y_mean_abs_vel,avg_pupil_y_mean_abs_acc,avg_pupil_y_rms,blink_dist_mean_abs_vel,blink_dist_mean_abs_acc,blink_dist_rms,head_rotation_angle_mean_abs_vel,head_rotation_angle_mean_abs_acc,head_rotation_angle_rms,mouth_dist_mean_abs_vel,mouth_dist_mean_abs_acc,mouth_dist_rms,center_face_x_mean_abs_vel,center_face_x_mean_abs_acc,center_face_x_rms,center_face_y_mean_abs_vel,center_face_y_mean_abs_acc,center_face_y_rms
453,H,5,150,209.9833333,1.833353671,82.59696277,0.089843923,0.103364316,2.13420723,0.063003079,0.095142022,2.06160686,0.071796,0.122280903,2.844902445,0.071462746,0.416591571,14.38204461,0.096857856,0.370353844,14.09998238,0.150280113,0.83970024,29.89594992,0.132310799,0.608958098,23.79540634,0.080738707,0.778469821,26.87593531,0.106565165
453,H,6,180,239.9833333,1.864998349,83.40466603,0.085519432,0.104408896,2.158339248,0.051543701,0.092251396,2.083636062,0.046359107,0.114866786,2.798548673,0.058530579,0.393511776,13.67596142,0.074642045,0.361242044,13.74816835,0.151181238,0.832502944,29.0440287,0.131749413,0.622430894,24.31623374,0.070286468,0.800164866,28.27038852,0.112796165
453,H,7,210,269.9833333,1.797042783,80.24936478,0.085106466,0.101261641,2.099991918,0.069772864,0.088454485,2.042080612,0.060631547,0.116683809,2.730606779,0.064913835,0.386772321,13.64707137,0.068615666,0.400411349,14.72742067,0.177748532,0.618709161,23.47553962,0.105267324,0.662173154,25.96895917,0.082353226,0.803187005,28.59116324,0.112473829
453,H,8,240,299.9833333,1.700493451,75.65144653,0.083367399,0.086680988,2.007641169,0.05191261,0.077887069,1.94659796,0.045617986,0.104240008,2.620771457,0.051216022,0.37093163,12.7528907,0.069491946,0.361461866,13.89608131,0.136702077,0.412020131,18.37132429,0.025037595,0.623668971,24.44073314,0.08337422,0.727702751,25.96924023,0.110744279
453,H,9,270,329.9833333,1.725745667,77.08753949,0.083401653,0.079335273,1.906625584,0.054272468,0.069288666,1.767101604,0.044847576,0.096127895,2.495045561,0.054639227,0.35843005,12.50034029,0.083366615,0.325728491,13.01596029,0.07688163,0.382204487,16.98967975,0.025206689,0.588387923,22.99568115,0.077015739,0.696720263,25.49853146,0.135257006
453,H,10,300,359.9833333,1.882682814,84.29613154,0.090913258,0.107301246,2.076899163,0.05806553,0.085054674,1.86585366,0.049357025,0.126886647,2.816716187,0.062009574,0.399560233,14.16173135,0.076038111,0.365240535,14.2213171,0.093046303,0.367395145,15.97191224,0.021316992,0.636675458,25.06779127,0.077000344,0.790230407,28.90671983,0.143601891
453,H,11,330,389.9833333,1.864525294,82.68483551,0.093259768,0.122599384,2.326478474,0.080518474,0.105949903,2.196420942,0.0751054,0.140219797,3.038225701,0.076720537,0.427973706,14.69003641,0.0952144,0.400482095,14.8396991,0.150209452,0.647584172,24.60806082,0.103962835,0.665905117,25.68116097,0.095443709,0.80929876,28.9582492,0.137906369
453,H,12,360,419.9833333,1.725573236,76.48843413,0.087219213,0.117782232,2.213439319,0.110767514,0.113727082,2.18671875,0.117375901,0.117448304,2.716576253,0.071064203,0.396746093,13.50358053,0.11352282,0.373927244,13.52581117,0.151068292,0.659103834,24.70528029,0.108060667,0.641220226,24.60516343,0.08547981,0.755959082,27.06645637,0.121740735
453,H,13,390,449.9833333,1.723784331,76.55935135,0.086213322,0.10620035,2.07468295,0.09958053,0.096684232,1.965126207,0.101717907,0.106139395,2.618423726,0.055249602,0.375189244,13.14162412,0.096697307,0.356152073,13.5127832,0.097723314,0.571676074,21.14463391,0.131384756,0.614884665,24.22337472,0.077672691,0.735945416,26.49669104,0.115436004
453,H,14,420,479.9833333,1.837061822,80.58080589,0.095102017,0.12214881,2.27771544,0.116277524,0.101267333,2.112560202,0.124785444,0.131337076,2.990489058,0.069716907,0.417779174,14.52918548,0.103981406,0.400214604,15.2583326,0.100455953,0.595133359,22.24399992,0.130669802,0.629480991,24.44334687,0.093542442,0.808514304,28.6852038,0.140864289
457,L,0,0,59.98333333,1.38467625,61.81037638,0.080505757,0.220759858,4.26986982,0.123653845,0.185639488,3.527336684,0.091383284,0.242566829,5.936995018,0.229345352,0.469263974,16.47944193,0.114437828,0.409275121,14.31943657,0.110352093,0.723152187,27.32992397,0.194183465,0.857256849,33.62244984,0.162589457,0.748144177,26.70066978,0.14831487
457,L,1,30,89.98333333,1.250658094,55.62121236,0.069860516,0.169903286,3.875586526,0.096627926,0.141820126,3.314425276,0.085810915,0.170350591,4.739432351,0.079484707,0.375019847,13.42382518,0.079184177,0.348771921,13.36101658,0.075210252,0.750299275,27.50014983,0.215691034,0.800957247,31.0254219,0.107233715,0.620834101,22.9007357,0.108746199
457,L,2,60,119.9833333,1.292391114,57.61508775,0.076003049,0.211919256,4.186451437,0.136687545,0.172217555,3.540450586,0.117221381,0.202427154,5.223395905,0.099393185,0.382138343,13.95718081,0.074270343,0.372229278,13.55242307,0.07560497,0.777008058,28.09046112,0.230016019,0.779530736,29.76075959,0.113371394,0.639458812,23.80563364,0.126217381
457,L,3,90,149.9833333,1.373728446,61.9314913,0.084174953,0.206914602,3.994199501,0.131826083,0.164229672,3.389391321,0.112377146,0.207900875,5.272873729,0.102455023,0.391039027,14.43658443,0.07816658,0.363809254,13.36214499,0.075109739,0.681867059,25.89494491,0.205297164,0.753681359,29.15974418,0.101845557,0.650466058,24.45343442,0.125078838
457,L,4,120,179.9833333,1.392179094,63.46067292,0.078215922,0.168658662,3.635581185,0.109749731,0.138411049,3.118203141,0.096581205,0.158724159,4.284661344,0.081368872,0.346040729,12.47104693,0.077553048,0.29066577,11.30765971,0.049553019,0.68239132,25.45537158,0.205966731,0.787696647,30.80137299,0.099154856,0.673224616,25.0297106,0.107949051
457,L,5,150,209.9833333,1.318525542,59.8443764,0.067551003,0.118562126,3.14257824,0.074069918,0.103535591,2.652633623,0.073623219,0.113897842,3.710456067,0.043685048,0.319801063,11.66988853,0.057526169,0.25833462,10.5671303,0.041706504,0.660970011,24.82168473,0.198661079,0.745225889,29.51262272,0.084002901,0.629728866,23.22605293,0.079443128
457,L,6,180,239.9833333,1.279628273,58.80470396,0.065429255,0.102565826,3.114471594,0.050937459,0.085050266,2.528020956,0.05012199,0.114997003,3.773313477,0.035054527,0.300972898,11.44327903,0.04245815,0.254941284,10.57448638,0.034961491,0.451392669,19.51205877,0.031194848,0.702902185,28.51442945,0.061269001,0.631045821,23.70153533,0.083303175
457,L,7,210,269.9833333,1.347816687,61.67620819,0.066685183,0.108047261,3.209614511,0.063094756,0.089707505,2.665426243,0.055601548,0.119712235,3.798848163,0.043866185,0.296335493,11.17715483,0.055563844,0.250975478,10.41922595,0.053721319,0.423086231,18.2975667,0.028163993,0.746746772,30.45894142,0.077124916,0.67277118,24.89568599,0.105409491
457,L,8,240,299.9833333,1.392774977,62.46284043,0.069964581,0.102623734,2.982538266,0.064471839,0.086221073,2.480803194,0.060780835,0.117428409,3.722436086,0.049521731,0.284897424,10.63671436,0.061424103,0.271786564,11.10853909,0.066260964,0.414971496,17.93412415,0.028569097,0.718030957,29.43999665,0.076874831,0.641350851,23.18108478,0.113000382
457,L,9,270,329.9833333,1.410878953,63.02084343,0.077514198,0.140066155,3.289441564,0.17174835,0.113936833,2.675182111,0.141413786,0.152343852,4.356283376,0.105387693,0.355386799,12.9532724,0.121150909,0.29532226,11.84902709,0.070797559,0.407377885,18.0087994,0.025347006,0.712667659,29.0286749,0.082776646,0.691990925,24.20434139,0.124231832
457,L,10,300,359.9833333,1.502459397,67.19028254,0.085622288,0.195136936,3.838986181,0.176177692,0.147394672,3.119516774,0.157409555,0.21223608,5.445268528,0.109157232,0.460839531,16.43883687,0.13350862,0.336059599,13.19273464,0.092219729,0.405057657,17.80646875,0.020893821,0.756746328,30.11360804,0.09026924,0.822655245,28.35307991,0.169222589
457,L,11,330,389.9833333,1.460633441,65.0954611,0.083116097,0.186563066,3.767509513,0.144255972,0.137481593,3.02795653,0.136010504,0.210271887,5.317328356,0.091327455,0.454241465,16.24559614,0.103662441,0.34581558,13.01806719,0.097523257,0.393157088,17.19866299,0.021879558,0.748566592,29.55140472,0.074880522,0.801546897,27.72192383,0.178907958
457,L,12,360,419.9833333,1.366144879,61.31363055,0.077097366,0.15422567,3.435307988,0.090741388,0.116288443,2.839882209,0.077973748,0.178223929,4.683340379,0.081055394,0.401600702,14.78875887,0.079739338,0.327782301,12.58306513,0.076604173,0.386145265,16.62976303,0.025399011,0.689504348,27.71515541,0.064370096,0.722547677,25.73157596,0.153531277
457,L,13,390,449.9833333,1.299619461,58.85005103,0.072464617,0.144547875,3.255583728,0.070577527,0.114728744,2.824665376,0.063261601,0.154145301,4.209663847,0.066152956,0.360590707,13.74882572,0.077073849,0.320217178,12.91881449,0.072417302,0.391909793,16.49914617,0.0276812,0.644136247,26.35056555,0.07946474,0.679220126,24.96725617,0.137573715
457,L,14,420,479.9833333,1.359549847,60.56413999,0.079520623,0.175870388,3.510095923,0.081921529,0.137752878,2.946918644,0.070636013,0.172449947,4.715450994,0.072283129,0.402682023,14.92765956,0.089797439,0.335898958,12.76401876,0.08825053,0.576239124,21.26241852,0.12871381,0.721124719,29.10630465,0.083447092,0.73947506,26.41820844,0.15056727
412,L,0,0,59.98333333,1.931906274,86.00397468,0.099227037,0.142382542,2.742619393,0.141577661,0.141716648,2.755993952,0.169893893,0.166729268,4.331950873,0.20380236,0.413606991,14.64148828,0.143460082,0.232497282,8.382357234,0.220493457,0.511297062,20.20123026,0.07348447,0.612507024,23.51494408,0.106615838,0.663112147,23.86102557,0.098375246
412,L,1,30,89.98333333,1.794884255,79.47866892,0.084001573,0.105949146,2.446762138,0.067900182,0.107857228,2.519051478,0.067466901,0.108723412,3.388257716,0.064159601,0.297926705,10.74609015,0.069267476,0.20195286,7.782482525,0.051363793,0.436771644,17.1726617,0.073477346,0.503258046,20.01082544,0.081639576,0.51409853,19.67466994,0.071210628
412,L,2,60,119.9833333,1.851993447,81.86204338,0.089363983,0.110462209,2.494607021,0.060256663,0.108192277,2.551723568,0.058908506,0.141444244,3.809338349,0.095731013,0.312450481,11.16341459,0.059579829,0.20826541,8.180820781,0.039901898,0.227804113,10.2661629,0.012895256,0.505255624,20.02028028,0.084890272,0.536572497,20.46239277,0.072089158
412,L,3,90,149.9833333,1.817976889,80.66251431,0.092150047,0.117257083,2.553101601,0.060092656,0.110898966,2.5905862,0.05629521,0.157001638,3.954574308,0.099519875,0.333653301,11.71637095,0.061018771,0.205801904,8.189448282,0.035962544,0.206306543,9.305136883,0.011972318,0.539038312,21.24096256,0.087775325,0.577628658,21.72459953,0.066055747
412,L,4,120,179.9833333,1.934834823,86.21294637,0.097189106,0.105972621,2.466834856,0.058865557,0.101507245,2.515556333,0.05571862,0.157902894,4.109725453,0.071602911,0.343603397,12.01332692,0.063982708,0.198413851,7.746172655,0.041153886,0.220707893,10.0527623,0.011803993,0.551737913,21.84772505,0.102668534,0.614233228,22.92181323,0.085393822
412,L,5,150,209.9833333,1.995401493,88.26753747,0.102197005,0.147864493,2.846061984,0.082157655,0.138554052,2.908394135,0.073669557,0.202615795,4.733608728,0.104700782,0.406651706,13.6434961,0.073795876,0.207193661,7.538205543,0.047241317,0.247331281,11.13605308,0.012950009,0.617538187,23.80165719,0.110386481,0.700840772,25.90242959,0.093616635
412,L,6,180,239.9833333,1.88995865,83.96363084,0.095140125,0.151991071,2.94462353,0.089716186,0.142229498,3.02057449,0.079930959,0.195304896,4.735997421,0.105374366,0.386617872,13.21368058,0.072675448,0.194050509,7.128189028,0.115638364,0.210196478,9.562890191,0.011224622,0.639047544,24.62750879,0.107040853,0.656601346,24.43031328,0.088039524
412,L,7,210,269.9833333,1.916998656,87.05844283,0.088394095,0.133848653,2.782242593,0.109685135,0.130691774,2.856175866,0.103275212,0.170480021,4.459298891,0.103528631,0.379131015,12.9225648,0.086024461,0.200639316,7.414987858,0.126591438,0.215380478,9.896280294,0.010927078,0.616713021,23.81612702,0.100790763,0.628573014,23.41845835,0.097774153
412,L,8,240,299.9833333,1.814130597,82.38149603,0.089708754,0.131030574,2.698125142,0.112724776,0.127356558,2.689403128,0.108400729,0.168413308,4.354718858,0.130896804,0.396869015,13.36982281,0.086451289,0.205964086,7.449036516,0.096120544,0.219200377,9.978937416,0.011660508,0.542898704,21.02396284,0.088441764,0.618455094,23.12294765,0.105865239
