participant,condition,window_index,window_start_s,window_end_s,center_face_magnitude_mean_abs_vel,center_face_magnitude_mean_abs_acc,center_face_magnitude_rms,avg_pupil_magnitude_mean_abs_vel,avg_pupil_magnitude_mean_abs_acc,avg_pupil_magnitude_rms,avg_pupil_x_mean_abs_vel,avg_pupil_x_mean_abs_acc,avg_pupil_x_rms,avg_pupil_y_mean_abs_vel,avg_pupil_y_mean_abs_acc,avg_pupil_y_rms,blink_dist_mean_abs_vel,blink_dist_mean_abs_acc,blink_dist_rms,head_rotation_angle_mean_abs_vel,head_rotation_angle_mean_abs_acc,head_rotation_angle_rms,mouth_dist_mean_abs_vel,mouth_dist_mean_abs_acc,mouth_dist_rms,center_face_x_mean_abs_vel,center_face_x_mean_abs_acc,center_face_x_rms,center_face_y_mean_abs_vel,center_face_y_mean_abs_acc,center_face_y_rms
456,M,1,30,89.98333333,0.633076473,28.84387482,0.034579513,0.091038057,1.680286297,0.057760688,0.073273396,1.537298967,0.043334515,0.111273428,2.442048794,0.11174957,0.206934002,7.413541787,0.045199424,0.181862317,6.640762611,0.094526289,0.090801236,3.486178317,0.018015816,0.368733858,14.06001981,0.066053808,0.301566593,10.90987826,0.047426389
456,M,2,60,119.9833333,0.636715795,28.85927459,0.033785778,0.07975786,1.578250963,0.056993958,0.067569265,1.453631552,0.049182962,0.099354927,2.229093036,0.108498837,0.206654904,7.209299548,0.050272572,0.183900863,6.888558788,0.101957745,0.086116228,3.457338035,0.015635443,0.350756733,13.24513991,0.071200722,0.300974844,10.6498648,0.045682901
437,L,0,0,59.98333333,2.176455572,95.64300881,0.120480089,0.244506983,3.981226335,0.147156153,0.225174104,3.837894545,0.141893515,0.166150937,3.458233298,0.086283717,0.428371919,13.68072575,0.098216321,0.581813417,21.62498989,0.135443346,0.355656379,14.19922928,0.136145946,0.746052955,27.94386626,0.114749746,0.805046538,29.85407521,0.136545382
437,L,1,30,89.98333333,1.988768903,88.07422506,0.098356117,0.147219056,3.033479875,0.116293755,0.141451932,3.012271872,0.112386048,0.087698506,2.110477064,0.057076124,0.296590061,10.29936506,0.068938622,0.438687064,17.12891749,0.103667887,0.260654078,11.44514615,0.017350444,0.593087942,23.40617423,0.078465506,0.602302486,22.71126891,0.11371694
437,L,2,60,119.9833333,1.893337359,84.58734934,0.09575287,0.130277514,2.887468513,0.079010928,0.121894634,2.86824086,0.07476913,0.080938764,2.056615142,0.045413751,0.275297426,9.7291662,0.066185101,0.439825302,17.20941758,0.103037104,0.28517555,12.20087459,0.023989633,0.564504262,22.85114317,0.068746299,0.577437192,20.85555356,0.109427114
472,L,0,0,59.98333333,2.257644621,102.4399727,0.108139123,0.36424997,10.65175073,0.13603664,0.485713961,14.63360526,0.157309493,0.400250258,11.14783646,0.143202069,0.638376826,23.3396698,0.112010179,0.641151626,25.34257068,0.177009979,0.506066863,21.46471182,0.097228757,1.437539004,56.87946504,0.151893873,0.924060666,34.51860699,0.154542983
472,L,1,30,89.98333333,2.273798942,101.0985289,0.110979517,0.335492189,9.462716826,0.14435003,0.439707677,12.35164437,0.194798594,0.373897639,11.69785323,0.128639215,0.702595326,26.1138965,0.11140842,0.643007876,25.26240508,0.088685299,0.532808155,21.93309836,0.094861722,1.413207377,56.08713148,0.164265671,0.905168655,34.59140258,0.140768504
472,L,2,60,119.9833333,2.224213569,99.73684072,0.107486359,0.32326781,8.922142967,0.140756213,0.41421675,11.39853482,0.188565828,0.330349731,10.73565812,0.124788819,0.696072946,25.93553784,0.104068672,0.611079504,24.06731682,0.110198513,0.600146834,23.32488304,0.142462776,1.381995996,55.96663999,0.178642269,0.862242008,33.4385432,0.123935882
402,H,1,30,89.98333333,0.937600769,41.83028767,0.062693851,0.208852189,5.226876794,0.115668242,0.197632836,4.715412199,0.118101148,0.22021289,6.455418737,0.083430832,0.51422655,18.69095166,0.094841623,0.104950854,3.803103386,0.05180695,0.091738847,3.389975946,0.014930289,0.746818581,28.48225582,0.164183957,0.673037949,25.67514521,0.109799969
402,H,2,60,119.9833333,0.821334168,37.03975221,0.047640539,0.176731302,4.617505555,0.119194416,0.166194401,4.30857992,0.120242477,0.183881501,5.53015486,0.072511641,0.448086939,16.06755512,0.091145374,0.098552322,3.76333056,0.052234667,0.075405283,2.872047958,0.012867038,0.690618408,27.04806448,0.157267215,0.60565462,23.69927499,0.100124657
447,H,0,0,59.98333333,2.751014427,123.3355701,0.125423336,0.24295374,5.279963859,0.207640144,0.237695341,5.259608243,0.195847237,0.469438479,13.00631451,0.16336363,0.661506091,23.75346955,0.137948816,0.42000969,16.7059728,0.187725582,0.952407207,40.65031922,0.064475909,1.090044301,42.70934779,0.115786931,1.20725294,45.04149807,0.181093726
447,H,1,30,89.98333333,2.775037651,124.8525994,0.117100679,0.282073997,5.710820725,0.2167335,0.279818414,5.660303454,0.218513406,0.521084377,14.47811457,0.139356573,0.607677877,21.35853148,0.172632993,0.502970906,18.80416605,0.156096736,0.857192303,37.97794866,0.044019544,1.108423409,43.55428713,0.154801723,1.167764224,44.55422794,0.147994885
447,H,2,60,119.9833333,2.788220079,127.6436181,0.112600375,0.280626104,5.693744297,0.196368558,0.283067325,5.713877326,0.203693418,0.504589433,14.28013638,0.141894272,0.556561573,20.20670131,0.151500555,0.531676334,19.45904179,0.124836695,0.954378372,40.89608596,0.073944954,1.140020259,45.74505551,0.164098392,1.116467608,43.87307796,0.1260163
443,L,0,0,59.98333333,2.220072482,99.27589215,0.103799425,0.189577113,4.364497729,0.11548837,0.182296551,4.262912713,0.111030873,0.228708925,6.818070828,0.10552428,0.436658344,16.43549464,0.084906605,0.528893544,20.76659096,0.109714016,0.69555009,30.1424479,0.053087868,0.507520833,19.84881166,0.09503954,0.75534969,28.80778066,0.10237424
443,L,1,30,89.98333333,2.178824817,97.88572382,0.095006003,0.142727739,3.631166947,0.084412619,0.141804675,3.750695122,0.084935937,0.171956104,5.539132785,0.063027526,0.335458327,13.31614434,0.046369384,0.544549674,21.8800216,0.093433562,0.544318558,23.37082713,0.057092221,0.465651755,18.80184773,0.055388917,0.674720481,26.97233508,0.082111143
443,L,2,60,119.9833333,2.128965883,95.96325088,0.097100336,0.154713207,3.772466043,0.078015959,0.151822761,3.932680578,0.073696845,0.181594973,5.580763945,0.083649323,0.363760183,14.3227668,0.062263963,0.572902662,23.04839396,0.112172148,0.55164252,23.34981189,0.07695846,0.475132249,18.5830865,0.058702215,0.697641643,27.52564592,0.098567473
467,M,0,0,59.98333333,2.175033386,97.09307938,0.104308288,0.274596456,5.604651713,0.170949088,0.245116505,5.421125872,0.156685506,0.313345467,7.081577353,0.178221116,0.684801842,23.46097823,0.134113905,0.633815715,23.29687954,0.156418354,0.692365707,25.92614423,0.19544368,1.171917586,45.8579753,0.170974401,0.843222665,31.25207401,0.149924088
467,M,1,30,89.98333333,2.18758107,99.33178441,0.100014306,0.250684253,5.201525394,0.143209816,0.233398099,5.112674788,0.147847286,0.267304578,6.551146219,0.132605956,0.656242021,22.81771053,0.135612106,0.60800863,22.28144429,0.186202025,0.647005736,23.80306978,0.20110028,1.092503309,41.96905745,0.162010387,0.83102732,30.36181013,0.134990553
467,M,2,60,119.9833333,2.079038833,93.49731557,0.096350281,0.212109143,4.707420676,0.1344435,0.205712184,4.720590929,0.141428949,0.224704373,5.866904105,0.108719776,0.614958503,22.12929469,0.128117845,0.60729583,22.91452199,0.162641445,0.585258394,21.91925934,0.156285662,1.032779684,40.54997413,0.156032679,0.780220909,28.37477423,0.13120249
422,M,0,0,59.98333333,2.37356517,107.3648541,0.134953771,0.139708374,2.593665252,0.090454364,0.112790088,2.156789505,0.082822386,0.326710144,8.111465827,0.166750422,0.490429519,15.84447765,0.097255886,0.360545765,13.08249548,0.103399664,0.341393541,15.29435669,0.05808851,0.722074432,28.26100384,0.11365364,0.903347867,30.70663005,0.149845765
422,M,1,30,89.98333333,2.292792701,103.8058283,0.12956525,0.12699676,2.49718342,0.066710759,0.10853798,2.092051863,0.063746165,0.285230877,7.878452855,0.10293995,0.469629118,16.03184423,0.074817416,0.37809056,14.1267244,0.08304926,0.633737468,23.56276135,0.137267514,0.720267865,28.19629135,0.102237451,0.908231587,31.53846212,0.127662764
422,M,2,60,119.9833333,2.134913806,95.25581085,0.120036688,0.114640468,2.294177632,0.066390819,0.100362214,1.928718973,0.061473031,0.25496154,7.333106235,0.09239496,0.425050304,14.74062404,0.073100561,0.335240585,12.78033498,0.075125678,0.677289735,25.01201839,0.139788049,0.691744731,27.25656309,0.088857116,0.844589971,29.30169358,0.125112979
467,L,0,0,59.98333333,1.956629363,87.09422878,0.094422773,0.151832059,3.807251074,0.110172944,0.172198511,4.496150316,0.126478684,0.178261887,4.795299763,0.133008679,0.468039494,16.87870213,0.105668549,0.425184556,17.24694685,0.103261452,0.448796824,17.15515949,0.135151652,0.870564496,33.84687831,0.130657718,0.65020951,24.0498262,0.123086171
467,L,1,30,89.98333333,2.00991208,88.83364006,0.098912265,0.168542022,3.863497144,0.124236182,0.181669,4.352255551,0.103198149,0.191326041,4.902820311,0.166443092,0.475416785,17.29214733,0.112814785,0.437806463,17.46905895,0.104634749,0.430138101,16.79782048,0.14846921,0.854382511,33.22815361,0.16271887,0.671354079,24.94202809,0.126404791
467,L,2,60,119.9833333,2.036078691,90.45715425,0.103188718,0.229831576,4.440044706,0.173551434,0.230723497,4.945856554,0.161238413,0.256064932,5.58096951,0.171343629,0.546560358,19.7759371,0.140445461,0.480025101,18.24932996,0.136006735,0.486324019,18.77474234,0.171661063,0.965802313,36.94507193,0.125503548,0.745722108,27.26333699,0.131823746
422,L,0,0,59.98333333,2.077057569,93.67028049,0.113694832,0.187764078,4.02848069,0.110151865,0.177245199,3.936397309,0.118594074,0.304792319,8.661079194,0.134587305,0.634200136,22.55542205,0.09833999,0.335114671,12.83473716,0.074906937,0.472519745,19.89375102,0.081100762,1.000980479,39.08339402,0.139500137,0.857898065,30.86713237,0.134576482
422,L,1,30,89.98333333,2.106970011,94.0362531,0.113643683,0.187529631,3.992792152,0.18257678,0.180375731,3.869016343,0.18700496,0.301907413,8.444870165,0.108098938,0.652923835,23.04966517,0.127403576,0.324799589,12.22444717,0.157523875,0.451729331,18.95092417,0.077657162,1.016494073,40.97542467,0.116995915,0.844099579,30.12739835,0.141390469
422,L,2,60,119.9833333,2.086989649,92.22867163,0.113426607,0.189663922,3.860040379,0.193731733,0.182651123,3.622222463,0.201133006,0.306263777,8.338388028,0.130345605,0.672064278,23.75717856,0.140816786,0.30930409,11.73072819,0.160127011,0.413541319,17.20378607,0.077630868,1.024884132,41.54728959,0.146408501,0.815326477,29.00568218,0.14375918
443,M,0,0,59.98333333,1.800846827,80.8821518,0.088554271,0.27555771,6.117054145,0.145429317,0.285617493,6.520695154,0.152681508,0.300983818,8.791215843,0.113348598,0.641947156,24.2375137,0.09961482,0.643663077,25.22410356,0.11473957,1.031777014,42.52177723,0.121929894,0.659235625,25.55779774,0.092978458,0.9398707,34.85011126,0.133525775
443,M,1,30,89.98333333,1.716757979,77.49541832,0.081230292,0.222729446,5.411802344,0.1021383,0.232773211,5.873672446,0.099040622,0.238844371,7.483023417,0.089312447,0.552026568,21.74294441,0.077893318,0.636325161,25.74050988,0.094675345,0.979342198,40.63568885,0.11007201,0.619025175,24.52667745,0.069157668,0.847409737,32.62818389,0.110266649
443,M,2,60,119.9833333,1.625081227,72.26299265,0.075857864,0.18992504,4.83986293,0.088677494,0.205562049,5.518545358,0.079791202,0.224653159,7.010886208,0.097179694,0.462359571,18.22640489,0.067681268,0.63067855,25.1790994,0.086824093,0.947939308,39.43872951,0.134602777,0.653212833,25.4681006,0.081686213,0.783301517,30.39615905,0.102002009
426,H,0,0,59.98333333,0.628012153,27.70309753,0.060747561,0.264341323,5.309130755,0.205155002,0.266867752,5.632578904,0.236922932,0.238946815,5.315137057,0.136283155,0.52073378,19.2361687,0.123384175,0.3700254,13.49581404,0.119589602,0.568247882,20.9280612,0.165380614,0.63953918,25.20637331,0.129989321,0.543399137,21.30127967,0.103863585
426,H,1,30,89.98333333,0.554326263,24.84067981,0.053903226,0.244371534,4.93362896,0.168494234,0.254149882,5.286459472,0.2025364,0.22817066,5.137693631,0.143445916,0.540525999,20.04491685,0.12819751,0.330855297,12.27699944,0.111397604,0.691511139,24.06174155,0.161325542,0.565728875,22.32369996,0.123402938,0.510793645,20.19227585,0.093571483
426,H,2,60,119.9833333,0.442292706,20.15669558,0.022271812,0.199713891,3.732455082,0.151123959,0.20828373,4.201846758,0.179631993,0.200049796,4.267303796,0.132755707,0.477358902,17.83137655,0.100491788,0.251649404,9.613835312,0.059384966,0.757955751,26.34425769,0.189979447,0.495763006,19.46083016,0.086864263,0.409493336,15.58702958,0.055032628
463,H,0,0,59.98333333,2.107082347,94.84493146,0.10204475,0.153727497,2.819469343,0.193150706,0.163001274,3.210134608,0.209605464,0.155386103,3.641691844,0.12759507,0.338230952,11.9947044,0.144428224,0.695336178,27.53157383,0.123065546,0.731846466,28.65493145,0.105340464,0.754614913,29.50760178,0.153166841,0.645747484,24.40282038,0.095409409
463,H,1,30,89.98333333,2.00316639,89.61880208,0.097765018,0.139511022,2.603694749,0.131961848,0.154083762,2.953104945,0.143660948,0.128409957,3.272897193,0.10272119,0.309294537,10.53886465,0.129132252,0.631941805,25.1373511,0.1161496,0.736149763,30.25452352,0.095021385,0.720477131,29.00550278,0.127141791,0.624457138,24.01268178,0.101369301
463,H,2,60,119.9833333,1.975268615,87.26698561,0.094796724,0.140877541,2.618570248,0.146113318,0.150579137,2.915525347,0.155220663,0.150742195,3.616435914,0.130708781,0.296357252,10.53468142,0.131509253,0.66184401,25.97484299,0.129104854,0.658858628,27.70298579,0.088979344,0.703994031,28.35053695,0.084433418,0.610512037,23.51381878,0.093052331
439,M,0,0,59.98333333,0.782606112,35.26322243,0.054022398,0.151470338,2.259210444,0.225670587,0.11671307,1.71118043,0.25071885,0.199124844,3.873569495,0.220895494,0.319074664,10.70818321,0.195214688,0.353035574,12.37609037,0.138345943,0.234311907,9.670030476,0.04396771,0.387461878,14.47776114,0.153980073,0.591677059,20.93283247,0.166617888
439,M,1,30,89.98333333,0.639666582,28.68873124,0.031215222,0.134486887,2.035579205,0.142482736,0.096509877,1.52101437,0.120544061,0.190300763,3.47728183,0.164672356,0.254122816,8.765609126,0.114621425,0.316690058,11.74951345,0.088822961,0.129404588,4.86830434,0.023078461,0.306704667,11.56735993,0.098245687,0.484132105,17.61143094,0.0967083
439,M,2,60,119.9833333,0.615270149,27.04860373,0.031132715,0.12052047,1.997889748,0.085689469,0.083330785,1.471616788,0.076093203,0.198143009,3.422211533,0.186715052,0.235227133,8.311320936,0.077502076,0.30980151,11.89910743,0.091134511,0.084876548,3.657415527,0.011454863,0.299169892,11.38659005,0.099977124,0.503164828,18.08280285,0.096733499
424,H,0,0,59.98333333,2.169515327,95.96132893,0.119917269,0.178035494,4.587783452,0.138569859,0.155126581,4.379268922,0.131049086,0.264624172,7.358712673,0.143866271,0.560523225,19.81556352,0.110335485,0.435346949,16.97953563,0.117302318,0.736430551,28.72799015,0.160483517,0.977444384,38.01861191,0.129995582,0.802972985,30.19567108,0.164221091
424,H,1,30,89.98333333,1.832337186,81.76657206,0.097906162,0.157551354,4.331569673,0.072334906,0.13495138,4.105722395,0.0609889,0.199515752,6.153350239,0.09809726,0.462988693,17.76793502,0.067874078,0.346487412,14.26996976,0.035355678,0.734300719,28.72060114,0.169378408,0.812406029,32.36969351,0.096497107,0.597629784,23.64566626,0.096789635
424,H,2,60,119.9833333,1.816322268,81.46792563,0.099997153,0.165873018,4.501160854,0.068953884,0.138356308,4.175477298,0.05305755,0.216990155,6.200853328,0.097022532,0.457862666,17.55861198,0.064767074,0.32514278,13.49768943,0.035307869,0.637160695,25.4318708,0.153374866,0.814717945,32.11142516,0.096308491,0.625693338,24.32869562,0.100821695
461,H,0,0,59.98333333,2.574322088,117.0457367,0.115147504,0.15507425,4.574370065,0.168863178,0.146145445,4.476806859,0.167227112,0.472355082,14.41930674,0.138148061,0.513623933,17.63173348,0.112366295,0.44627057,17.8905474,0.104092868,0.953439539,39.15896906,0.149861096,0.905233857,35.35237508,0.091130145,1.046411327,37.91795253,0.145775836
461,H,1,30,89.98333333,2.44656988,112.7960468,0.111712223,0.132086652,4.035036592,0.038982799,0.121775706,3.924035603,0.036904142,0.428885631,13.44726556,0.107478063,0.498617792,17.29212374,0.061149625,0.392766441,15.93318801,0.047847636,0.99966562,40.69789449,0.137139094,0.796365674,31.39563158,0.067354659,0.967330547,35.76603437,0.12039063
461,H,2,60,119.9833333,2.364521478,105.7979795,0.109780805,0.134158884,4.059148648,0.048216869,0.120269562,3.868802829,0.045866481,0.435418544,13.64597668,0.111286354,0.497615643,17.18947106,0.07172903,0.402638417,16.26880957,0.053480945,0.88053748,37.20792715,0.108777425,0.72496498,28.88925728,0.067405558,0.925642307,34.5656835,0.128543256
458,L,0,0,59.98333333,2.020166756,91.09524507,0.110966991,0.285783478,4.92316592,0.18098968,0.285469166,5.391303877,0.15245018,0.227365548,4.506104091,0.179152783,0.476530236,15.94219653,0.132481404,0.471734007,16.8966187,0.126040609,0.539413339,22.62185667,0.125684301,0.697388704,26.3197094,0.125713554,0.708909595,25.2029418,0.112823363
458,L,1,30,89.98333333,1.833073161,81.79894194,0.098946489,0.246913313,4.387950495,0.152794387,0.273910507,5.123757487,0.173008672,0.172606895,3.694778826,0.119373457,0.409242594,14.33435672,0.080675849,0.397973207,14.89269419,0.102957521,0.508693758,21.47812987,0.125765369,0.61648427,23.61019274,0.108075553,0.6191231,22.10786102,0.096194466
458,L,2,60,119.9833333,1.837831954,82.12401977,0.100321908,0.262144251,4.632452563,0.140216517,0.288956215,5.393099064,0.15568091,0.178612735,3.783733438,0.109471654,0.423267389,14.4012384,0.086152257,0.389089529,14.25094463,0.096215527,0.557261264,23.53396537,0.07841047,0.603305164,23.01118747,0.084930891,0.637788129,22.68994939,0.091406392
465,L,0,0,59.98333333,1.943253734,86.86973111,0.101601783,0.19284764,3.615295224,0.15301464,0.176894833,3.45901406,0.138725071,0.204515659,4.788968203,0.137714966,0.401715701,14.02926974,0.114163407,0.404129446,15.578955,0.119446111,0.76091121,30.23000397,0.138141387,0.746016208,28.65785899,0.106696253,0.754050238,26.93267997,0.141023671
465,L,1,30,89.98333333,1.880059583,83.82715637,0.099797953,0.181541194,3.371561638,0.135987858,0.170188919,3.270557905,0.136711344,0.193626371,4.519856329,0.126930027,0.370253124,12.68207173,0.090748014,0.417723125,16.39200625,0.164674674,0.547879289,24.15601649,0.03882572,0.657210514,25.68696508,0.089105175,0.664066412,24.33373043,0.126393272
465,L,2,60,119.9833333,1.861416106,82.72877168,0.099682974,0.183886235,3.373282087,0.144270096,0.177141891,3.32258045,0.150627325,0.167446183,3.862549827,0.123420935,0.342346503,11.49338091,0.08675591,0.473403321,18.32059742,0.189506268,0.575785762,24.07774561,0.111502542,0.645186853,25.07147879,0.0872418,0.595844632,22.68889813,0.076349411
420,L,0,0,59.98333333,2.802952253,128.1798658,0.121779305,0.214446931,6.204189115,0.137896362,0.227553748,7.059531957,0.131574396,0.257403824,7.759071134,0.172448036,0.585409699,22.56201745,0.149135315,0.737686882,29.64656622,0.169887487,0.710053031,28.94140785,0.142025019,0.92328596,36.69575482,0.156848396,0.726721243,28.08551636,0.19251537
420,L,1,30,89.98333333,2.718386056,124.2700477,0.117732858,0.23348976,6.350315084,0.110091901,0.234463018,6.898124754,0.113320392,0.274053412,7.793410748,0.120417479,0.617143191,23.71285636,0.082326941,0.800927008,31.54261814,0.120565638,0.776930945,30.84556416,0.166777436,0.864492103,33.7080388,0.128123161,0.694443695,26.78566591,0.111489011
420,L,2,60,119.9833333,2.6990112,124.0907796,0.120905405,0.293335676,7.175165674,0.13276584,0.284030806,7.507525662,0.138813623,0.347167905,9.070199447,0.176094654,0.69409923,26.02181737,0.140515332,0.819870442,32.66752735,0.133984627,0.657835496,26.15268893,0.162020787,0.920816816,35.92968564,0.119532631,0.746513245,28.05562787,0.103338122
419,H,0,0,59.98333333,2.581933107,115.761916,0.126125351,0.204415769,3.015926385,0.164095938,0.197916383,2.942757985,0.152890403,0.262885408,5.638774102,0.190795144,0.46213811,15.49598973,0.143535339,0.325848446,11.37677224,0.112379019,0.652955568,24.27729024,0.205877917,0.659023847,25.25017342,0.08822031,0.90178524,34.7122281,0.146894841
419,H,1,30,89.98333333,2.453143363,110.3591185,0.120016555,0.196411273,3.03837026,0.153696926,0.185049718,2.874632079,0.148230271,0.266057687,5.843196899,0.160022217,0.453059371,15.52092803,0.120020247,0.303505886,11.33860891,0.082395115,0.814030981,28.49630406,0.204381583,0.613948666,23.91336114,0.076246907,0.896276207,34.28815786,0.140225021
419,H,2,60,119.9833333,2.239763719,101.2912043,0.112043723,0.13764661,2.566369669,0.134642494,0.133634645,2.478059319,0.136867345,0.198552355,4.849602113,0.124548424,0.433604316,15.3314636,0.112656281,0.274542813,10.75086121,0.069311404,0.615649902,22.01544202,0.148907821,0.485603291,19.26931193,0.054647018,0.839459021,31.56369773,0.120782588
441,M,0,0,59.98333333,2.253915583,100.507351,0.11203149,0.325529187,9.007736661,0.138476493,0.234507407,7.187168515,0.138996614,0.232862933,6.646108991,0.15401433,0.520940119,19.2098993,0.102295998,0.71711501,29.32537689,0.109394214,0.565795618,22.5122894,0.106865642,0.842390812,34.26773781,0.113131387,0.907752328,34.57299776,0.123083261
441,M,1,30,89.98333333,2.273500428,102.1646251,0.110315207,0.299592015,8.984146085,0.11321809,0.216669731,6.871082044,0.084690299,0.21420661,6.663188619,0.08250028,0.492787905,18.23581979,0.080760017,0.668479251,28.24550905,0.070707408,0.538734195,21.52290826,0.10760005,0.78657262,31.98791984,0.083889628,0.894610814,34.29275486,0.126105407
441,M,2,60,119.9833333,2.330288351,103.8163351,0.113233888,0.317575086,9.207627503,0.153945122,0.236976796,7.249273156,0.138223753,0.253483888,7.376236853,0.137326997,0.522665688,19.6027697,0.105970564,0.659232274,26.83659981,0.173566956,0.661911576,24.01523118,0.142355749,0.843176895,33.42204475,0.142521146,0.919423906,35.14659747,0.137177495
404,M,0,0,59.98333333,2.139097629,95.54601869,0.105074081,0.281486619,5.243819621,0.150638899,0.272596021,5.52570169,0.144940898,0.390542157,9.735169005,0.188500464,0.696674849,25.63248884,0.111227588,0.410277733,16.19381946,0.148930384,0.778891304,30.50582355,0.127904502,0.742449912,29.21753379,0.122661525,0.968492206,34.38746914,0.1582113
404,M,1,30,89.98333333,2.171089935,98.50314753,0.10615906,0.213002607,4.64611646,0.119029489,0.206298447,4.856065698,0.114088324,0.318878035,8.498939347,0.147008342,0.627250228,22.86827791,0.10095837,0.361112259,14.56502385,0.080111054,0.697383529,27.04392296,0.124025647,0.690146517,26.69114614,0.102253432,0.877528416,31.74421841,0.139675252
404,M,2,60,119.9833333,2.155095178,98.02233375,0.103725637,0.176348224,4.074897467,0.125509508,0.17480919,4.338703543,0.127258443,0.270173445,7.675009433,0.135799498,0.587902278,21.18099252,0.102102494,0.331479404,13.18241361,0.064970816,0.592514157,24.342629,0.102046123,0.63583206,24.18993107,0.111151598,0.842059226,31.07391375,0.135290318
441,L,0,0,59.98333333,2.398786198,106.7031622,0.115511657,0.273985615,7.501639298,0.180255834,0.211124421,6.291182065,0.183240571,0.237210399,6.623170976,0.178743681,0.557621369,20.46070454,0.128974311,1.079463282,43.41343694,0.160974144,0.773105776,29.14810098,0.142623844,1.001253242,39.66356142,0.133877962,1.145644315,43.70865724,0.162441688
441,L,1,30,89.98333333,2.338926115,104.6819842,0.10785832,0.216243975,6.639319783,0.092848932,0.175330955,5.751466228,0.068889256,0.168175629,5.208115145,0.081530304,0.488428216,18.24638015,0.093436258,0.913366694,36.6985673,0.114409334,0.6480233,25.97178324,0.102324628,0.843685818,34.03771457,0.097122975,1.036195768,39.52866134,0.151689782
441,L,2,60,119.9833333,2.334799055,103.8639579,0.112209322,0.231106472,6.623223067,0.107586834,0.182301407,5.772681872,0.076684046,0.176606133,5.21802076,0.085642506,0.459304417,17.35141433,0.074966586,0.812509509,33.46471028,0.106643911,0.523827489,22.72797576,0.026245248,0.836500199,34.20689627,0.085819629,0.972726344,37.01415974,0.136069751
404,L,0,0,59.98333333,2.087826585,94.52463068,0.102267933,0.209928285,4.467156081,0.137797725,0.193657507,4.506341303,0.128495177,0.290641214,7.64573751,0.153174049,0.616872911,22.5895265,0.12153904,0.62437182,24.51554808,0.130964573,0.753442847,30.99123013,0.095017181,0.76436118,30.71795072,0.135878655,0.715519778,25.99080247,0.147654883
404,L,1,30,89.98333333,2.115666933,95.20603172,0.105127948,0.183801778,4.149336738,0.111181,0.163461879,4.032506006,0.094933842,0.282089571,7.728221546,0.151070006,0.616734529,22.99775924,0.113100937,0.616130427,24.4275492,0.120726915,0.735843974,30.15584557,0.095254066,0.744492021,29.36845038,0.116375792,0.709358798,26.0947081,0.146462161
404,L,2,60,119.9833333,2.197528556,98.90822156,0.105934527,0.202251764,4.479700821,0.095197881,0.180067703,4.318200309,0.082614688,0.319241446,8.428161313,0.141590724,0.610076785,22.33660652,0.102739782,0.659213583,25.87280542,0.124044464,0.773886372,31.93208092,0.117179369,0.764609519,30.6502314,0.092870766,0.775782734,28.46334662,0.153121504
465,M,0,0,59.98333333,2.062815729,93.8979807,0.102247912,0.211620997,4.218419224,0.17248523,0.210886648,4.401867946,0.182845835,0.340429334,8.472650273,0.185991631,0.520808368,18.69526034,0.105889614,0.920175268,36.83725052,0.20167778,0.572239124,23.69706212,0.064890303,1.03126118,41.78525336,0.109134727,0.702946469,26.21661497,0.137452653
465,M,1,30,89.98333333,2.029250295,90.16574071,0.098719631,0.218219935,4.268837754,0.12929303,0.22853008,4.561914163,0.129129305,0.290266699,7.809486377,0.151646811,0.481808794,17.63013681,0.08161566,0.971242513,38.19835471,0.156353024,0.846549988,31.51827468,0.147777288,1.051403568,41.67057561,0.123749927,0.741598913,27.88370428,0.105796677
465,M,2,60,119.9833333,2.083266777,92.68562392,0.104533609,0.240738635,4.486460978,0.124006226,0.244738381,4.776765665,0.122893026,0.343330715,8.488188753,0.177974967,0.518803568,18.60990734,0.080809017,1.002940341,38.53569301,0.158113638,0.910637617,34.30946522,0.166210675,1.089130979,42.45658422,0.145049089,0.825057736,29.82721265,0.11627505
420,M,0,0,59.98333333,2.412799999,108.0091204,0.104114021,0.286973851,6.886288144,0.125380605,0.250342615,6.367433631,0.115272121,0.282993797,7.11659001,0.160790674,0.678006027,25.29653595,0.113025056,0.492507324,18.65477541,0.154946584,1.227128105,47.7536618,0.206037084,0.75192071,29.67710619,0.104426653,0.722942201,27.22960326,0.113026233
420,M,1,30,89.98333333,2.491378672,111.1097789,0.105062919,0.245681516,6.022602096,0.1160395,0.213715109,5.608397389,0.098023355,0.230998963,6.380363438,0.107286482,0.599627055,22.64446762,0.107829228,0.450108372,17.59419601,0.073759938,1.34045221,51.95086044,0.229820698,0.693236969,27.45747415,0.088999794,0.710068782,27.10626188,0.094365065
420,M,2,60,119.9833333,2.589409445,116.5138925,0.109586768,0.283681555,6.585637458,0.133344696,0.250551956,6.105032136,0.124350519,0.237840153,6.540031707,0.125266726,0.641886509,23.57224286,0.11281618,0.454650566,17.30014765,0.089591359,1.204569542,47.37166255,0.223686876,0.718589079,28.24656749,0.090378269,0.729884243,27.97035695,0.095723266
445,H,0,0,59.98333333,2.084535205,93.23695695,0.101952601,0.294480966,5.46339638,0.181790609,0.242674327,4.7086325,0.153923045,0.279538634,5.986814879,0.177291585,0.721979422,26.57278542,0.125432231,0.538129477,19.86307317,0.164730895,1.051607163,43.92850345,0.171840993,0.927315881,36.59693194,0.143546305,0.90066765,33.83139266,0.140407284
