participant,condition,window_index,track_point_accuracy_baseline_min,track_point_accuracy_baseline_max,resman_point_accuracy_baseline_min,resman_point_accuracy_baseline_max,sysmon_point_accuracy_baseline_min,sysmon_point_accuracy_baseline_max,comms_point_accuracy_baseline_min,comms_point_accuracy_baseline_max,mean_sysmon_response_time_baseline_min,mean_sysmon_response_time_baseline_max,mean_comms_response_time_baseline_min,mean_comms_response_time_baseline_max,track_point_accuracy_baseline_range,resman_point_accuracy_baseline_range,sysmon_point_accuracy_baseline_range,comms_point_accuracy_baseline_range,mean_sysmon_response_time_baseline_range,mean_comms_response_time_baseline_range
445,L,11,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,12,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,13,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,14,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
407,H,0,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,1,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,2,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,3,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,4,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,5,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,6,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,7,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,8,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,9,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,10,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,11,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
407,H,12,0.6428860964734495,0.9895330112721415,0.9166666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1350.0,5200.0,0.0,2.718870999999993,0.34664691479869203,0.08333333333333337,0.6666666666666667,1.0,3850.0,2.718870999999993
