participant,condition,window_start,window_end,track_point_accuracy,resman_point_accuracy,sysmon_point_accuracy,comms_point_accuracy,mean_sysmon_response_time,mean_comms_response_time,window_index
410,H,0,60,0.9377133105802048,0.9,0.7777777777777778,1.0,2325.0,3.0493854999999987,0
410,H,30,90,0.989420228523064,0.9833333333333332,0.6,0.5,3850.0,3.446840999999999,1
410,H,60,120,0.9625420875420876,0.8666666666666667,1.0,1.0,2400.0,3.3049285000000026,2
404,L,0,60,0.980590717299578,1.0,1.0,1.0,2480.0,4.254169999999995,0
404,L,30,90,1.0,1.0,1.0,0.5,1600.0,4.254169999999995,1
404,L,60,120,1.0,1.0,1.0,1.0,1466.6666666666667,4.734070000000003,2
428,M,0,60,1.0,0.9,0.8571428571428571,1.0,3200.0,3.8563240000000008,0
428,M,30,90,0.982060909470171,0.9666666666666668,1.0,0.6666666666666666,2666.6666666666665,3.6784729999999968,1
428,M,60,120,0.8890284757118928,0.9666666666666668,0.6666666666666666,0.5,2400.0,3.500621999999993,2
460,H,0,60,1.0,1.0,1.0,1.0,7700.0,4.81132,0
460,H,30,90,0.9549511262218444,1.0,0.0,1.0,0.0,4.743352000000002,1
460,H,60,120,0.9553496208930076,1.0,1.0,1.0,1000.0,4.460657000000012,2
476,M,0,60,1.0,0.5333333333333333,0.0,0.0,0.0,1.647145000000002,0
476,M,30,90,1.0,0.5666666666666667,0.3333333333333333,0.0,1400.0,2.185647000000003,1
476,M,60,120,1.0,1.0,0.5,0.0,1400.0,2.185647000000003,2
428,H,0,60,0.8273228680526092,0.9833333333333332,1.0,0.6666666666666666,3133.3333333333335,2.842753000000002,0
428,H,30,90,0.913429054054054,1.0,0.8571428571428571,1.0,1833.3333333333333,2.813921666666668,1
428,H,60,120,0.9140821458507964,1.0,0.75,1.0,1300.0,2.756259,2
462,L,0,60,0.8220338983050848,1.0,1.0,0.0,1700.0,0.0,0
462,L,30,90,0.8227848101265823,1.0,1.0,0.5,1400.0,5.468063999999998,1
462,L,60,120,0.8058823529411765,0.85,1.0,1.0,1400.0,6.395223000000001,2
434,H,0,60,0.9780033840947546,1.0,0.625,1.0,5080.0,3.866795666666666,0
434,H,30,90,0.9915038232795242,1.0,0.7142857142857143,0.5,3120.0,4.1403099999999995,1
434,H,60,120,0.9461407972858354,1.0,0.2857142857142857,1.0,1666.6666666666667,3.426501000000002,2
472,H,0,60,0.7981840693355344,0.9166666666666666,0.0,0.5,0.0,2.6031520000000015,0
472,H,30,90,0.8747424804285125,0.9166666666666666,0.0,0.3333333333333333,6500.0,2.5163049999999956,1
472,H,60,120,0.8397009966777409,0.7333333333333333,0.2,1.0,5066.666666666667,4.011834,2
474,M,0,60,1.0,1.0,0.25,0.0,3100.0,0.0,0
474,M,30,90,0.9440734557595992,1.0,0.5,0.0,3850.0,0.0,1
474,M,60,120,0.8110925771476231,1.0,0.25,1.0,4600.0,3.902200000000008,2
407,H,0,60,0.6428860964734495,0.9166666666666666,0.8571428571428571,1.0,4700.0,1.7660780000000005,0
407,H,30,90,0.6954765751211631,0.95,1.0,0.6666666666666666,3711.1111111111113,1.7561424999999955,1
407,H,60,120,0.6643780290791599,0.95,0.75,1.0,2628.5714285714284,1.882797333333329,2
431,L,0,60,1.0,1.0,1.0,1.0,5000.0,3.8060639999999992,0
431,L,30,90,1.0,1.0,1.0,0.0,4900.0,0.0,1
431,L,60,120,0.9606365159128978,1.0,0.8,1.0,4900.0,4.265774999999991,2
468,L,0,60,1.0,0.8666666666666667,1.0,0.0,1533.3333333333333,0.0,0
468,L,30,90,1.0,0.8333333333333334,1.0,1.0,1900.0,2.845607000000001,1
468,L,60,120,0.9101972303818716,0.9333333333333332,1.0,1.0,1600.0,2.845607000000001,2
430,L,0,60,1.0,1.0,1.0,0.5,1600.0,3.3541000000000025,0
430,L,30,90,1.0,1.0,1.0,1.0,1750.0,4.5887910000000005,1
430,L,60,120,1.0,1.0,1.0,0.0,1800.0,0.0,2
477,M,0,60,0.8597228055438891,1.0,0.5,1.0,1600.0,3.3783975,0
477,M,30,90,0.8200749687630154,1.0,1.0,0.0,3000.0,0.0,1
477,M,60,120,0.8000836470096194,1.0,1.0,1.0,4300.0,2.844736999999995,2
