participant,condition,track_point_accuracy,resman_point_accuracy,sysmon_point_accuracy,comms_point_accuracy,mean_sysmon_response_time,mean_comms_response_time,window_index
449,H,0.9831932773109244,1.0,1.0,1.0,1363.6363636363635,2.965156499999992,7
449,H,0.9928691275167784,1.0,1.0,0.5,1333.3333333333333,2.796840999999972,8
449,H,1.0,1.0,1.0,0.75,800.0,3.266110000000007,9
449,H,1.0,1.0,0.0,0.8,0.0,3.178739500000006,10
449,H,1.0,1.0,1.0,1.0,1400.0,3.269061000000003,11
449,H,0.9907407407407408,1.0,1.0,1.0,1266.6666666666667,3.5828539999999975,12
449,H,0.9907407407407408,1.0,1.0,0.0,1488.888888888889,0.0,13
449,H,1.0,1.0,1.0,0.0,2140.0,0.0,14
443,H,1.0,1.0,1.0,0.5,1850.0,3.2174949999999995,0
443,H,0.97665694039183,1.0,1.0,0.5,2060.0,3.3627890000000065,1
443,H,0.9764804703905922,1.0,1.0,0.3333333333333333,2100.0,3.3627890000000065,2
443,H,0.9157184997892962,1.0,1.0,0.6666666666666666,900.0,3.2334874999999954,3
443,H,0.9151463725074248,1.0,1.0,0.5,1840.0,3.4530379999999923,4
443,H,0.9169491525423727,1.0,1.0,1.0,3371.4285714285716,3.4861879999999843,5
443,H,0.8993684210526316,1.0,1.0,1.0,2680.0,3.4861879999999843,6
443,H,0.8787242971044902,1.0,0.9090909090909092,0.0,2260.0,0.0,7
443,H,0.8606213266162889,1.0,0.8888888888888888,0.0,2800.0,0.0,8
443,H,0.9313105773282764,1.0,1.0,0.5,3080.0,2.4953550000000178,9
443,H,0.9674418604651164,1.0,1.0,1.0,2888.8888888888887,2.5592954999999904,10
443,H,0.8588931136459653,1.0,1.0,1.0,1500.0,2.57761499999998,11
443,H,0.8591905564924115,1.0,1.0,1.0,866.6666666666666,3.018537499999979,12
443,H,1.0,1.0,1.0,0.6666666666666666,2950.0,2.911852500000009,13
443,H,1.0,1.0,0.7142857142857143,1.0,3366.6666666666665,3.097741500000012,14
455,L,0.9833263859941642,1.0,1.0,0.6666666666666666,3200.0,3.96379,0
455,L,0.9833124739257404,1.0,1.0,1.0,4866.666666666667,5.782102999999996,1
455,L,1.0,1.0,1.0,1.0,3733.3333333333335,4.959824999999995,2
455,L,1.0,1.0,1.0,0.0,2514.285714285714,0.0,3
455,L,1.0,1.0,1.0,0.0,2633.3333333333335,0.0,4
455,L,1.0,1.0,1.0,0.0,1533.3333333333333,0.0,5
455,L,1.0,0.9666666666666668,1.0,0.0,1066.6666666666667,0.0,6
455,L,1.0,0.9666666666666668,1.0,0.0,1000.0,0.0,7
455,L,1.0,1.0,0.0,1.0,0.0,4.644197500000018,8
455,L,1.0,0.8333333333333334,1.0,1.0,1200.0,4.572439000000031,9
455,L,0.9555182543013008,0.5666666666666667,1.0,0.0,1200.0,0.0,10
455,L,0.90360435875943,0.6333333333333333,1.0,0.0,1880.0,0.0,11
455,L,0.9481171548117154,0.9,1.0,0.0,1828.571428571429,0.0,12
455,L,1.0,1.0,1.0,1.0,2975.0,4.35621500000002,13
455,L,1.0,1.0,0.9,1.0,3777.777777777778,4.35621500000002,14
432,H,0.9336924989639452,1.0,0.8181818181818182,0.0,2960.0,0.0,0
432,H,0.8605909280066584,1.0,0.375,1.0,2600.0,3.131382000000002,1
432,H,0.880722385552289,1.0,0.5,0.5,2250.0,3.131382000000002,2
432,H,0.984880302393952,1.0,1.0,1.0,2628.5714285714284,2.873301000000012,3
432,H,0.966499162479062,1.0,0.6,1.0,2375.0,3.361218000000008,4
432,H,0.8574414715719063,1.0,0.4,0.5,2742.8571428571427,2.4144019999999955,5
432,H,0.8448637316561844,0.9833333333333332,0.7142857142857143,1.0,3866.6666666666665,2.686090499999999,6
432,H,0.8886086591004624,0.9166666666666666,1.0,1.0,2880.0,3.0465950000000057,7
432,H,0.9292035398230089,0.9333333333333332,0.4285714285714285,0.6666666666666666,1320.0,4.301970000000011,8
432,H,0.91927303465765,1.0,0.375,1.0,1040.0,3.541522333333338,9
432,H,0.912,1.0,0.8,1.0,1100.0,2.7194939999999974,10
432,H,0.9421383647798742,1.0,0.875,0.5,1542.857142857143,3.3197149999999738,11
432,H,0.8647851727042966,1.0,0.9090909090909092,1.0,1860.0,3.4050246666666717,12
432,H,0.8270771826233657,1.0,1.0,1.0,1800.0,3.0013150000000053,13
432,H,0.8739460370994941,0.9666666666666668,1.0,1.0,3020.0,3.123038000000008,14
431,L,0.9937965260545906,0.85,0.8888888888888888,1.0,1875.0,3.622238000000003,0
431,L,0.9937990905332782,0.85,0.875,0.0,1600.0,0.0,1
431,L,0.9269616026711184,1.0,1.0,0.0,1314.2857142857142,0.0,2
431,L,0.926870037609695,1.0,1.0,0.0,1300.0,0.0,3
431,L,1.0,1.0,1.0,0.0,1050.0,0.0,4
431,L,1.0,0.9833333333333332,1.0,1.0,1500.0,3.489743500000003,5
431,L,1.0,0.9833333333333332,1.0,1.0,2600.0,3.5084310000000016,6
431,L,1.0,1.0,1.0,0.5,2933.3333333333335,3.470517000000001,7
431,L,0.9794979079497907,1.0,0.0,1.0,0.0,3.4649770000000237,8
431,L,0.9795064826432456,1.0,0.0,1.0,0.0,3.640685000000019,9
431,L,1.0,1.0,0.0,1.0,0.0,3.829215000000034,10
431,L,1.0,1.0,1.0,1.0,3200.0,3.829215000000034,11
431,L,0.9695833333333334,1.0,1.0,0.0,3320.0,0.0,12
431,L,0.9694943585457584,1.0,1.0,0.0,3050.0,0.0,13
431,L,1.0,0.8833333333333333,1.0,1.0,3400.0,3.1537099999999896,14
434,H,0.9055740432612313,1.0,0.625,0.0,2560.0,0.0,0
434,H,0.8889354568315172,1.0,0.6666666666666666,0.0,2100.0,0.0,1
434,H,0.9608256107834878,0.9166666666666666,0.8,1.0,1700.0,3.876715000000005,2
434,H,0.989469250210615,0.5166666666666667,0.75,1.0,2566.6666666666665,4.720565999999998,3
434,H,0.9690764730463852,0.1666666666666666,0.9090909090909092,1.0,2680.0,4.52457849999999,4
434,H,0.919314381270903,0.0666666666666666,0.7,1.0,2542.8571428571427,3.484739999999988,5
434,H,0.9501257334450964,0.0,0.5454545454545454,0.3333333333333333,1533.3333333333333,3.439450999999991,6
434,H,0.9899328859060402,0.0,0.7142857142857143,0.75,1080.0,3.627556666666663,7
434,H,0.976010101010101,0.0,0.6666666666666666,0.6666666666666666,2900.0,3.816769500000021,8
434,H,0.8374425407438362,0.0,0.8,0.6666666666666666,2000.0,3.8407615000000135,9
434,H,0.8156354515050167,0.0833333333333333,1.0,0.3333333333333333,2120.0,4.926965499999994,10
434,H,0.9532828282828284,0.3333333333333333,0.75,0.6666666666666666,4600.0,5.313062000000002,11
434,H,0.9233684210526316,0.5,0.625,1.0,3680.0,4.268646999999987,12
434,H,0.8904282115869018,0.5,0.6363636363636364,0.3333333333333333,2685.714285714286,4.340417000000002,13
434,H,0.8432773109243697,0.5,0.6666666666666666,1.0,2300.0,4.340363499999995,14
417,L,1.0,1.0,0.8,1.0,1688.888888888889,3.1285079999999983,0
417,L,1.0,1.0,1.0,0.5,1733.3333333333333,2.809920999999989,1
417,L,1.0,1.0,1.0,1.0,2280.0,2.755342999999989,2
417,L,1.0,1.0,1.0,0.0,2200.0,0.0,3
417,L,1.0,1.0,1.0,0.0,2000.0,0.0,4
417,L,1.0,1.0,1.0,0.0,2400.0,0.0,5
417,L,1.0,1.0,1.0,0.0,2466.6666666666665,0.0,6
417,L,1.0,1.0,1.0,0.0,2066.6666666666665,0.0,7
417,L,1.0,1.0,1.0,0.0,950.0,0.0,8
417,L,1.0,1.0,1.0,0.0,866.6666666666666,0.0,9
417,L,1.0,1.0,1.0,1.0,1300.0,3.430095499999993,10
417,L,1.0,1.0,1.0,1.0,1920.0,3.5293085000000133,11
417,L,1.0,1.0,1.0,0.5,2000.0,3.188905000000034,12
417,L,1.0,1.0,1.0,1.0,933.3333333333334,3.0006329999999934,13
417,L,1.0,1.0,1.0,1.0,1400.0,2.365741000000014,14
467,H,0.8736797634136038,0.95,1.0,1.0,2466.6666666666665,3.382358,0
467,H,0.8081615481699621,0.9666666666666668,1.0,0.0,1500.0,0.0,1
467,H,0.8373949579831933,0.9,1.0,0.0,2266.6666666666665,0.0,2
467,H,0.8917785234899329,0.4833333333333333,0.5,0.5,3033.3333333333335,3.1492880000000127,3
467,H,0.8608659100462379,0.5833333333333334,0.5,0.6666666666666666,3177.777777777778,2.7281810000000064,4
467,H,0.764879696074293,0.9833333333333332,0.7777777777777778,0.5,2875.0,3.0071760000000154,5
467,H,0.7779187817258884,0.9833333333333332,1.0,0.5,2160.0,2.3757349999999917,6
467,H,0.8975979772439949,1.0,1.0,1.0,1720.0,2.889082000000016,7
467,H,0.7142255892255892,1.0,1.0,0.5,2285.714285714286,2.608878500000003,8
467,H,0.7598142676234698,1.0,1.0,0.6666666666666666,3044.4444444444443,2.8976474999999766,9
467,H,0.97084917617237,1.0,0.8333333333333334,0.5,2818.181818181818,2.5888159999999516,10
467,H,0.8431041754533952,1.0,0.8,1.0,3022.222222222222,2.5841194999999857,11
467,H,0.8534009294465569,1.0,1.0,0.5,3555.5555555555557,2.4704309999999623,12
467,H,0.9738065061258978,1.0,1.0,0.6666666666666666,2920.0,2.4474766666666596,13
467,H,0.9095519864750634,1.0,1.0,1.0,3260.0,2.4730595000000335,14
435,M,1.0,1.0,1.0,0.0,1560.0,0.0,0
435,M,1.0,1.0,1.0,0.0,1380.0,0.0,1
435,M,1.0,1.0,1.0,0.0,1618.1818181818182,0.0,2
435,M,1.0,1.0,1.0,0.6666666666666666,1666.6666666666667,3.228579499999988,3
435,M,1.0,1.0,1.0,1.0,2200.0,3.2288833333333287,4
435,M,1.0,1.0,1.0,0.6666666666666666,2800.0,3.171760000000006,5
435,M,1.0,1.0,1.0,1.0,2900.0,3.130538333333343,6
435,M,1.0,1.0,0.0,1.0,0.0,3.188385000000011,7
435,M,1.0,1.0,0.0,1.0,0.0,3.5430809999999724,8
435,M,1.0,1.0,0.0,1.0,0.0,3.450390999999996,9
435,M,1.0,1.0,1.0,1.0,800.0,3.35770100000002,10
435,M,1.0,1.0,1.0,0.0,800.0,0.0,11
435,M,1.0,1.0,1.0,0.5,1640.0,3.3999529999999822,12
435,M,0.9744127516778524,1.0,0.8888888888888888,0.6666666666666666,1775.0,3.8571785000000034,13
435,M,0.9744127516778524,1.0,0.9090909090909092,1.0,2180.0,3.234907000000021,14
448,H,0.8373146622734761,0.4666666666666667,0.4444444444444444,0.8,2440.0,2.685958750000001,0
448,H,0.9239669421487604,0.65,0.25,1.0,2240.0,3.229922499999997,1
448,H,0.9307595467897608,1.0,0.3846153846153846,1.0,1766.6666666666667,3.007079499999996,2
448,H,0.77428810720268,0.9666666666666668,0.5555555555555556,1.0,1520.0,3.007079499999996,3
448,H,0.7555462536626203,0.9666666666666668,0.7142857142857143,0.0,920.0,0.0,4
448,H,0.880302393952121,1.0,0.5555555555555556,0.5,1400.0,4.450387000000006,5
448,H,0.8979848866498741,1.0,0.4,1.0,1800.0,3.7759810000000016,6
448,H,0.911986588432523,1.0,0.3333333333333333,0.5,1400.0,3.1441169999999943,7
448,H,0.8278173439463762,1.0,0.0,0.0,0.0,0.0,8
448,H,0.7234131988230349,0.6,0.0,1.0,0.0,3.282609999999977,9
448,H,0.739294710327456,0.3666666666666666,0.0,1.0,0.0,3.0514954999999873,10
448,H,0.8204592901878914,0.7666666666666667,0.125,0.0,2900.0,0.0,11
448,H,0.8133891213389122,1.0,0.5,1.0,2680.0,4.732792000000018,12
448,H,0.8283208020050126,0.9166666666666666,0.5,0.0,2133.3333333333335,0.0,13
448,H,0.916701374427322,0.9166666666666666,0.3333333333333333,0.0,1400.0,0.0,14
475,L,1.0,1.0,0.75,0.0,2333.3333333333335,0.0,0
475,L,1.0,1.0,0.8,0.0,2400.0,0.0,1
475,L,0.9603174603174603,0.9333333333333332,1.0,0.0,4800.0,0.0,2
475,L,0.9168060200668896,0.9333333333333332,1.0,1.0,3866.6666666666665,2.396129999999999,3
475,L,0.9564489112227804,1.0,1.0,0.0,1971.428571428571,0.0,4
475,L,1.0,1.0,1.0,1.0,1750.0,2.1165770000000066,5
475,L,1.0,1.0,1.0,0.0,1200.0,0.0,6
475,L,1.0,1.0,0.5,0.0,1733.3333333333333,0.0,7
475,L,1.0,1.0,0.5,0.0,1733.3333333333333,0.0,8
475,L,0.989080218395632,1.0,0.6,0.0,1150.0,0.0,9
475,L,0.989080218395632,1.0,0.5,0.0,1066.6666666666667,0.0,10
475,L,1.0,1.0,1.0,1.0,1300.0,2.2591470000000413,11
475,L,1.0,1.0,1.0,1.0,1600.0,2.410979999999995,12
475,L,1.0,1.0,1.0,0.8,2066.6666666666665,2.2554567499999933,13
475,L,0.9739386296763346,1.0,1.0,1.0,1900.0,2.2394700000000207,14
447,H,0.572685379136992,1.0,0.5454545454545454,1.0,3266.6666666666665,3.675528999999999,0
447,H,0.767031118587048,1.0,0.4545454545454545,0.3333333333333333,2240.0,3.1017870000000016,1
447,H,0.8505650899958141,1.0,0.5,0.75,3440.0,3.320051333333334,2
447,H,0.5195296094078119,1.0,0.5454545454545454,0.6666666666666666,3800.0,3.2336099999999988,3
447,H,0.4080944350758853,0.75,0.2142857142857142,0.6666666666666666,2920.0,3.2462230000000005,4
447,H,0.6757208524864187,0.2833333333333333,0.1538461538461538,0.0,2750.0,2.9791099999999915,5
447,H,0.7807933194154488,0.0333333333333333,0.4,0.0,2300.0,0.0,6
447,H,0.7519932857742342,0.0,0.4545454545454545,0.0,1280.0,0.0,7
447,H,0.7024410774410774,0.0,0.4444444444444444,0.0,1560.0,0.0,8
447,H,0.7691008864499789,0.0,0.4,1.0,1933.3333333333333,3.417320000000018,9
447,H,0.9387326898866974,0.0,0.2,1.0,2200.0,3.622897000000023,10
447,H,0.8999162479061976,0.0,0.0,1.0,0.0,3.6156220000000303,11
447,H,0.7587939698492462,0.0,0.0,0.6666666666666666,0.0,3.7378430000000264,12
447,H,0.7245584524810765,0.0,0.0,0.75,0.0,3.4818283333333397,13
447,H,0.7826817990752417,0.0,0.5,1.0,2000.0,2.671702500000009,14
433,L,0.9906779661016948,1.0,0.7272727272727273,1.0,3622.222222222222,2.8279110000000003,0
433,L,0.916560779330792,1.0,0.7272727272727273,0.75,3533.3333333333335,2.9394683333333327,1
433,L,0.8841129372102824,1.0,1.0,0.75,4840.0,2.8970243333333294,2
433,L,0.9611650485436892,1.0,1.0,1.0,7900.0,2.8039269999999874,3
433,L,0.8670859538784067,1.0,1.0,0.0,7133.333333333333,0.0,4
433,L,0.872849349559379,0.9666666666666668,1.0,0.0,5440.0,0.0,5
433,L,0.9663299663299664,0.9666666666666668,1.0,0.0,3100.0,0.0,6
433,L,0.966499162479062,1.0,0.0,0.0,0.0,0.0,7
433,L,0.9789827658680118,1.0,0.0,0.0,0.0,0.0,8
433,L,0.9789473684210528,1.0,0.0,0.0,0.0,0.0,9
433,L,1.0,1.0,0.0,0.0,0.0,0.0,10
433,L,0.9412258606213266,1.0,1.0,0.0,2400.0,0.0,11
433,L,0.9411022297013042,1.0,1.0,1.0,2050.0,2.890948000000037,12
433,L,1.0,1.0,0.6666666666666666,1.0,1720.0,2.7686324999999954,13
433,L,0.9321892005023024,1.0,0.75,1.0,3000.0,2.6714069999999595,14
461,M,1.0,1.0,1.0,0.0,3657.142857142858,0.0,0
461,M,1.0,1.0,1.0,0.0,4200.0,0.0,1
461,M,1.0,1.0,1.0,0.0,1000.0,0.0,2
461,M,1.0,1.0,1.0,0.0,1300.0,0.0,3
461,M,1.0,1.0,1.0,0.5,3466.6666666666665,3.8073770000000025,4
461,M,1.0,1.0,0.5,1.0,3750.0,3.4381367500000053,5
461,M,1.0,0.8833333333333333,0.5,0.75,2200.0,3.223803333333336,6
461,M,1.0,0.6333333333333333,1.0,1.0,1500.0,3.2605395000000073,7
461,M,0.9677689409794892,0.5166666666666667,0.9,0.0,1511.111111111111,0.0,8
461,M,0.9676606467870642,0.6166666666666667,0.5833333333333334,0.0,1955.5555555555557,0.0,9
461,M,1.0,0.6,0.5,0.5,2066.6666666666665,3.412378999999987,10
461,M,1.0,0.6166666666666667,1.0,1.0,1150.0,3.1280720000000315,11
461,M,1.0,0.7333333333333333,1.0,0.5,1650.0,3.1424560000000383,12
461,M,1.0,0.6833333333333333,1.0,0.6666666666666666,1400.0,2.764046499999978,13
461,M,0.9526205450733752,0.6833333333333333,1.0,0.5,2233.3333333333335,2.766599999999982,14
412,M,1.0,1.0,0.8888888888888888,1.0,3375.0,4.373241999999998,0
412,M,1.0,1.0,0.9090909090909092,1.0,4160.0,3.4119389999999967,1
412,M,1.0,1.0,1.0,0.0,4100.0,0.0,2
412,M,1.0,1.0,1.0,0.5,3000.0,3.861855999999989,3
412,M,1.0,1.0,1.0,0.6666666666666666,1000.0,3.918714499999993,4
412,M,1.0,1.0,1.0,0.5,5400.0,3.975572999999997,5
412,M,1.0,1.0,1.0,1.0,9800.0,4.195701999999997,6
412,M,1.0,1.0,0.0,1.0,0.0,3.954250000000002,7
412,M,1.0,1.0,0.0,0.0,0.0,0.0,8
412,M,1.0,1.0,1.0,0.0,1200.0,0.0,9
412,M,1.0,1.0,1.0,0.6666666666666666,1120.0,3.5726584999999886,10
412,M,1.0,1.0,1.0,1.0,2171.4285714285716,3.884465999999975,11
412,M,1.0,1.0,0.9,0.0,2533.3333333333335,0.0,12
412,M,1.0,1.0,0.8181818181818182,0.5,2533.3333333333335,5.481403999999998,13
412,M,1.0,1.0,0.7272727272727273,0.5,2511.1111111111113,5.481403999999998,14
441,M,1.0,1.0,1.0,1.0,2000.0,2.3562269999999987,0
441,M,1.0,1.0,1.0,0.5,1550.0,2.2892359999999954,1
441,M,1.0,1.0,1.0,0.5,1100.0,2.2526610000000034,2
441,M,1.0,1.0,1.0,1.0,1000.0,2.58235049999999,3
441,M,1.0,1.0,1.0,1.0,2500.0,2.3233280000000036,4
441,M,1.0,1.0,1.0,1.0,2000.0,2.2532215000000093,5
441,M,1.0,1.0,1.0,0.0,1366.6666666666667,0.0,6
441,M,1.0,1.0,1.0,0.0,1325.0,0.0,7
441,M,1.0,1.0,1.0,0.0,1240.0,0.0,8
441,M,1.0,1.0,1.0,0.0,866.6666666666666,0.0,9
441,M,1.0,1.0,1.0,0.5,1133.3333333333333,2.314828000000034,10
441,M,1.0,1.0,1.0,1.0,1933.3333333333333,2.4672935000000393,11
441,M,1.0,1.0,1.0,0.5,2050.0,2.2202949999999646,12
441,M,1.0,1.0,1.0,1.0,2300.0,2.1793713333333167,13
441,M,0.9513626834381552,1.0,1.0,1.0,2422.222222222222,2.1303570000000036,14
459,H,0.84,0.9333333333333332,0.8181818181818182,0.5,3200.0,2.719452000000004,0
459,H,0.8129194630872483,0.8833333333333333,0.8571428571428571,0.0,4100.0,0.0,1
459,H,0.8858350951374208,0.8333333333333334,1.0,0.0,3257.1428571428573,0.0,2
459,H,0.8611814345991561,0.8833333333333333,0.8888888888888888,0.0,3500.0,0.0,3
459,H,0.8633487979755378,0.6833333333333333,0.8333333333333334,1.0,4080.0,2.639826999999997,4
459,H,0.7809083263246426,0.1833333333333333,1.0,1.0,3000.0,2.45059950000001,5
459,H,0.7283795130142737,0.0,0.0,0.5,0.0,2.261372000000023,6
459,H,0.7604386334879798,0.2,1.0,0.0,3600.0,2.173388999999986,7
459,H,0.8550847457627119,0.2,0.8,0.75,2300.0,2.1404039999999895,8
459,H,0.7161590524534687,0.0833333333333333,0.6666666666666666,0.5,2300.0,1.755279999999999,9
459,H,0.6066610455311973,0.0833333333333333,0.5454545454545454,0.0,2666.6666666666665,0.0,10
459,H,0.7698779974758099,0.0,0.7,0.5,3485.714285714286,1.5375600000000418,11
459,H,0.7379949452401011,0.0,0.9,0.75,4066.6666666666665,1.875728666666684,12
459,H,0.7084388185654008,0.0166666666666666,0.7272727272727273,0.75,3600.0,2.133894666666682,13
459,H,0.6172370088719898,0.15,0.8181818181818182,0.6666666666666666,3660.0,2.212281999999997,14
440,M,0.9733727810650888,1.0,0.6363636363636364,1.0,2950.0,2.864604999999999,0
440,M,0.804867813680235,1.0,0.6,0.0,2428.5714285714284,0.0,1
440,M,0.8310214375788146,1.0,0.7777777777777778,0.0,1942.857142857143,0.0,2
440,M,1.0,1.0,0.875,0.0,2200.0,0.0,3
440,M,0.9764804703905922,1.0,1.0,0.0,2085.714285714286,0.0,4
440,M,0.9763912310286678,1.0,1.0,1.0,2050.0,2.8724253333333345,5
440,M,1.0,1.0,1.0,0.6666666666666666,2900.0,2.8940350000000024,6
440,M,1.0,1.0,1.0,1.0,2900.0,2.7622392499999933,7
440,M,1.0,1.0,0.0,0.6666666666666666,0.0,2.680275999999992,8
440,M,1.0,1.0,0.0,1.0,0.0,3.0096549999999525,9
440,M,0.9604166666666668,1.0,1.0,1.0,1100.0,2.535720000000026,10
440,M,0.960167714884696,1.0,1.0,1.0,1100.0,2.535720000000026,11
440,M,0.950210970464135,1.0,1.0,1.0,1300.0,2.9376504999999895,12
440,M,0.9504201680672268,1.0,1.0,1.0,1225.0,2.9376504999999895,13
440,M,1.0,1.0,1.0,0.0,1100.0,0.0,14
476,M,0.7978324301792413,1.0,0.0,-0.3333333333333333,0.0,5.3776209999999995,0
476,M,0.8015043877977435,1.0,0.0,0.5,0.0,3.9205599999999943,1
476,M,0.7847571189279732,0.95,0.0,0.0,0.0,0.0,2
476,M,0.7761506276150628,0.95,0.0,0.3333333333333333,0.0,1.8310519999999857,3
476,M,0.7483164983164983,1.0,0.2857142857142857,0.2,1100.0,1.8020094999999896,4
476,M,0.8055790363482671,0.9833333333333332,0.5555555555555556,0.6666666666666666,1000.0,2.4057439999999986,5
476,M,0.9230118443316412,0.9833333333333332,0.7142857142857143,0.5,2520.0,2.172995,6
476,M,0.9446076374318086,1.0,0.4285714285714285,-0.5,5866.666666666667,1.8463550000000024,7
476,M,0.8146750524109014,1.0,0.3333333333333333,-0.5,6500.0,1.77485200000001,8
476,M,0.5912933220625528,1.0,0.5,-1.0,5200.0,2.3357730000000174,9
476,M,0.6912074042911233,1.0,1.0,0.0,1900.0,0.0,10
476,M,0.9,1.0,1.0,0.0,1400.0,0.0,11
476,M,0.9195643066610808,1.0,1.0,0.0,1080.0,0.0,12
476,M,0.9031315240083508,1.0,0.75,0.0,1066.6666666666667,0.0,13
476,M,0.7556109725685786,0.7166666666666667,0.5,0.0,1040.0,0.0,14
414,H,0.533305750930906,0.3333333333333333,0.7272727272727273,1.0,3688.8888888888887,4.428178999999998,0
414,H,0.6578183326420572,0.3333333333333333,0.9090909090909092,0.75,2840.0,4.8411946666666665,1
414,H,0.8383711167086482,0.8333333333333334,1.0,0.6666666666666666,2420.0,4.631332000000008,2
414,H,0.7951198990323938,0.9166666666666666,1.0,1.0,2420.0,14.008432,3
414,H,0.8106284268241248,0.7833333333333333,1.0,0.0,3320.0,0.0,4
414,H,0.7550590219224284,0.6666666666666666,1.0,0.0,2888.8888888888887,0.0,5
414,H,0.6536687631027254,0.8,0.6666666666666666,0.5,1680.0,4.0238390000000095,6
414,H,0.6846960167714885,1.0,0.5,1.0,3533.3333333333335,4.224437000000009,7
414,H,0.7846347607052897,1.0,1.0,1.0,3085.714285714286,4.25802299999998,8
414,H,0.8224455611390284,1.0,0.8333333333333334,1.0,2090.909090909091,4.25802299999998,9
414,H,0.8367603860679815,0.9833333333333332,0.8,1.0,1688.888888888889,3.999018999999976,10
414,H,0.8273260687342833,0.9833333333333332,1.0,0.6666666666666666,1480.0,4.279233499999975,11
414,H,0.7740445191096178,0.85,1.0,0.75,1066.6666666666667,5.288999333333322,12
414,H,0.7157894736842105,0.8166666666666667,1.0,1.0,1200.0,5.653774999999996,13
414,H,0.6598240469208211,0.8833333333333333,1.0,1.0,2633.3333333333335,5.049405999999976,14
404,M,0.9900621118012424,1.0,0.6363636363636364,0.6666666666666666,1700.0,3.893374,0
404,M,1.0,1.0,0.3,1.0,2720.0,4.091099999999997,1
404,M,0.987876254180602,1.0,0.5,1.0,3720.0,4.443078999999997,2
404,M,0.98197820620285,1.0,0.7142857142857143,0.3333333333333333,3600.0,4.443078999999997,3
404,M,0.9941052631578948,1.0,0.6,1.0,4550.0,4.389344000000004,4
404,M,1.0,1.0,1.0,0.5,6200.0,4.754687999999987,5
404,M,1.0,1.0,1.0,0.75,2733.3333333333335,4.217466999999989,6
404,M,0.9966258962463096,1.0,0.8571428571428571,1.0,3900.0,4.345908999999992,7
404,M,0.907025662599916,1.0,0.8333333333333334,1.0,3720.0,4.480175999999972,8
404,M,0.9103535353535354,1.0,1.0,0.0,1700.0,0.0,9
404,M,1.0,1.0,0.0,0.0,0.0,0.0,10
404,M,1.0,1.0,1.0,0.0,1100.0,0.0,11
404,M,1.0,1.0,1.0,0.0,1040.0,0.0,12
404,M,1.0,1.0,1.0,0.0,1457.142857142857,0.0,13
404,M,1.0,1.0,1.0,0.0,1971.428571428571,0.0,14
462,H,0.977889027951606,1.0,1.0,1.0,1960.0,3.896013000000003,0
462,H,0.9778613199665832,1.0,1.0,0.0,1250.0,0.0,1
462,H,0.992421052631579,0.7666666666666667,1.0,0.3333333333333333,2225.0,4.843014999999994,2
462,H,0.9924274295330248,0.7666666666666667,1.0,0.6666666666666666,2500.0,3.371827500000009,3
462,H,0.9945538332635108,0.8166666666666667,1.0,0.6666666666666666,2555.5555555555557,3.652681500000014,4
462,H,0.9945309213294068,0.7666666666666667,1.0,0.4,2725.0,4.223076500000005,5
462,H,1.0,0.75,1.0,0.6666666666666666,2142.8571428571427,4.068623000000002,6
462,H,1.0,0.8,1.0,0.0,1650.0,0.0,7
462,H,0.9694048616932104,1.0,1.0,0.0,1700.0,0.0,8
462,H,0.9596469104665826,1.0,1.0,0.0,2114.285714285714,0.0,9
462,H,0.9902871621621622,1.0,1.0,1.0,2060.0,3.0932980000000043,10
462,H,0.9421452702702704,1.0,1.0,1.0,2360.0,2.949290999999988,11
462,H,0.9140690817186184,1.0,1.0,1.0,2860.0,3.103813333333316,12
462,H,0.9718605627887442,1.0,1.0,0.6666666666666666,2325.0,3.253077999999988,13
462,H,0.7823529411764706,0.9833333333333332,1.0,1.0,3955.555555555556,3.68974350000002,14
471,M,0.9227910817506192,1.0,0.2,1.0,4550.0,3.980365000000001,0
471,M,0.9847233691164328,1.0,0.5714285714285714,0.0,5280.0,0.0,1
471,M,1.0,0.85,0.8333333333333334,0.0,4360.0,0.0,2
471,M,0.982068390325271,0.85,0.8,0.0,3500.0,0.0,3
471,M,0.8587002096436058,0.9666666666666668,1.0,0.0,2600.0,0.0,4
471,M,0.856425282544998,0.9166666666666666,1.0,0.5,2100.0,3.5301550000000077,5
471,M,0.9137353433835846,0.8333333333333334,1.0,1.0,4000.0,2.891576499999985,6
471,M,0.9343096234309624,0.8333333333333334,0.75,1.0,5266.666666666667,2.491304999999983,7
471,M,0.9907988289418652,0.95,0.8,0.5,3800.0,3.2904060000000186,8
471,M,0.9638807223855524,1.0,1.0,0.6666666666666666,3200.0,2.973489500000028,9
471,M,0.9529015979814972,1.0,1.0,0.6666666666666666,2920.0,3.1516479999999945,10
471,M,0.9797894736842104,1.0,1.0,1.0,2866.6666666666665,2.733407999999997,11
471,M,1.0,1.0,1.0,1.0,2760.0,2.9864319999999793,12
471,M,1.0,1.0,1.0,1.0,3960.0,2.9710529999999835,13
471,M,1.0,1.0,0.875,1.0,4142.857142857143,2.8485200000000077,14
469,M,0.9590909090909092,1.0,1.0,0.0,4700.0,0.0,0
469,M,1.0,1.0,0.4285714285714285,0.5,4640.0,3.4892719999999997,1
469,M,0.976958525345622,1.0,0.3636363636363636,0.3333333333333333,3314.285714285714,3.4892719999999997,2
